reader_id,start_time,end_time
1,2021-04-22 17:22:33.673137,2021-04-22 17:22:33.673187
1,2021-04-22 17:22:33.673187,2021-04-22 17:22:33.673262
1,2021-04-22 17:22:33.673262,2021-04-22 17:22:33.673303
1,2021-04-22 17:22:33.673303,2021-04-22 17:22:33.673331
1,2021-04-22 17:22:33.673331,2021-04-22 17:22:33.673358
1,2021-04-22 17:22:33.673358,2021-04-22 17:22:33.673386
1,2021-04-22 17:22:33.673386,2021-04-22 17:22:33.673414
1,2021-04-22 17:22:33.673414,2021-04-22 17:22:33.67344
1,2021-04-22 17:22:33.67344,2021-04-22 17:22:33.673458
1,2021-04-22 17:22:33.673458,2021-04-22 17:22:33.673474
1,2021-04-22 17:22:33.673474,2021-04-22 17:22:33.67349
1,2021-04-22 17:22:33.67349,2021-04-22 17:22:33.673506
1,2021-04-22 17:22:33.673506,2021-04-22 17:22:33.673522
1,2021-04-22 17:22:33.673522,2021-04-22 17:22:33.673538
1,2021-04-22 17:22:33.673538,2021-04-22 17:22:33.673554
1,2021-04-22 17:22:33.673554,2021-04-22 17:22:33.67357
1,2021-04-22 17:22:33.67357,2021-04-22 17:22:33.673586
1,2021-04-22 17:22:33.673586,2021-04-22 17:22:33.673601
1,2021-04-22 17:22:33.673601,2021-04-22 17:22:33.673618
1,2021-04-22 17:22:33.673618,2021-04-22 17:22:33.673634
1,2021-04-22 17:22:33.673634,2021-04-22 17:22:33.673649
1,2021-04-22 17:22:33.673649,2021-04-22 17:22:33.673665
1,2021-04-22 17:22:33.673665,2021-04-22 17:22:33.673681
1,2021-04-22 17:22:33.673681,2021-04-22 17:22:33.673697
1,2021-04-22 17:22:33.673697,2021-04-22 17:22:33.673713
1,2021-04-22 17:22:33.673713,2021-04-22 17:22:33.673729
1,2021-04-22 17:22:33.673729,2021-04-22 17:22:33.673745
1,2021-04-22 17:22:33.673745,2021-04-22 17:22:33.673761
1,2021-04-22 17:22:33.673761,2021-04-22 17:22:33.673777
1,2021-04-22 17:22:33.673777,2021-04-22 17:22:33.673793
1,2021-04-22 17:22:33.673793,2021-04-22 17:22:33.673809
1,2021-04-22 17:22:33.673809,2021-04-22 17:22:33.673825
1,2021-04-22 17:22:33.673825,2021-04-22 17:22:33.67384
1,2021-04-22 17:22:33.67384,2021-04-22 17:22:33.673856
1,2021-04-22 17:22:33.673856,2021-04-22 17:22:33.673871
1,2021-04-22 17:22:33.673871,2021-04-22 17:22:33.673888
1,2021-04-22 17:22:33.673888,2021-04-22 17:22:33.673904
1,2021-04-22 17:22:33.673904,2021-04-22 17:22:33.67392
1,2021-04-22 17:22:33.67392,2021-04-22 17:22:33.673936
1,2021-04-22 17:22:33.673936,2021-04-22 17:22:33.673952
1,2021-04-22 17:22:33.673952,2021-04-22 17:22:33.673968
1,2021-04-22 17:22:33.673968,2021-04-22 17:22:33.673984
1,2021-04-22 17:22:33.673984,2021-04-22 17:22:33.674
1,2021-04-22 17:22:33.674,2021-04-22 17:22:33.674016
1,2021-04-22 17:22:33.674016,2021-04-22 17:22:33.674032
1,2021-04-22 17:22:33.674032,2021-04-22 17:22:33.674048
1,2021-04-22 17:22:33.674048,2021-04-22 17:22:33.674064
1,2021-04-22 17:22:33.674064,2021-04-22 17:22:33.67408
1,2021-04-22 17:22:33.67408,2021-04-22 17:22:33.674096
1,2021-04-22 17:22:33.674096,2021-04-22 17:22:33.674112
1,2021-04-22 17:22:33.674112,2021-04-22 17:22:33.674127
1,2021-04-22 17:22:33.674127,2021-04-22 17:22:33.674143
1,2021-04-22 17:22:33.674143,2021-04-22 17:22:33.674159
1,2021-04-22 17:22:33.674159,2021-04-22 17:22:33.674175
1,2021-04-22 17:22:33.674175,2021-04-22 17:22:33.674191
1,2021-04-22 17:22:33.674191,2021-04-22 17:22:33.674207
1,2021-04-22 17:22:33.674207,2021-04-22 17:22:33.674223
1,2021-04-22 17:22:33.674223,2021-04-22 17:22:33.674239
1,2021-04-22 17:22:33.674239,2021-04-22 17:22:33.674254
1,2021-04-22 17:22:33.674254,2021-04-22 17:22:33.67427
1,2021-04-22 17:22:33.67427,2021-04-22 17:22:33.674286
1,2021-04-22 17:22:33.674286,2021-04-22 17:22:33.674301
1,2021-04-22 17:22:33.674301,2021-04-22 17:22:33.674318
1,2021-04-22 17:22:33.674318,2021-04-22 17:22:33.674334
1,2021-04-22 17:22:33.674334,2021-04-22 17:22:33.674349
1,2021-04-22 17:22:33.674349,2021-04-22 17:22:33.674365
1,2021-04-22 17:22:33.674365,2021-04-22 17:22:33.674381
1,2021-04-22 17:22:33.674381,2021-04-22 17:22:33.674397
1,2021-04-22 17:22:33.674397,2021-04-22 17:22:33.674413
1,2021-04-22 17:22:33.674413,2021-04-22 17:22:33.674429
1,2021-04-22 17:22:33.674429,2021-04-22 17:22:33.674445
1,2021-04-22 17:22:33.674445,2021-04-22 17:22:33.674461
1,2021-04-22 17:22:33.674461,2021-04-22 17:22:33.674477
1,2021-04-22 17:22:33.674477,2021-04-22 17:22:33.674493
1,2021-04-22 17:22:33.674493,2021-04-22 17:22:33.674508
1,2021-04-22 17:22:33.674508,2021-04-22 17:22:33.674524
1,2021-04-22 17:22:33.674524,2021-04-22 17:22:33.67454
1,2021-04-22 17:22:33.67454,2021-04-22 17:22:33.674556
1,2021-04-22 17:22:33.674556,2021-04-22 17:22:33.674572
1,2021-04-22 17:22:33.674572,2021-04-22 17:22:33.674587
1,2021-04-22 17:22:33.674587,2021-04-22 17:22:33.674604
1,2021-04-22 17:22:33.674604,2021-04-22 17:22:33.67462
1,2021-04-22 17:22:33.67462,2021-04-22 17:22:33.674636
1,2021-04-22 17:22:33.674636,2021-04-22 17:22:33.674652
1,2021-04-22 17:22:33.674652,2021-04-22 17:22:33.674668
1,2021-04-22 17:22:33.674668,2021-04-22 17:22:33.674684
1,2021-04-22 17:22:33.674684,2021-04-22 17:22:33.6747
1,2021-04-22 17:22:33.6747,2021-04-22 17:22:33.674716
1,2021-04-22 17:22:33.674716,2021-04-22 17:22:33.674732
1,2021-04-22 17:22:33.674732,2021-04-22 17:22:33.674748
1,2021-04-22 17:22:33.674748,2021-04-22 17:22:33.674764
1,2021-04-22 17:22:33.674764,2021-04-22 17:22:33.67478
1,2021-04-22 17:22:33.67478,2021-04-22 17:22:33.674796
1,2021-04-22 17:22:33.674796,2021-04-22 17:22:33.674813
1,2021-04-22 17:22:33.674813,2021-04-22 17:22:33.674829
1,2021-04-22 17:22:33.674829,2021-04-22 17:22:33.674849
1,2021-04-22 17:22:33.674849,2021-04-22 17:22:33.674886
1,2021-04-22 17:22:33.674886,2021-04-22 17:22:33.674907
1,2021-04-22 17:22:33.674907,2021-04-22 17:22:33.674923
1,2021-04-22 17:22:33.674923,2021-04-22 17:22:33.674939
1,2021-04-22 17:22:33.674939,2021-04-22 17:22:33.674956
1,2021-04-22 17:22:33.674956,2021-04-22 17:22:33.674972
1,2021-04-22 17:22:33.674972,2021-04-22 17:22:33.674988
1,2021-04-22 17:22:33.674988,2021-04-22 17:22:33.675004
1,2021-04-22 17:22:33.675004,2021-04-22 17:22:33.675063
1,2021-04-22 17:22:33.675063,2021-04-22 17:22:33.675081
1,2021-04-22 17:22:33.675081,2021-04-22 17:22:33.675096
1,2021-04-22 17:22:33.675096,2021-04-22 17:22:33.675112
1,2021-04-22 17:22:33.675112,2021-04-22 17:22:33.675128
1,2021-04-22 17:22:33.675128,2021-04-22 17:22:33.675144
1,2021-04-22 17:22:33.675144,2021-04-22 17:22:33.67516
1,2021-04-22 17:22:33.67516,2021-04-22 17:22:33.675176
1,2021-04-22 17:22:33.675176,2021-04-22 17:22:33.675192
1,2021-04-22 17:22:33.675192,2021-04-22 17:22:33.675208
1,2021-04-22 17:22:33.675208,2021-04-22 17:22:33.675224
1,2021-04-22 17:22:33.675224,2021-04-22 17:22:33.67524
1,2021-04-22 17:22:33.67524,2021-04-22 17:22:33.675256
1,2021-04-22 17:22:33.675256,2021-04-22 17:22:33.675272
1,2021-04-22 17:22:33.675272,2021-04-22 17:22:33.675288
1,2021-04-22 17:22:33.675288,2021-04-22 17:22:33.675304
1,2021-04-22 17:22:33.675304,2021-04-22 17:22:33.675319
1,2021-04-22 17:22:33.675319,2021-04-22 17:22:33.675335
1,2021-04-22 17:22:33.675335,2021-04-22 17:22:33.675351
1,2021-04-22 17:22:33.675351,2021-04-22 17:22:33.675367
1,2021-04-22 17:22:33.675367,2021-04-22 17:22:33.675383
1,2021-04-22 17:22:33.675383,2021-04-22 17:22:33.675399
1,2021-04-22 17:22:33.675399,2021-04-22 17:22:33.675415
1,2021-04-22 17:22:33.675415,2021-04-22 17:22:33.675431
1,2021-04-22 17:22:33.675431,2021-04-22 17:22:33.675447
1,2021-04-22 17:22:33.675447,2021-04-22 17:22:33.675466
1,2021-04-22 17:22:33.675466,2021-04-22 17:22:33.675492
1,2021-04-22 17:22:33.675492,2021-04-22 17:22:33.675516
1,2021-04-22 17:22:33.675516,2021-04-22 17:22:33.675538
1,2021-04-22 17:22:33.675538,2021-04-22 17:22:33.67556
1,2021-04-22 17:22:33.67556,2021-04-22 17:22:33.675583
1,2021-04-22 17:22:33.675583,2021-04-22 17:22:33.675605
1,2021-04-22 17:22:33.675605,2021-04-22 17:22:33.675628
1,2021-04-22 17:22:33.675628,2021-04-22 17:22:33.67565
1,2021-04-22 17:22:33.67565,2021-04-22 17:22:33.675673
1,2021-04-22 17:22:33.675673,2021-04-22 17:22:33.675694
1,2021-04-22 17:22:33.675694,2021-04-22 17:22:33.675716
1,2021-04-22 17:22:33.675716,2021-04-22 17:22:33.675738
1,2021-04-22 17:22:33.675738,2021-04-22 17:22:33.67576
1,2021-04-22 17:22:33.67576,2021-04-22 17:22:33.675783
1,2021-04-22 17:22:33.675783,2021-04-22 17:22:33.675805
1,2021-04-22 17:22:33.675805,2021-04-22 17:22:33.675828
1,2021-04-22 17:22:33.675828,2021-04-22 17:22:33.675848
1,2021-04-22 17:22:33.675848,2021-04-22 17:22:33.675864
1,2021-04-22 17:22:33.675864,2021-04-22 17:22:33.675879
1,2021-04-22 17:22:33.675879,2021-04-22 17:22:33.675895
1,2021-04-22 17:22:33.675895,2021-04-22 17:22:33.675911
1,2021-04-22 17:22:33.675911,2021-04-22 17:22:33.675927
1,2021-04-22 17:22:33.675927,2021-04-22 17:22:33.675942
1,2021-04-22 17:22:33.675942,2021-04-22 17:22:33.675958
1,2021-04-22 17:22:33.675958,2021-04-22 17:22:33.675974
1,2021-04-22 17:22:33.675974,2021-04-22 17:22:33.67599
1,2021-04-22 17:22:33.67599,2021-04-22 17:22:33.676006
1,2021-04-22 17:22:33.676006,2021-04-22 17:22:33.676021
1,2021-04-22 17:22:33.676021,2021-04-22 17:22:33.676037
1,2021-04-22 17:22:33.676037,2021-04-22 17:22:33.676054
1,2021-04-22 17:22:33.676054,2021-04-22 17:22:33.676069
1,2021-04-22 17:22:33.676069,2021-04-22 17:22:33.676085
1,2021-04-22 17:22:33.676085,2021-04-22 17:22:33.676101
1,2021-04-22 17:22:33.676101,2021-04-22 17:22:33.676117
1,2021-04-22 17:22:33.676117,2021-04-22 17:22:33.676132
1,2021-04-22 17:22:33.676132,2021-04-22 17:22:33.676148
1,2021-04-22 17:22:33.676148,2021-04-22 17:22:33.676163
1,2021-04-22 17:22:33.676163,2021-04-22 17:22:33.676179
1,2021-04-22 17:22:33.676179,2021-04-22 17:22:33.676195
1,2021-04-22 17:22:33.676195,2021-04-22 17:22:33.676211
1,2021-04-22 17:22:33.676211,2021-04-22 17:22:33.676226
1,2021-04-22 17:22:33.676226,2021-04-22 17:22:33.676242
1,2021-04-22 17:22:33.676242,2021-04-22 17:22:33.676258
1,2021-04-22 17:22:33.676258,2021-04-22 17:22:33.676274
1,2021-04-22 17:22:33.676274,2021-04-22 17:22:33.67629
1,2021-04-22 17:22:33.67629,2021-04-22 17:22:33.676306
1,2021-04-22 17:22:33.676306,2021-04-22 17:22:33.676322
1,2021-04-22 17:22:33.676322,2021-04-22 17:22:33.676337
1,2021-04-22 17:22:33.676337,2021-04-22 17:22:34.164919
2,2021-04-22 17:22:34.164919,2021-04-22 17:22:34.165036
2,2021-04-22 17:22:34.165036,2021-04-22 17:22:34.165055
2,2021-04-22 17:22:34.165055,2021-04-22 17:22:34.165072
2,2021-04-22 17:22:34.165072,2021-04-22 17:22:34.165088
2,2021-04-22 17:22:34.165088,2021-04-22 17:22:34.165104
2,2021-04-22 17:22:34.165104,2021-04-22 17:22:34.16512
2,2021-04-22 17:22:34.16512,2021-04-22 17:22:34.165136
2,2021-04-22 17:22:34.165136,2021-04-22 17:22:34.165151
2,2021-04-22 17:22:34.165151,2021-04-22 17:22:34.165167
2,2021-04-22 17:22:34.165167,2021-04-22 17:22:34.165184
2,2021-04-22 17:22:34.165184,2021-04-22 17:22:34.165199
2,2021-04-22 17:22:34.165199,2021-04-22 17:22:34.165216
2,2021-04-22 17:22:34.165216,2021-04-22 17:22:34.165232
2,2021-04-22 17:22:34.165232,2021-04-22 17:22:34.165248
2,2021-04-22 17:22:34.165248,2021-04-22 17:22:34.165264
2,2021-04-22 17:22:34.165264,2021-04-22 17:22:34.16528
2,2021-04-22 17:22:34.16528,2021-04-22 17:22:34.165296
2,2021-04-22 17:22:34.165296,2021-04-22 17:22:34.165312
2,2021-04-22 17:22:34.165312,2021-04-22 17:22:34.165328
2,2021-04-22 17:22:34.165328,2021-04-22 17:22:34.165344
2,2021-04-22 17:22:34.165344,2021-04-22 17:22:34.16536
2,2021-04-22 17:22:34.16536,2021-04-22 17:22:34.165376
2,2021-04-22 17:22:34.165376,2021-04-22 17:22:34.165391
2,2021-04-22 17:22:34.165391,2021-04-22 17:22:34.165407
2,2021-04-22 17:22:34.165407,2021-04-22 17:22:34.165424
2,2021-04-22 17:22:34.165424,2021-04-22 17:22:34.165439
2,2021-04-22 17:22:34.165439,2021-04-22 17:22:34.165455
2,2021-04-22 17:22:34.165455,2021-04-22 17:22:34.165471
2,2021-04-22 17:22:34.165471,2021-04-22 17:22:34.165487
2,2021-04-22 17:22:34.165487,2021-04-22 17:22:34.165503
2,2021-04-22 17:22:34.165503,2021-04-22 17:22:34.165519
2,2021-04-22 17:22:34.165519,2021-04-22 17:22:34.165535
2,2021-04-22 17:22:34.165535,2021-04-22 17:22:34.16555
2,2021-04-22 17:22:34.16555,2021-04-22 17:22:34.165566
2,2021-04-22 17:22:34.165566,2021-04-22 17:22:34.165582
2,2021-04-22 17:22:34.165582,2021-04-22 17:22:34.165598
2,2021-04-22 17:22:34.165598,2021-04-22 17:22:34.165614
2,2021-04-22 17:22:34.165614,2021-04-22 17:22:34.16563
2,2021-04-22 17:22:34.16563,2021-04-22 17:22:34.165646
2,2021-04-22 17:22:34.165646,2021-04-22 17:22:34.165661
2,2021-04-22 17:22:34.165661,2021-04-22 17:22:34.165677
2,2021-04-22 17:22:34.165677,2021-04-22 17:22:34.165693
2,2021-04-22 17:22:34.165693,2021-04-22 17:22:34.165709
2,2021-04-22 17:22:34.165709,2021-04-22 17:22:34.165725
2,2021-04-22 17:22:34.165725,2021-04-22 17:22:34.165742
2,2021-04-22 17:22:34.165742,2021-04-22 17:22:34.165758
2,2021-04-22 17:22:34.165758,2021-04-22 17:22:34.165774
2,2021-04-22 17:22:34.165774,2021-04-22 17:22:34.16579
2,2021-04-22 17:22:34.16579,2021-04-22 17:22:34.165806
2,2021-04-22 17:22:34.165806,2021-04-22 17:22:34.165825
2,2021-04-22 17:22:34.165825,2021-04-22 17:22:34.165841
2,2021-04-22 17:22:34.165841,2021-04-22 17:22:34.165857
2,2021-04-22 17:22:34.165857,2021-04-22 17:22:34.165873
2,2021-04-22 17:22:34.165873,2021-04-22 17:22:34.165889
2,2021-04-22 17:22:34.165889,2021-04-22 17:22:34.165905
2,2021-04-22 17:22:34.165905,2021-04-22 17:22:34.165921
2,2021-04-22 17:22:34.165921,2021-04-22 17:22:34.165937
2,2021-04-22 17:22:34.165937,2021-04-22 17:22:34.165953
2,2021-04-22 17:22:34.165953,2021-04-22 17:22:34.165969
2,2021-04-22 17:22:34.165969,2021-04-22 17:22:34.165985
2,2021-04-22 17:22:34.165985,2021-04-22 17:22:34.166001
2,2021-04-22 17:22:34.166001,2021-04-22 17:22:34.166017
2,2021-04-22 17:22:34.166017,2021-04-22 17:22:34.166033
2,2021-04-22 17:22:34.166033,2021-04-22 17:22:34.166048
2,2021-04-22 17:22:34.166048,2021-04-22 17:22:34.166064
2,2021-04-22 17:22:34.166064,2021-04-22 17:22:34.16608
2,2021-04-22 17:22:34.16608,2021-04-22 17:22:34.166096
2,2021-04-22 17:22:34.166096,2021-04-22 17:22:34.166112
2,2021-04-22 17:22:34.166112,2021-04-22 17:22:34.166128
2,2021-04-22 17:22:34.166128,2021-04-22 17:22:34.166143
2,2021-04-22 17:22:34.166143,2021-04-22 17:22:34.16616
2,2021-04-22 17:22:34.16616,2021-04-22 17:22:34.166175
2,2021-04-22 17:22:34.166175,2021-04-22 17:22:34.166191
2,2021-04-22 17:22:34.166191,2021-04-22 17:22:34.166207
2,2021-04-22 17:22:34.166207,2021-04-22 17:22:34.166223
2,2021-04-22 17:22:34.166223,2021-04-22 17:22:34.166239
2,2021-04-22 17:22:34.166239,2021-04-22 17:22:34.166255
2,2021-04-22 17:22:34.166255,2021-04-22 17:22:34.166271
2,2021-04-22 17:22:34.166271,2021-04-22 17:22:34.166287
2,2021-04-22 17:22:34.166287,2021-04-22 17:22:34.166303
2,2021-04-22 17:22:34.166303,2021-04-22 17:22:34.166318
2,2021-04-22 17:22:34.166318,2021-04-22 17:22:34.166334
2,2021-04-22 17:22:34.166334,2021-04-22 17:22:34.16635
2,2021-04-22 17:22:34.16635,2021-04-22 17:22:34.166366
2,2021-04-22 17:22:34.166366,2021-04-22 17:22:34.166383
2,2021-04-22 17:22:34.166383,2021-04-22 17:22:34.166399
2,2021-04-22 17:22:34.166399,2021-04-22 17:22:34.166415
2,2021-04-22 17:22:34.166415,2021-04-22 17:22:34.16643
2,2021-04-22 17:22:34.16643,2021-04-22 17:22:34.166446
2,2021-04-22 17:22:34.166446,2021-04-22 17:22:34.166462
2,2021-04-22 17:22:34.166462,2021-04-22 17:22:34.166478
2,2021-04-22 17:22:34.166478,2021-04-22 17:22:34.166494
2,2021-04-22 17:22:34.166494,2021-04-22 17:22:34.16651
2,2021-04-22 17:22:34.16651,2021-04-22 17:22:34.166525
2,2021-04-22 17:22:34.166525,2021-04-22 17:22:34.166542
2,2021-04-22 17:22:34.166542,2021-04-22 17:22:34.166558
2,2021-04-22 17:22:34.166558,2021-04-22 17:22:34.166574
2,2021-04-22 17:22:34.166574,2021-04-22 17:22:34.16659
2,2021-04-22 17:22:34.16659,2021-04-22 17:22:34.166606
2,2021-04-22 17:22:34.166606,2021-04-22 17:22:34.166622
2,2021-04-22 17:22:34.166622,2021-04-22 17:22:34.166638
2,2021-04-22 17:22:34.166638,2021-04-22 17:22:34.166654
2,2021-04-22 17:22:34.166654,2021-04-22 17:22:34.16667
2,2021-04-22 17:22:34.16667,2021-04-22 17:22:34.166686
2,2021-04-22 17:22:34.166686,2021-04-22 17:22:34.166702
2,2021-04-22 17:22:34.166702,2021-04-22 17:22:34.166718
2,2021-04-22 17:22:34.166718,2021-04-22 17:22:34.166736
2,2021-04-22 17:22:34.166736,2021-04-22 17:22:34.166752
2,2021-04-22 17:22:34.166752,2021-04-22 17:22:34.166768
2,2021-04-22 17:22:34.166768,2021-04-22 17:22:34.166784
2,2021-04-22 17:22:34.166784,2021-04-22 17:22:34.166857
2,2021-04-22 17:22:34.166857,2021-04-22 17:22:34.166874
2,2021-04-22 17:22:34.166874,2021-04-22 17:22:34.16689
2,2021-04-22 17:22:34.16689,2021-04-22 17:22:34.166906
2,2021-04-22 17:22:34.166906,2021-04-22 17:22:34.166921
2,2021-04-22 17:22:34.166921,2021-04-22 17:22:34.166938
2,2021-04-22 17:22:34.166938,2021-04-22 17:22:34.166954
2,2021-04-22 17:22:34.166954,2021-04-22 17:22:34.16697
2,2021-04-22 17:22:34.16697,2021-04-22 17:22:34.166986
2,2021-04-22 17:22:34.166986,2021-04-22 17:22:34.167001
2,2021-04-22 17:22:34.167001,2021-04-22 17:22:34.167017
2,2021-04-22 17:22:34.167017,2021-04-22 17:22:34.167033
2,2021-04-22 17:22:34.167033,2021-04-22 17:22:34.167049
2,2021-04-22 17:22:34.167049,2021-04-22 17:22:34.167065
2,2021-04-22 17:22:34.167065,2021-04-22 17:22:34.167081
2,2021-04-22 17:22:34.167081,2021-04-22 17:22:34.167097
2,2021-04-22 17:22:34.167097,2021-04-22 17:22:34.167113
2,2021-04-22 17:22:34.167113,2021-04-22 17:22:34.167128
2,2021-04-22 17:22:34.167128,2021-04-22 17:22:34.167144
2,2021-04-22 17:22:34.167144,2021-04-22 17:22:34.16716
2,2021-04-22 17:22:34.16716,2021-04-22 17:22:34.167176
2,2021-04-22 17:22:34.167176,2021-04-22 17:22:34.167192
2,2021-04-22 17:22:34.167192,2021-04-22 17:22:34.167209
2,2021-04-22 17:22:34.167209,2021-04-22 17:22:34.167224
2,2021-04-22 17:22:34.167224,2021-04-22 17:22:34.16724
2,2021-04-22 17:22:34.16724,2021-04-22 17:22:34.167256
2,2021-04-22 17:22:34.167256,2021-04-22 17:22:34.167272
2,2021-04-22 17:22:34.167272,2021-04-22 17:22:34.167288
2,2021-04-22 17:22:34.167288,2021-04-22 17:22:34.167304
2,2021-04-22 17:22:34.167304,2021-04-22 17:22:34.16732
2,2021-04-22 17:22:34.16732,2021-04-22 17:22:34.167336
2,2021-04-22 17:22:34.167336,2021-04-22 17:22:34.167352
2,2021-04-22 17:22:34.167352,2021-04-22 17:22:34.167368
2,2021-04-22 17:22:34.167368,2021-04-22 17:22:34.167384
2,2021-04-22 17:22:34.167384,2021-04-22 17:22:34.1674
2,2021-04-22 17:22:34.1674,2021-04-22 17:22:34.167416
2,2021-04-22 17:22:34.167416,2021-04-22 17:22:34.167432
2,2021-04-22 17:22:34.167432,2021-04-22 17:22:34.167448
2,2021-04-22 17:22:34.167448,2021-04-22 17:22:34.167464
2,2021-04-22 17:22:34.167464,2021-04-22 17:22:34.16748
2,2021-04-22 17:22:34.16748,2021-04-22 17:22:34.167496
2,2021-04-22 17:22:34.167496,2021-04-22 17:22:34.167512
2,2021-04-22 17:22:34.167512,2021-04-22 17:22:34.167528
2,2021-04-22 17:22:34.167528,2021-04-22 17:22:34.167544
2,2021-04-22 17:22:34.167544,2021-04-22 17:22:34.16756
2,2021-04-22 17:22:34.16756,2021-04-22 17:22:34.167576
2,2021-04-22 17:22:34.167576,2021-04-22 17:22:34.167592
2,2021-04-22 17:22:34.167592,2021-04-22 17:22:34.167608
2,2021-04-22 17:22:34.167608,2021-04-22 17:22:34.167624
2,2021-04-22 17:22:34.167624,2021-04-22 17:22:34.16764
2,2021-04-22 17:22:34.16764,2021-04-22 17:22:34.167656
2,2021-04-22 17:22:34.167656,2021-04-22 17:22:34.167672
2,2021-04-22 17:22:34.167672,2021-04-22 17:22:34.167688
2,2021-04-22 17:22:34.167688,2021-04-22 17:22:34.167707
2,2021-04-22 17:22:34.167707,2021-04-22 17:22:34.167723
2,2021-04-22 17:22:34.167723,2021-04-22 17:22:34.167739
2,2021-04-22 17:22:34.167739,2021-04-22 17:22:34.167755
2,2021-04-22 17:22:34.167755,2021-04-22 17:22:34.167771
2,2021-04-22 17:22:34.167771,2021-04-22 17:22:34.167787
2,2021-04-22 17:22:34.167787,2021-04-22 17:22:34.167803
2,2021-04-22 17:22:34.167803,2021-04-22 17:22:34.167818
2,2021-04-22 17:22:34.167818,2021-04-22 17:22:34.167834
2,2021-04-22 17:22:34.167834,2021-04-22 17:22:34.16785
2,2021-04-22 17:22:34.16785,2021-04-22 17:22:34.167866
2,2021-04-22 17:22:34.167866,2021-04-22 17:22:34.167882
2,2021-04-22 17:22:34.167882,2021-04-22 17:22:34.167898
2,2021-04-22 17:22:34.167898,2021-04-22 17:22:34.167914
2,2021-04-22 17:22:34.167914,2021-04-22 17:22:34.16793
2,2021-04-22 17:22:34.16793,2021-04-22 17:22:34.167945
2,2021-04-22 17:22:34.167945,2021-04-22 17:22:34.167962
2,2021-04-22 17:22:34.167962,2021-04-22 17:22:34.167978
2,2021-04-22 17:22:34.167978,2021-04-22 17:22:34.167994
2,2021-04-22 17:22:34.167994,2021-04-22 17:22:34.16801
2,2021-04-22 17:22:34.16801,2021-04-22 17:22:34.168025
2,2021-04-22 17:22:34.168025,2021-04-22 17:22:34.168041
2,2021-04-22 17:22:34.168041,2021-04-22 17:22:34.168057
2,2021-04-22 17:22:34.168057,2021-04-22 17:22:34.168073
2,2021-04-22 17:22:34.168073,2021-04-22 17:22:34.168125
2,2021-04-22 17:22:34.168125,2021-04-22 17:22:34.168179
2,2021-04-22 17:22:34.168179,2021-04-22 17:22:34.168217
2,2021-04-22 17:22:34.168217,2021-04-22 17:22:34.168246
2,2021-04-22 17:22:34.168246,2021-04-22 17:22:34.168264
2,2021-04-22 17:22:34.168264,2021-04-22 17:22:34.16828
2,2021-04-22 17:22:34.16828,2021-04-22 17:22:34.168297
2,2021-04-22 17:22:34.168297,2021-04-22 17:22:34.168313
2,2021-04-22 17:22:34.168313,2021-04-22 17:22:34.168343
2,2021-04-22 17:22:34.168343,2021-04-22 17:22:34.168363
2,2021-04-22 17:22:34.168363,2021-04-22 17:22:34.168379
2,2021-04-22 17:22:34.168379,2021-04-22 17:22:34.168395
2,2021-04-22 17:22:34.168395,2021-04-22 17:22:34.16841
2,2021-04-22 17:22:34.16841,2021-04-22 17:22:34.168426
2,2021-04-22 17:22:34.168426,2021-04-22 17:22:34.168442
2,2021-04-22 17:22:34.168442,2021-04-22 17:22:34.168458
2,2021-04-22 17:22:34.168458,2021-04-22 17:22:34.168474
2,2021-04-22 17:22:34.168474,2021-04-22 17:22:34.16849
2,2021-04-22 17:22:34.16849,2021-04-22 17:22:34.168506
2,2021-04-22 17:22:34.168506,2021-04-22 17:22:34.168522
2,2021-04-22 17:22:34.168522,2021-04-22 17:22:34.168538
2,2021-04-22 17:22:34.168538,2021-04-22 17:22:34.168554
2,2021-04-22 17:22:34.168554,2021-04-22 17:22:34.168569
2,2021-04-22 17:22:34.168569,2021-04-22 17:22:34.168585
2,2021-04-22 17:22:34.168585,2021-04-22 17:22:34.168601
2,2021-04-22 17:22:34.168601,2021-04-22 17:22:34.168616
2,2021-04-22 17:22:34.168616,2021-04-22 17:22:34.168635
2,2021-04-22 17:22:34.168635,2021-04-22 17:22:34.168682
2,2021-04-22 17:22:34.168682,2021-04-22 17:22:34.168707
2,2021-04-22 17:22:34.168707,2021-04-22 17:22:34.168724
2,2021-04-22 17:22:34.168724,2021-04-22 17:22:34.168741
2,2021-04-22 17:22:34.168741,2021-04-22 17:22:34.168757
2,2021-04-22 17:22:34.168757,2021-04-22 17:22:34.168777
2,2021-04-22 17:22:34.168777,2021-04-22 17:22:34.168793
2,2021-04-22 17:22:34.168793,2021-04-22 17:22:34.168822
2,2021-04-22 17:22:34.168822,2021-04-22 17:22:34.168849
2,2021-04-22 17:22:34.168849,2021-04-22 17:22:34.168866
2,2021-04-22 17:22:34.168866,2021-04-22 17:22:34.168882
2,2021-04-22 17:22:34.168882,2021-04-22 17:22:34.168898
2,2021-04-22 17:22:34.168898,2021-04-22 17:22:34.168914
2,2021-04-22 17:22:34.168914,2021-04-22 17:22:34.16893
2,2021-04-22 17:22:34.16893,2021-04-22 17:22:34.168946
2,2021-04-22 17:22:34.168946,2021-04-22 17:22:34.168962
2,2021-04-22 17:22:34.168962,2021-04-22 17:22:34.168978
2,2021-04-22 17:22:34.168978,2021-04-22 17:22:34.168994
