start_times,end_time,time_diff
1619547551.294241,1619547552.982039,1.687798023223877
1619547551.294252,1619547553.005426,1.7111740112304688
1619547551.294262,1619547553.009567,1.7153050899505615
1619547551.294273,1619547553.015718,1.721445083618164
1619547551.294283,1619547553.019861,1.7255780696868896
1619547551.294294,1619547553.039577,1.7452828884124756
1619547551.294305,1619547553.043723,1.749418020248413
1619547551.294315,1619547553.047861,1.7535459995269775
1619547551.294326,1619547553.064261,1.769934892654419
1619547551.294336,1619547553.068432,1.7740960121154785
1619547551.294346,1619547553.082629,1.788282871246338
1619547551.294357,1619547553.086783,1.7924258708953857
1619547551.294367,1619547553.09093,1.796562910079956
1619547551.294378,1619547553.10849,1.8141119480133057
1619547551.294388,1619547553.113919,1.819530963897705
1619547551.294399,1619547553.130055,1.835655927658081
1619547551.29441,1619547553.134205,1.8397951126098633
1619547551.29442,1619547553.149137,1.8547170162200928
1619547551.294434,1619547553.153301,1.8588669300079346
1619547551.294445,1619547553.157462,1.8630168437957764
1619547551.294455,1619547553.172399,1.877943992614746
1619547551.294466,1619547553.17656,1.882093906402588
1619547551.294476,1619547553.197409,1.90293288230896
1619547551.294487,1619547553.201564,1.9070770740509033
1619547551.294497,1619547553.205736,1.9112389087677002
1619547551.294508,1619547553.21991,1.9254019260406494
1619547551.294518,1619547553.224079,1.929560899734497
1619547551.294529,1619547553.247141,1.9526119232177734
1619547551.294539,1619547553.251922,1.9573829174041748
1619547551.29455,1619547553.276131,1.9815809726715088
1619547551.294561,1619547553.280448,1.985887050628662
1619547551.294571,1619547553.285223,1.990652084350586
1619547551.294582,1619547553.300131,2.005549192428589
1619547551.294592,1619547553.30427,2.0096781253814697
1619547551.294603,1619547553.324859,2.0302557945251465
1619547551.294613,1619547553.329042,2.0344290733337402
1619547551.294624,1619547553.338743,2.044118881225586
1619547551.294634,1619547553.342937,2.0483028888702393
1619547551.294645,1619547553.357137,2.0624918937683105
1619547551.294655,1619547553.361326,2.0666708946228027
1619547551.294665,1619547553.38,2.0853350162506104
1619547551.294676,1619547553.384153,2.0894768238067627
1619547551.294686,1619547553.39856,2.1038739681243896
1619547551.294697,1619547553.416217,2.1215200424194336
1619547551.294707,1619547553.420415,2.1257078647613525
1619547551.294718,1619547553.432594,2.137876033782959
1619547551.294728,1619547553.436816,2.142087936401367
1619547551.294739,1619547553.44484,2.1501009464263916
1619547551.29475,1619547553.449062,2.1543121337890625
1619547551.216604,1619547552.039208,0.8226039409637451
1619547551.216645,1619547552.042737,0.826092004776001
1619547551.216667,1619547552.045658,0.828991174697876
1619547551.216685,1619547552.048266,0.8315808773040771
1619547551.216702,1619547552.050902,0.8341999053955078
1619547551.216718,1619547552.094556,0.877838134765625
1619547551.216732,1619547552.097324,0.880591869354248
1619547551.216745,1619547552.100044,0.8832991123199463
1619547551.216762,1619547552.102938,0.8861758708953857
1619547551.216787,1619547552.127662,0.9108748435974121
1619547551.216804,1619547552.130775,0.913970947265625
1619547551.21682,1619547552.133563,0.9167430400848389
1619547551.216837,1619547552.150054,0.9332170486450195
1619547551.21685,1619547552.15304,0.9361898899078369
1619547551.216863,1619547552.155945,0.939082145690918
1619547551.216874,1619547552.158733,0.9418590068817139
1619547551.216887,1619547552.174657,0.9577701091766357
1619547551.216901,1619547552.177658,0.9607570171356201
1619547551.216912,1619547552.180649,0.9637370109558105
1619547551.216926,1619547552.183613,0.9666869640350342
1619547551.21694,1619547552.205826,0.9888861179351807
1619547551.216952,1619547552.208827,0.9918749332427979
1619547551.216963,1619547552.211826,0.9948630332946777
1619547551.216981,1619547552.226731,1.0097501277923584
1619547551.216991,1619547552.229574,1.0125830173492432
1619547551.217002,1619547552.232398,1.0153961181640625
1619547551.217012,1619547552.25342,1.0364081859588623
1619547551.217084,1619547552.256432,1.0393481254577637
1619547551.217121,1619547552.259442,1.0423212051391602
1619547551.217135,1619547552.262436,1.0453009605407715
1619547551.217145,1619547552.277658,1.0605130195617676
1619547551.217159,1619547552.280671,1.063511848449707
1619547551.217172,1619547552.283681,1.0665090084075928
1619547551.217189,1619547552.302422,1.0852329730987549
1619547551.217205,1619547552.305435,1.0882298946380615
1619547551.217222,1619547552.308437,1.0912151336669922
1619547551.217238,1619547552.325825,1.1085870265960693
1619547551.217254,1619547552.32884,1.111586093902588
1619547551.217271,1619547552.331843,1.1145718097686768
1619547551.217286,1619547552.334857,1.1175708770751953
1619547551.217303,1619547552.356754,1.139451026916504
1619547551.217318,1619547552.360032,1.142714023590088
1619547551.217334,1619547552.363051,1.145716905593872
1619547551.217346,1619547552.381802,1.1644561290740967
1619547551.217403,1619547552.384726,1.167323112487793
1619547551.217421,1619547552.387725,1.1703040599822998
1619547551.217432,1619547552.409581,1.1921489238739014
1619547551.217443,1619547552.412617,1.195173978805542
1619547551.217453,1619547552.415642,1.1981890201568604
1619547551.217463,1619547552.418676,1.2012128829956055
1619547551.217473,1619547552.433368,1.2158949375152588
1619547551.217484,1619547552.436509,1.219024896621704
1619547551.217494,1619547552.43962,1.2221260070800781
1619547551.217504,1619547552.458858,1.241353988647461
1619547551.217514,1619547552.461979,1.2444648742675781
1619547551.217524,1619547552.465061,1.2475368976593018
1619547551.217534,1619547552.486387,1.268852949142456
1619547551.217544,1619547552.489436,1.2718918323516846
1619547551.217555,1619547552.492479,1.2749240398406982
1619547551.217565,1619547552.495499,1.2779338359832764
1619547551.21758,1619547552.517647,1.3000669479370117
1619547551.21759,1619547552.520825,1.3032348155975342
1619547551.2176,1619547552.524146,1.3065459728240967
1619547551.21761,1619547552.538346,1.3207361698150635
1619547551.217621,1619547552.541395,1.3237738609313965
1619547551.217631,1619547552.544437,1.326805830001831
1619547551.217641,1619547552.566407,1.3487658500671387
1619547551.217651,1619547552.569358,1.3517072200775146
1619547551.217662,1619547552.571776,1.3541138172149658
1619547551.217672,1619547552.574433,1.3567609786987305
1619547551.217682,1619547552.587545,1.3698630332946777
1619547551.217692,1619547552.59053,1.372838020324707
1619547551.217702,1619547552.593574,1.3758721351623535
1619547551.217712,1619547552.608341,1.3906290531158447
1619547551.217723,1619547552.611393,1.3936700820922852
1619547551.217733,1619547552.614449,1.3967161178588867
1619547551.217743,1619547552.637678,1.4199349880218506
1619547551.217753,1619547552.64074,1.4229869842529297
1619547551.217764,1619547552.643806,1.426042079925537
1619547551.217774,1619547552.646871,1.4290971755981445
1619547551.217784,1619547552.661785,1.4440009593963623
1619547551.217794,1619547552.664845,1.4470510482788086
1619547551.217805,1619547552.668502,1.4506971836090088
1619547551.217815,1619547552.682414,1.4645991325378418
1619547551.217825,1619547552.685477,1.4676520824432373
1619547551.217835,1619547552.688544,1.4707090854644775
1619547551.217845,1619547552.702305,1.4844601154327393
1619547551.217855,1619547552.705368,1.4875130653381348
1619547551.217865,1619547552.708439,1.4905741214752197
1619547551.217875,1619547552.721529,1.5036540031433105
1619547551.217885,1619547552.724597,1.5067119598388672
1619547551.217895,1619547552.72767,1.509774923324585
1619547551.217905,1619547552.730736,1.5128309726715088
1619547551.217915,1619547552.743831,1.5259158611297607
1619547551.217926,1619547552.746908,1.5289819240570068
1619547551.217977,1619547552.749977,1.5320000648498535
1619547551.217989,1619547552.776465,1.5584759712219238
1619547551.217999,1619547552.779543,1.5615439414978027
1619547551.218009,1619547552.783195,1.5651860237121582
1619547551.21802,1619547552.796812,1.5787920951843262
1619547551.21803,1619547552.801447,1.5834169387817383
1619547551.21804,1619547552.804527,1.586487054824829
1619547551.21805,1619547552.80763,1.5895800590515137
1619547551.21806,1619547552.831144,1.613084077835083
1619547551.21807,1619547552.834427,1.6163570880889893
1619547551.218081,1619547552.837534,1.619452953338623
1619547551.218091,1619547552.858563,1.6404719352722168
1619547551.218101,1619547552.861649,1.6435480117797852
1619547551.218111,1619547552.864735,1.6466238498687744
1619547551.218121,1619547552.878572,1.6604509353637695
1619547551.218131,1619547552.881835,1.6637039184570312
1619547551.218145,1619547552.884918,1.6667730808258057
1619547551.218155,1619547552.900311,1.6821560859680176
1619547551.218165,1619547552.903342,1.6851770877838135
1619547551.218175,1619547552.906431,1.688256025314331
1619547551.218185,1619547552.909526,1.6913411617279053
1619547551.218195,1619547552.922471,1.7042760848999023
1619547551.218206,1619547552.925601,1.707395076751709
1619547551.218216,1619547552.928703,1.7104871273040771
1619547551.218226,1619547552.944036,1.7258100509643555
1619547551.218236,1619547552.947132,1.728896141052246
1619547551.218247,1619547552.950236,1.7319891452789307
1619547551.218257,1619547552.956449,1.738192081451416
1619547551.218267,1619547552.959557,1.7412900924682617
1619547551.218277,1619547552.963368,1.7450909614562988
1619547551.218288,1619547552.979796,1.7615079879760742
1619547551.218298,1619547552.993217,1.774919033050537
1619547551.218309,1619547552.996495,1.7781860828399658
1619547551.218319,1619547552.999774,1.7814550399780273
1619547551.218329,1619547553.024857,1.806528091430664
1619547551.218339,1619547553.028588,1.8102490901947021
1619547551.218349,1619547553.032022,1.8136730194091797
1619547551.218359,1619547553.035496,1.8171370029449463
1619547551.21837,1619547553.048565,1.8301949501037598
1619547551.21838,1619547553.053404,1.835024118423462
1619547551.21839,1619547553.056527,1.838136911392212
1619547551.28194,1619547552.040304,0.7583639621734619
1619547551.281951,1619547552.043771,0.7618200778961182
1619547551.281961,1619547552.04719,0.7652289867401123
1619547551.282023,1619547552.051694,0.7696709632873535
1619547551.28204,1619547552.055388,0.7733478546142578
1619547551.282071,1619547552.104781,0.8227097988128662
1619547551.282095,1619547552.108715,0.8266201019287109
1619547551.282109,1619547552.118425,0.8363158702850342
1619547551.282121,1619547552.122342,0.8402211666107178
1619547551.282133,1619547552.126215,0.8440818786621094
1619547551.282274,1619547552.146847,0.8645730018615723
1619547551.282331,1619547552.151982,0.8696510791778564
1619547551.282357,1619547552.173202,0.8908450603485107
1619547551.282373,1619547552.177066,0.89469313621521
1619547551.28239,1619547552.181579,0.8991889953613281
1619547551.282407,1619547552.195857,0.9134500026702881
1619547551.282423,1619547552.200341,0.9179179668426514
1619547551.28244,1619547552.204276,0.9218361377716064
1619547551.282457,1619547552.229761,0.9473037719726562
1619547551.282472,1619547552.248549,0.9660770893096924
1619547551.282483,1619547552.252414,0.96993088722229
1619547551.282493,1619547552.266821,0.9843277931213379
1619547551.282537,1619547552.270689,0.988152027130127
1619547551.282554,1619547552.274553,0.9919991493225098
1619547551.282568,1619547552.298708,1.0161399841308594
1619547551.282585,1619547552.302547,1.0199620723724365
1619547551.282602,1619547552.322315,1.039712905883789
1619547551.282638,1619547552.326209,1.0435709953308105
1619547551.282652,1619547552.330096,1.0474441051483154
1619547551.282663,1619547552.347915,1.0652518272399902
1619547551.28269,1619547552.351807,1.0691170692443848
1619547551.282718,1619547552.370389,1.0876710414886475
1619547551.282735,1619547552.374292,1.0915567874908447
1619547551.282747,1619547552.378183,1.0954358577728271
1619547551.282767,1619547552.40312,1.1203529834747314
1619547551.282783,1619547552.407018,1.124234914779663
1619547551.282798,1619547552.410911,1.128113031387329
1619547551.282815,1619547552.433018,1.150202989578247
1619547551.282831,1619547552.437366,1.1545350551605225
1619547551.282847,1619547552.472663,1.1898159980773926
1619547551.282864,1619547552.485277,1.2024128437042236
1619547551.282881,1619547552.48918,1.206299066543579
1619547551.282899,1619547552.497421,1.214522123336792
1619547551.282912,1619547552.501212,1.2182998657226562
1619547551.282923,1619547552.505126,1.222203016281128
1619547551.282934,1619547552.528567,1.2456331253051758
1619547551.282946,1619547552.532507,1.249560832977295
1619547551.28296,1619547552.547701,1.2647409439086914
1619547551.282975,1619547552.551862,1.2688870429992676
1619547551.282991,1619547552.55579,1.272799015045166
1619547551.283006,1619547552.576631,1.2936251163482666
1619547551.283017,1619547552.580418,1.2974011898040771
1619547551.283028,1619547552.59457,1.31154203414917
1619547551.283039,1619547552.59849,1.31545090675354
1619547551.283049,1619547552.602405,1.3193559646606445
1619547551.283059,1619547552.614781,1.3317220211029053
1619547551.28307,1619547552.618703,1.3356328010559082
1619547551.283081,1619547552.638717,1.3556358814239502
1619547551.283091,1619547552.642652,1.3595609664916992
1619547551.283102,1619547552.646584,1.3634819984436035
1619547551.283112,1619547552.668855,1.3857429027557373
1619547551.283123,1619547552.672699,1.3895759582519531
1619547551.283186,1619547552.676634,1.3934481143951416
1619547551.283201,1619547552.702316,1.4191150665283203
1619547551.283212,1619547552.706271,1.4230589866638184
1619547551.283223,1619547552.722845,1.439622163772583
1619547551.283233,1619547552.726793,1.4435601234436035
1619547551.283244,1619547552.730721,1.447477102279663
1619547551.283255,1619547552.74777,1.464514970779419
1619547551.283265,1619547552.761525,1.478259801864624
1619547551.283275,1619547552.765433,1.4821581840515137
1619547551.283286,1619547552.788694,1.5054078102111816
1619547551.283296,1619547552.792655,1.5093588829040527
1619547551.283306,1619547552.809846,1.5265400409698486
1619547551.283317,1619547552.813807,1.5304899215698242
1619547551.283327,1619547552.817754,1.5344269275665283
1619547551.283338,1619547552.833326,1.549988031387329
1619547551.283348,1619547552.837747,1.554399013519287
1619547551.283358,1619547552.861663,1.5783050060272217
1619547551.283369,1619547552.865631,1.5822620391845703
1619547551.283379,1619547552.869589,1.586210012435913
1619547551.28339,1619547552.883274,1.599884033203125
1619547551.2834,1619547552.887254,1.6038539409637451
1619547551.28341,1619547552.902564,1.6191539764404297
1619547551.283421,1619547552.906626,1.6232049465179443
1619547551.283437,1619547552.910594,1.6271569728851318
1619547551.283448,1619547552.932665,1.649217128753662
1619547551.283459,1619547552.936634,1.6531751155853271
1619547551.28347,1619547552.954013,1.6705431938171387
1619547551.28348,1619547552.977807,1.6943271160125732
1619547551.283491,1619547552.981793,1.6983020305633545
1619547551.283501,1619547552.995932,1.7124311923980713
1619547551.283511,1619547552.999893,1.7163820266723633
1619547551.283522,1619547553.014781,1.7312591075897217
1619547551.283532,1619547553.018772,1.7352399826049805
1619547551.283543,1619547553.02305,1.7395069599151611
1619547551.283553,1619547553.027035,1.7434821128845215
1619547551.283564,1619547553.050871,1.7673068046569824
1619547551.283574,1619547553.054079,1.7705049514770508
1619547551.283584,1619547553.058072,1.7744879722595215
1619547551.283595,1619547553.074155,1.790560007095337
1619547551.283606,1619547553.078155,1.7945489883422852
1619547551.283616,1619547553.092154,1.8085379600524902
1619547551.283627,1619547553.096006,1.8123788833618164
1619547551.283637,1619547553.099718,1.8160810470581055
1619547551.283647,1619547553.113584,1.8299369812011719
1619547551.283658,1619547553.117551,1.833893060684204
1619547551.283668,1619547553.140597,1.856929063796997
1619547551.283679,1619547553.144617,1.8609380722045898
1619547551.283689,1619547553.148632,1.864943027496338
1619547551.2837,1619547553.182098,1.8983979225158691
1619547551.283711,1619547553.186237,1.9025261402130127
1619547551.283721,1619547553.206815,1.9230940341949463
1619547551.283732,1619547553.210855,1.9271230697631836
1619547551.283742,1619547553.214871,1.931128978729248
1619547551.283752,1619547553.2298,1.9460480213165283
1619547551.283762,1619547553.233888,1.9501259326934814
1619547551.283773,1619547553.257965,1.9741921424865723
1619547551.283783,1619547553.262005,1.978222131729126
1619547551.283794,1619547553.26604,1.9822461605072021
1619547551.283804,1619547553.285329,2.0015251636505127
1619547551.283814,1619547553.289363,2.0055489540100098
1619547551.283825,1619547553.308096,2.024271011352539
1619547551.283836,1619547553.312143,2.0283071994781494
1619547551.283846,1619547553.316107,2.0322611331939697
1619547551.283856,1619547553.342754,2.0588979721069336
1619547551.283866,1619547553.346811,2.0629451274871826
1619547551.283877,1619547553.365315,2.0814380645751953
1619547551.283887,1619547553.369034,2.0851471424102783
1619547551.283898,1619547553.373058,2.0891599655151367
1619547551.283909,1619547553.387122,2.103212833404541
1619547551.283919,1619547553.391181,2.107261896133423
1619547551.283929,1619547553.395228,2.1112987995147705
1619547551.28394,1619547553.411708,2.127768039703369
1619547551.283951,1619547553.415765,2.1318140029907227
1619547551.283961,1619547553.430403,2.14644193649292
1619547551.200396,1619547552.045712,0.8453159332275391
1619547551.200528,1619547552.059329,0.8588011264801025
1619547551.20058,1619547552.064121,0.8635411262512207
1619547551.200626,1619547552.0668,0.8661742210388184
1619547551.20067,1619547552.075033,0.8743629455566406
1619547551.200717,1619547552.077603,0.8768861293792725
1619547551.200758,1619547552.080301,0.8795430660247803
1619547551.200787,1619547552.10706,0.9062728881835938
1619547551.200814,1619547552.10998,0.9091660976409912
1619547551.200845,1619547552.11272,0.9118750095367432
1619547551.200888,1619547552.115593,0.9147050380706787
1619547551.200929,1619547552.134367,0.9334380626678467
1619547551.200958,1619547552.137117,0.9361588954925537
1619547551.200985,1619547552.140017,0.9390320777893066
1619547551.201012,1619547552.142964,0.9419519901275635
1619547551.20105,1619547552.164656,0.9636058807373047
1619547551.201095,1619547552.16816,0.9670648574829102
1619547551.201127,1619547552.170928,0.9698009490966797
1619547551.201153,1619547552.184915,0.9837620258331299
1619547551.20118,1619547552.18781,0.9866299629211426
1619547551.201212,1619547552.190714,0.989501953125
1619547551.201255,1619547552.193609,0.9923539161682129
1619547551.201293,1619547552.217611,1.0163180828094482
1619547551.201319,1619547552.220523,1.0192041397094727
1619547551.201345,1619547552.223424,1.0220789909362793
1619547551.201371,1619547552.236388,1.0350170135498047
1619547551.20141,1619547552.239303,1.0378930568695068
1619547551.201524,1619547552.242206,1.040682077407837
1619547551.201593,1619547552.263238,1.0616450309753418
1619547551.201641,1619547552.276174,1.0745329856872559
1619547551.201683,1619547552.279081,1.0773980617523193
1619547551.201724,1619547552.28199,1.080265998840332
1619547551.201764,1619547552.292516,1.0907518863677979
1619547551.201805,1619547552.295458,1.0936529636383057
1619547551.201845,1619547552.298441,1.0965960025787354
1619547551.201885,1619547552.315611,1.1137259006500244
1619547551.201926,1619547552.318509,1.1165831089019775
1619547551.201967,1619547552.321553,1.1195859909057617
1619547551.202006,1619547552.324472,1.1224658489227295
1619547551.202046,1619547552.3435,1.1414539813995361
1619547551.202089,1619547552.346422,1.1443328857421875
1619547551.202136,1619547552.349334,1.147197961807251
1619547551.202178,1619547552.365385,1.1632070541381836
1619547551.202205,1619547552.373334,1.1711289882659912
1619547551.202231,1619547552.376253,1.1740219593048096
1619547551.202257,1619547552.381011,1.1787540912628174
1619547551.202283,1619547552.384037,1.1817541122436523
1619547551.202308,1619547552.386957,1.1846489906311035
1619547551.202392,1619547552.389923,1.1875309944152832
1619547551.202429,1619547552.421956,1.219527006149292
1619547551.202456,1619547552.424869,1.2224130630493164
1619547551.202594,1619547552.427797,1.225203037261963
1619547551.202629,1619547552.443938,1.2413089275360107
1619547551.202736,1619547552.449359,1.2466230392456055
1619547551.20277,1619547552.452898,1.2501280307769775
1619547551.202797,1619547552.474094,1.2712969779968262
1619547551.202824,1619547552.477058,1.2742338180541992
1619547551.20285,1619547552.479992,1.277141809463501
1619547551.202876,1619547552.483025,1.280148983001709
1619547551.202902,1619547552.497204,1.294301986694336
1619547551.202928,1619547552.500084,1.2971558570861816
1619547551.202954,1619547552.503021,1.3000669479370117
1619547551.20298,1619547552.526693,1.3237130641937256
1619547551.203006,1619547552.529663,1.3266570568084717
1619547551.203033,1619547552.532606,1.3295729160308838
1619547551.203059,1619547552.535551,1.3324921131134033
1619547551.203085,1619547552.557456,1.3543710708618164
1619547551.203112,1619547552.560402,1.3572900295257568
1619547551.203138,1619547552.5633,1.3601617813110352
1619547551.203164,1619547552.576226,1.3730618953704834
1619547551.203191,1619547552.579007,1.3758158683776855
1619547551.203216,1619547552.581982,1.3787658214569092
1619547551.203242,1619547552.584842,1.3815999031066895
1619547551.203267,1619547552.599451,1.396183967590332
1619547551.203293,1619547552.602418,1.3991248607635498
1619547551.203319,1619547552.605368,1.4020488262176514
1619547551.203345,1619547552.623687,1.420341968536377
1619547551.20337,1619547552.626641,1.4232709407806396
1619547551.203396,1619547552.634453,1.4310569763183594
1619547551.203422,1619547552.648452,1.4450299739837646
1619547551.203447,1619547552.651496,1.4480488300323486
1619547551.203474,1619547552.654461,1.4509868621826172
1619547551.2035,1619547552.657426,1.4539260864257812
1619547551.203526,1619547552.67958,1.4760539531707764
1619547551.203551,1619547552.693827,1.4902758598327637
1619547551.203576,1619547552.6971,1.4935238361358643
1619547551.20362,1619547552.700025,1.4964051246643066
1619547551.203639,1619547552.71549,1.5118510723114014
1619547551.203659,1619547552.718459,1.5147998332977295
1619547551.203678,1619547552.721425,1.517747163772583
1619547551.203698,1619547552.745576,1.5418779850006104
1619547551.203716,1619547552.748558,1.544842004776001
1619547551.203735,1619547552.751527,1.5477919578552246
1619547551.203754,1619547552.753615,1.549860954284668
1619547551.203773,1619547552.767026,1.5632529258728027
1619547551.203791,1619547552.769935,1.5661439895629883
1619547551.203812,1619547552.772915,1.5691030025482178
1619547551.203833,1619547552.786847,1.5830140113830566
1619547551.203854,1619547552.789828,1.5859739780426025
1619547551.203876,1619547552.792805,1.5889289379119873
1619547551.203897,1619547552.798392,1.5944950580596924
1619547551.203921,1619547552.801367,1.5974459648132324
1619547551.203945,1619547552.804339,1.6003940105438232
1619547551.203968,1619547552.807317,1.603348970413208
1619547551.203989,1619547552.828904,1.6249148845672607
1619547551.204014,1619547552.831845,1.627830982208252
1619547551.204036,1619547552.83477,1.6307339668273926
1619547551.204056,1619547552.851115,1.6470589637756348
1619547551.204079,1619547552.854103,1.650024175643921
1619547551.204104,1619547552.857143,1.6530389785766602
1619547551.204124,1619547552.860139,1.6560149192810059
1619547551.204146,1619547552.879236,1.6750900745391846
1619547551.204167,1619547552.882215,1.6780481338500977
1619547551.204187,1619547552.885214,1.6810271739959717
