writer_id,start_times,end_time,time_diff,
1,19.681964,19.736701,0.054737,
1,19.681964,19.736712,0.054748,
1,19.681964,19.736724,0.05476,
1,19.681964,19.736737,0.054773,
1,19.681964,19.736748,0.054784,
1,19.681964,19.736844,0.05488,
1,19.681964,19.736877,0.054913,
1,19.681964,19.736894,0.05493,
1,19.681964,19.736907,0.054943,
1,19.681964,19.736932,0.054968,
1,19.681964,19.736943,0.054979,
1,19.681964,19.736955,0.054991,
1,19.681964,19.736967,0.055003,
1,19.681964,19.736978,0.055014,
1,19.681964,19.737004,0.05504,
1,19.681964,19.737017,0.055053,
1,19.681964,19.737029,0.055065,
1,19.681964,19.737041,0.055077,
1,19.681964,19.737053,0.055089,
1,19.681964,19.737065,0.055101,
1,19.681964,19.737077,0.055113,
1,19.681964,19.737095,0.055131,
1,19.681964,19.737107,0.055143,
1,19.681964,19.737119,0.055155,
1,19.681964,19.737131,0.055167,
1,19.681964,19.737142,0.055178,
1,19.681964,19.737155,0.055191,
1,19.681964,19.737167,0.055203,
1,19.681964,19.737179,0.055215,
1,19.681964,19.737191,0.055227,
1,19.681964,19.737203,0.055239,
1,19.681964,19.737215,0.055251,
1,19.681964,19.737227,0.055263,
1,19.681964,19.737238,0.055274,
1,19.681964,19.737262,0.055298,
1,19.681964,19.737273,0.055309,
1,19.681964,19.737285,0.055321,
1,19.681964,19.737301,0.055337,
1,19.681964,19.737313,0.055349,
1,19.681964,19.737325,0.055361,
1,19.681964,19.737337,0.055373,
1,19.681964,19.737349,0.055385,
1,19.681964,19.737389,0.055425,
1,19.681964,19.737402,0.055438,
1,19.681964,19.737415,0.055451,
1,19.681964,19.737426,0.055462,
1,19.681964,19.737438,0.055474,
1,19.681964,19.737463,0.055499,
1,19.681964,19.737474,0.05551,
1,19.681964,19.737486,0.055522,
1,19.681964,19.737498,0.055534,
1,19.681964,19.737522,0.055558,
1,19.681964,19.737534,0.05557,
1,19.681964,19.737549,0.055585,
1,19.681964,19.737561,0.055597,
1,19.681964,19.737573,0.055609,
1,19.681964,19.737585,0.055621,
1,19.681964,19.737596,0.055632,
1,19.681964,19.737609,0.055645,
1,19.681964,19.737621,0.055657,
1,19.681964,19.737632,0.055668,
1,19.681964,19.737643,0.055679,
1,19.681964,19.737656,0.055692,
1,19.681964,19.737668,0.055704,
1,19.681964,19.737692,0.055728,
1,19.681964,19.737703,0.055739,
1,19.681964,19.737715,0.055751,
1,19.681964,19.737727,0.055763,
1,19.681964,19.737739,0.055775,
1,19.681964,19.737754,0.05579,
1,19.681964,19.737766,0.055802,
1,19.681964,19.737778,0.055814,
1,19.681964,19.737802,0.055838,
1,19.681964,19.737814,0.05585,
1,19.681964,19.737826,0.055862,
1,19.681964,19.737838,0.055874,
1,19.681964,19.737862,0.055898,
1,19.681964,19.737893,0.055929,
1,19.681964,19.737906,0.055942,
1,19.681964,19.737918,0.055954,
1,19.681964,19.737942,0.055978,
1,19.681964,19.737954,0.05599,
1,19.681964,19.737966,0.056002,
1,19.681964,19.737978,0.056014,
1,19.681964,19.737993,0.056029,
1,19.681964,19.738005,0.056041,
1,19.681964,19.738017,0.056053,
1,19.681964,19.738029,0.056065,
1,19.681964,19.738041,0.056077,
1,19.681964,19.738053,0.056089,
1,19.681964,19.738064,0.0561,
1,19.681964,19.738076,0.056112,
1,19.681964,19.738088,0.056124,
1,19.681964,19.738112,0.056148,
1,19.681964,19.738124,0.05616,
1,19.681964,19.738136,0.056172,
1,19.681964,19.738148,0.056184,
1,19.681964,19.738172,0.056208,
1,19.681964,19.738184,0.05622,
1,19.681964,19.738196,0.056232,
1,19.681964,19.738211,0.056247,
1,19.681964,19.738224,0.05626,
1,19.681964,19.738236,0.056272,
1,19.681964,19.738248,0.056284,
1,19.681964,19.738259,0.056295,
1,19.681964,19.738271,0.056307,
1,19.681964,19.738283,0.056319,
1,19.681964,19.738295,0.056331,
1,19.681964,19.738307,0.056343,
1,19.681964,19.738319,0.056355,
1,19.681964,19.738331,0.056367,
1,19.681964,19.738343,0.056379,
1,19.681964,19.738355,0.056391,
1,19.681964,19.738366,0.056402,
1,19.681964,19.738411,0.056447,
1,19.681964,19.738423,0.056459,
1,19.681964,19.738436,0.056472,
1,19.681964,19.738463,0.056499,
1,19.681964,19.738475,0.056511,
1,19.681964,19.738487,0.056523,
1,19.681964,19.738499,0.056535,
1,19.681964,19.738511,0.056547,
1,19.681964,19.738523,0.056559,
1,19.681964,19.738535,0.056571,
1,19.681964,19.738547,0.056583,
1,19.681964,19.738559,0.056595,
1,19.681964,19.738583,0.056619,
1,19.681964,19.738595,0.056631,
1,19.681964,19.738607,0.056643,
1,19.681964,19.738619,0.056655,
1,19.681964,19.738631,0.056667,
1,19.681964,19.738642,0.056678,
1,19.681964,19.738654,0.05669,
1,19.681964,19.738669,0.056705,
1,19.681964,19.738682,0.056718,
1,19.681964,19.738694,0.05673,
1,19.681964,19.738706,0.056742,
1,19.681964,19.738718,0.056754,
1,19.681964,19.738742,0.056778,
1,19.681964,19.738753,0.056789,
1,19.681964,19.738765,0.056801,
1,19.681964,19.738777,0.056813,
1,19.681964,19.738789,0.056825,
1,19.681964,19.738801,0.056837,
1,19.681964,19.738813,0.056849,
1,19.681964,19.738826,0.056862,
1,19.681964,19.738838,0.056874,
1,19.681964,19.738863,0.056899,
1,19.681964,19.738932,0.056968,
1,19.681964,19.738946,0.056982,
1,19.681964,19.738985,0.057021,
1,19.681964,19.738998,0.057034,
1,19.681964,19.739022,0.057058,
1,19.681964,19.739034,0.05707,
1,19.681964,19.739046,0.057082,
1,19.681964,19.739058,0.057094,
1,19.681964,19.739082,0.057118,
1,19.681964,19.739094,0.05713,
1,19.681964,19.739106,0.057142,
1,19.681964,19.739118,0.057154,
1,19.681964,19.739142,0.057178,
1,19.681964,19.739154,0.05719,
1,19.681964,19.739166,0.057202,
1,19.681964,19.739181,0.057217,
1,19.681964,19.739194,0.05723,
1,19.681964,19.739206,0.057242,
1,19.681964,19.739218,0.057254,
1,19.681964,19.739241,0.057277,
1,19.681964,19.739254,0.05729,
1,19.681964,19.739265,0.057301,
1,19.681964,19.739277,0.057313,
1,19.681964,19.739289,0.057325,
1,19.681964,19.739301,0.057337,
1,19.681964,19.739313,0.057349,
1,19.681964,19.739324,0.05736,
1,19.681964,19.739337,0.057373,
1,19.681964,19.739349,0.057385,
1,19.681964,19.739361,0.057397,
1,19.681964,19.739373,0.057409,
1,19.681964,19.739385,0.057421,
1,19.681964,19.739399,0.057435,
1,19.681964,19.739412,0.057448,
1,19.681964,19.739423,0.057459,
1,19.681964,19.739436,0.057472,
1,19.681964,19.739447,0.057483,
1,19.681964,19.739459,0.057495,
1,19.681964,19.739503,0.057539,
1,19.681964,19.739515,0.057551,
1,19.681964,19.739527,0.057563,
1,19.681964,19.739539,0.057575,
1,19.681964,19.739551,0.057587,
1,19.681964,19.739563,0.057599,
1,19.681964,19.739575,0.057611,
1,19.681964,19.739587,0.057623,
1,19.681964,19.739611,0.057647,
1,19.681964,19.739627,0.057663,
1,19.681964,19.739652,0.057688,
1,19.681964,19.739664,0.0577,
1,19.681964,19.739676,0.057712,
1,19.681964,19.739688,0.057724,
1,19.681964,19.739699,0.057735,
1,19.681964,19.739711,0.057747,
1,19.681964,19.739723,0.057759,
1,19.681964,19.739736,0.057772,
1,19.681964,19.739748,0.057784,
1,19.681964,19.739759,0.057795,
1,19.681964,19.739772,0.057808,
1,19.681964,19.739784,0.05782,
1,19.681964,19.739796,0.057832,
1,19.681964,19.739808,0.057844,
1,19.681964,19.739831,0.057867,
1,19.681964,19.739846,0.057882,
1,19.681964,19.739858,0.057894,
1,19.681964,19.739882,0.057918,
1,19.681964,19.739894,0.05793,
1,19.681964,19.739906,0.057942,
1,19.681964,19.739918,0.057954,
1,19.681964,19.739942,0.057978,
1,19.681964,19.739954,0.05799,
1,19.681964,19.739966,0.058002,
1,19.681964,19.739996,0.058032,
1,19.681964,19.740009,0.058045,
1,19.681964,19.740021,0.058057,
1,19.681964,19.740034,0.05807,
1,19.681964,19.740046,0.058082,
1,19.681964,19.740058,0.058094,
1,19.681964,19.740072,0.058108,
1,19.681964,19.740084,0.05812,
1,19.681964,19.740097,0.058133,
1,19.681964,19.740109,0.058145,
1,19.681964,19.740121,0.058157,
1,19.681964,19.740133,0.058169,
1,19.681964,19.740145,0.058181,
1,19.681964,19.740157,0.058193,
1,19.681964,19.740169,0.058205,
1,19.681964,19.740181,0.058217,
1,19.681964,19.740192,0.058228,
1,19.681964,19.740205,0.058241,
1,19.681964,19.740217,0.058253,
1,19.681964,19.740229,0.058265,
1,19.681964,19.740241,0.058277,
1,19.681964,19.740253,0.058289,
1,19.681964,19.740265,0.058301,
1,19.681964,19.740278,0.058314,
1,19.681964,19.740292,0.058328,
1,19.681964,19.740304,0.05834,
1,19.681964,19.740316,0.058352,
1,19.681964,19.740328,0.058364,
1,19.681964,19.740352,0.058388,
1,19.681964,19.740364,0.0584,
1,19.681964,19.740376,0.058412,
1,19.681964,19.740388,0.058424,
1,19.681964,19.740412,0.058448,
1,19.681964,19.740423,0.058459,
1,19.681964,19.740435,0.058471,
1,19.681964,19.740447,0.058483,
1,19.681964,19.740459,0.058495,
1,19.681964,19.740501,0.058537,
1,19.681964,19.740513,0.058549,
1,19.681964,19.740528,0.058564,
1,19.681964,19.740552,0.058588,
1,19.681964,19.740564,0.0586,
1,19.681964,19.740576,0.058612,
1,19.681964,19.740589,0.058625,
1,19.681964,19.740612,0.058648,
1,19.681964,19.740623,0.058659,
1,19.681964,19.740636,0.058672,
1,19.681964,19.740648,0.058684,
1,19.681964,19.740671,0.058707,
1,19.681964,19.740683,0.058719,
1,19.681964,19.740694,0.05873,
1,19.681964,19.740706,0.058742,
1,19.681964,19.740718,0.058754,
1,19.681964,19.740733,0.058769,
1,19.681964,19.740746,0.058782,
1,19.681964,19.740758,0.058794,
1,19.681964,19.740781,0.058817,
1,19.681964,19.740793,0.058829,
1,19.681964,19.740806,0.058842,
1,19.681964,19.740819,0.058855,
1,19.681964,19.740831,0.058867,
1,19.681964,19.740844,0.05888,
1,19.681964,19.740897,0.058933,
1,19.681964,19.740956,0.058992,
1,19.681964,19.740969,0.059005,
1,19.681964,19.740981,0.059017,
1,19.681964,19.740993,0.059029,
1,19.681964,19.741004,0.05904,
1,19.681964,19.741016,0.059052,
1,19.681964,19.741033,0.059069,
1,19.681964,19.741045,0.059081,
1,19.681964,19.741057,0.059093,
1,19.681964,19.741091,0.059127,
1,19.681964,19.741104,0.05914,
1,19.681964,19.741117,0.059153,
1,19.681964,19.741129,0.059165,
1,19.681964,19.741141,0.059177,
1,19.681964,19.741153,0.059189,
1,19.681964,19.741165,0.059201,
1,19.681964,19.741177,0.059213,
1,19.681964,19.741189,0.059225,
1,19.681964,19.741217,0.059253,
1,19.681964,19.741255,0.059291,
1,19.681964,19.741273,0.059309,
1,19.681964,19.741285,0.059321,
1,19.681964,19.741297,0.059333,
1,19.681964,19.741313,0.059349,
1,19.681964,19.741325,0.059361,
1,19.681964,19.741338,0.059374,
1,19.681964,19.741363,0.059399,
1,19.681964,19.741397,0.059433,
1,19.681964,19.741418,0.059454,
1,19.681964,19.741437,0.059473,
1,19.681964,19.741455,0.059491,
1,19.681964,19.741473,0.059509,
1,19.681964,19.741507,0.059543,
1,19.681964,19.741524,0.05956,
1,19.681964,19.741536,0.059572,
1,19.681964,19.741548,0.059584,
1,19.681964,19.741561,0.059597,
1,19.681964,19.741573,0.059609,
1,19.681964,19.741585,0.059621,
1,19.681964,19.741597,0.059633,
1,19.681964,19.741609,0.059645,
1,19.681964,19.741628,0.059664,
1,19.681964,19.741652,0.059688,
1,19.681964,19.741664,0.0597,
1,19.681964,19.741695,0.059731,
1,19.681964,19.741713,0.059749,
1,19.681964,19.741726,0.059762,
1,19.681964,19.741739,0.059775,
1,19.681964,19.741784,0.05982,
1,19.681964,19.741797,0.059833,
1,19.681964,19.741809,0.059845,
1,19.681964,19.741821,0.059857,
1,19.681964,19.741833,0.059869,
1,19.681964,19.741845,0.059881,
1,19.681964,19.741857,0.059893,
1,19.681964,19.741869,0.059905,
1,19.681964,19.741882,0.059918,
1,19.681964,19.741893,0.059929,
1,19.681964,19.741914,0.05995,
1,19.681964,19.741932,0.059968,
1,19.681964,19.741951,0.059987,
1,19.681964,19.741994,0.06003,
1,19.681964,19.742014,0.06005,
1,19.681964,19.742031,0.060067,
1,19.681964,19.742049,0.060085,
1,19.681964,19.742068,0.060104,
1,19.681964,19.742085,0.060121,
1,19.681964,19.742101,0.060137,
1,19.681964,19.742118,0.060154,
1,19.681964,19.742135,0.060171,
1,19.681964,19.742153,0.060189,
1,19.681964,19.742189,0.060225,
1,19.681964,19.742207,0.060243,
1,19.681964,19.742245,0.060281,
1,19.681964,19.742269,0.060305,
1,19.681964,19.742324,0.06036,
1,19.681964,19.742339,0.060375,
1,19.681964,19.742351,0.060387,
1,19.681964,19.742363,0.060399,
1,19.681964,19.742375,0.060411,
1,19.681964,19.742387,0.060423,
1,19.681964,19.742399,0.060435,
1,19.681964,19.742411,0.060447,
1,19.681964,19.742424,0.06046,
1,19.681964,19.742435,0.060471,
1,19.681964,19.742448,0.060484,
1,19.681964,19.742459,0.060495,
1,19.681964,19.742503,0.060539,
1,19.681964,19.742516,0.060552,
1,19.681964,19.742528,0.060564,
1,19.681964,19.742551,0.060587,
1,19.681964,19.742566,0.060602,
1,19.681964,19.742578,0.060614,
1,19.681964,19.742603,0.060639,
1,19.681964,19.742615,0.060651,
1,19.681964,19.742627,0.060663,
1,19.681964,19.742639,0.060675,
1,19.681964,19.742662,0.060698,
1,19.681964,19.742674,0.06071,
1,19.681964,19.742686,0.060722,
1,19.681964,19.742698,0.060734,
1,19.681964,19.742709,0.060745,
1,19.681964,19.742721,0.060757,
1,19.681964,19.742733,0.060769,
1,19.681964,19.742745,0.060781,
1,19.681964,19.742757,0.060793,
1,19.681964,19.742772,0.060808,
1,19.681964,19.742784,0.06082,
1,19.681964,19.742796,0.060832,
1,19.681964,19.742808,0.060844,
1,19.681964,19.742819,0.060855,
1,19.681964,19.742831,0.060867,
1,19.681964,19.742843,0.060879,
1,19.681964,19.742855,0.060891,
1,19.681964,19.742867,0.060903,
1,19.681964,19.742879,0.060915,
1,19.681964,19.742891,0.060927,
1,19.681964,19.742903,0.060939,
1,19.681964,19.742915,0.060951,
1,19.681964,19.742927,0.060963,
1,19.681964,19.742939,0.060975,
1,19.681964,19.742962,0.060998,
1,19.681964,19.742974,0.06101,
1,19.681964,19.743022,0.061058,
1,19.681964,19.743035,0.061071,
1,19.681964,19.743048,0.061084,
1,19.681964,19.743072,0.061108,
1,19.681964,19.743084,0.06112,
1,19.681964,19.743096,0.061132,
1,19.681964,19.743108,0.061144,
1,19.681964,19.743132,0.061168,
1,19.681964,19.743144,0.06118,
1,19.681964,19.743156,0.061192,
1,19.681964,19.743167,0.061203,
1,19.681964,19.743179,0.061215,
1,19.681964,19.743191,0.061227,
1,19.681964,19.743203,0.061239,
1,19.681964,19.743214,0.06125,
1,19.681964,19.743226,0.061262,
1,19.681964,19.743242,0.061278,
1,19.681964,19.743254,0.06129,
1,19.681964,19.743266,0.061302,
1,19.681964,19.743278,0.061314,
1,19.681964,19.743302,0.061338,
1,19.681964,19.743315,0.061351,
1,19.681964,19.743326,0.061362,
1,19.681964,19.743338,0.061374,
1,19.681964,19.743362,0.061398,
1,19.681964,19.743374,0.06141,
1,19.681964,19.743386,0.061422,
1,19.681964,19.743397,0.061433,
1,19.681964,19.743409,0.061445,
1,19.681964,19.743421,0.061457,
1,19.681964,19.743433,0.061469,
1,19.681964,19.743448,0.061484,
1,19.681964,19.743472,0.061508,
1,19.681964,19.743483,0.061519,
1,19.681964,19.743495,0.061531,
1,19.681964,19.743526,0.061562,
1,19.681964,19.743539,0.061575,
1,19.681964,19.743551,0.061587,
1,19.681964,19.743563,0.061599,
1,19.681964,19.743575,0.061611,
1,19.681964,19.743586,0.061622,
1,19.681964,19.743598,0.061634,
1,19.681964,19.743621,0.061657,
1,19.681964,19.743633,0.061669,
1,19.681964,19.743645,0.061681,
1,19.681964,19.743656,0.061692,
1,19.681964,19.743668,0.061704,
1,19.681964,19.743684,0.06172,
1,19.681964,19.743696,0.061732,
1,19.681964,19.743708,0.061744,
1,19.681964,19.743719,0.061755,
1,19.681964,19.743731,0.061767,
1,19.681964,19.743743,0.061779,
1,19.681964,19.743755,0.061791,
1,19.681964,19.743767,0.061803,
1,19.681964,19.743779,0.061815,
1,19.681964,19.743791,0.061827,
1,19.681964,19.743803,0.061839,
1,19.681964,19.743814,0.06185,
1,19.681964,19.743826,0.061862,
1,19.681964,19.743838,0.061874,
1,19.681964,19.743862,0.061898,
1,19.681964,19.743873,0.061909,
1,19.681964,19.743887,0.061923,
1,19.681964,19.743899,0.061935,
1,19.681964,19.743911,0.061947,
1,19.681964,19.743924,0.06196,
1,19.681964,19.743936,0.061972,
1,19.681964,19.743947,0.061983,
1,19.681964,19.743959,0.061995,
1,19.681964,19.743982,0.062018,
1,19.681964,19.743994,0.06203,
1,19.681964,19.744024,0.06206,
1,19.681964,19.744036,0.062072,
1,19.681964,19.744048,0.062084,
1,19.681964,19.744059,0.062095,
1,19.681964,19.744071,0.062107,
1,19.681964,19.744083,0.062119,
1,19.681964,19.744095,0.062131,
1,19.681964,19.744107,0.062143,
1,19.681964,19.744123,0.062159,
1,19.681964,19.744135,0.062171,
1,19.681964,19.744147,0.062183,
1,19.681964,19.744158,0.062194,
1,19.681964,19.744182,0.062218,
1,19.681964,19.744194,0.06223,
1,19.681964,19.744206,0.062242,
1,19.681964,19.744218,0.062254,
1,19.681964,19.744243,0.062279,
1,19.681964,19.744255,0.062291,
1,19.681964,19.744266,0.062302,
1,19.681964,19.744278,0.062314,
1,19.681964,19.744301,0.062337,
1,19.681964,19.744313,0.062349,
1,19.681964,19.744325,0.062361,
1,19.681964,19.744339,0.062375,
1,19.681964,19.744351,0.062387,
1,19.681964,19.744363,0.062399,
1,19.681964,19.744375,0.062411,
1,19.681964,19.744386,0.062422,
1,19.681964,19.744398,0.062434,
1,19.681964,19.744422,0.062458,
1,19.681964,19.744434,0.06247,
1,19.681964,19.744445,0.062481,
1,19.681964,19.744457,0.062493,
1,19.681964,19.744469,0.062505,
1,19.681964,19.744481,0.062517,
1,19.681964,19.744493,0.062529,
1,19.681964,19.744524,0.06256,
1,19.681964,19.744536,0.062572,
1,19.681964,19.744548,0.062584,
1,19.681964,19.744564,0.0626,
1,19.681964,19.744576,0.062612,
1,19.681964,19.744588,0.062624,
1,19.681964,19.744612,0.062648,
1,19.681964,19.744624,0.06266,
1,19.681964,19.744635,0.062671,
1,19.681964,19.744648,0.062684,
1,19.681964,19.744672,0.062708,
1,19.681964,19.744683,0.062719,
1,19.681964,19.744696,0.062732,
1,19.681964,19.744707,0.062743,
1,19.681964,19.744719,0.062755,
1,19.681964,19.744731,0.062767,
1,19.681964,19.744743,0.062779,
1,19.681964,19.744755,0.062791,
1,19.681964,19.744767,0.062803,
1,19.681964,19.744782,0.062818,
1,19.681964,19.744794,0.06283,
1,19.681964,19.744806,0.062842,
1,19.681964,19.744818,0.062854,
1,19.681964,19.744842,0.062878,
1,19.681964,19.744854,0.06289,
1,19.681964,19.744866,0.062902,
1,19.681964,19.744877,0.062913,
1,19.681964,19.744889,0.062925,
1,19.681964,19.744901,0.062937,
1,19.681964,19.744913,0.062949,
1,19.681964,19.744925,0.062961,
1,19.681964,19.744937,0.062973,
1,19.681964,19.744949,0.062985,
1,19.681964,19.744961,0.062997,
1,19.681964,19.744973,0.063009,
1,19.681964,19.744984,0.06302,
1,19.681964,19.744999,0.063035,
1,19.681964,19.745029,0.063065,
1,19.681964,19.745042,0.063078,
1,19.681964,19.745054,0.06309,
1,19.681964,19.745066,0.063102,
1,19.681964,19.745077,0.063113,
1,19.681964,19.745101,0.063137,
1,19.681964,19.745113,0.063149,
1,19.681964,19.745125,0.063161,
1,19.681964,19.745137,0.063173,
1,19.681964,19.745149,0.063185,
1,19.681964,19.745161,0.063197,
1,19.681964,19.745173,0.063209,
1,19.681964,19.745184,0.06322,
1,19.681964,19.745196,0.063232,
1,19.681964,19.745207,0.063243,
1,19.681964,19.745222,0.063258,
1,19.681964,19.745234,0.06327,
1,19.681964,19.745246,0.063282,
1,19.681964,19.745257,0.063293,
1,19.681964,19.745269,0.063305,
1,19.681964,19.745281,0.063317,
1,19.681964,19.745293,0.063329,
1,19.681964,19.745304,0.06334,
1,19.681964,19.745317,0.063353,
1,19.681964,19.745329,0.063365,
1,19.681964,19.745352,0.063388,
1,19.681964,19.745364,0.0634,
1,19.681964,19.745375,0.063411,
1,19.681964,19.745386,0.063422,
1,19.681964,19.745398,0.063434,
1,19.681964,19.745422,0.063458,
1,19.681964,19.745436,0.063472,
1,19.681964,19.745449,0.063485,
1,19.681964,19.745461,0.063497,
1,19.681964,19.745472,0.063508,
1,19.681964,19.745484,0.06352,
1,19.681964,19.745496,0.063532,
1,19.681964,19.745527,0.063563,
1,19.681964,19.745553,0.063589,
1,19.681964,19.745564,0.0636,
1,19.681964,19.745576,0.063612,
1,19.681964,19.745588,0.063624,
1,19.681964,19.745612,0.063648,
1,19.681964,19.745623,0.063659,
1,19.681964,19.745635,0.063671,
1,19.681964,19.745647,0.063683,
1,19.681964,19.745662,0.063698,
1,19.681964,19.745674,0.06371,
1,19.681964,19.745686,0.063722,
1,19.681964,19.745698,0.063734,
1,19.681964,19.745722,0.063758,
1,19.681964,19.745733,0.063769,
1,19.681964,19.745745,0.063781,
1,19.681964,19.745757,0.063793,
1,19.681964,19.745781,0.063817,
1,19.681964,19.745793,0.063829,
1,19.681964,19.745805,0.063841,
1,19.681964,19.745817,0.063853,
1,19.681964,19.745829,0.063865,
1,19.681964,19.745841,0.063877,
1,19.681964,19.745852,0.063888,
1,19.681964,19.745864,0.0639,
1,19.681964,19.745879,0.063915,
1,19.681964,19.745891,0.063927,
1,19.681964,19.745904,0.06394,
1,19.681964,19.745916,0.063952,
1,19.681964,19.745928,0.063964,
1,19.681964,19.745951,0.063987,
1,19.681964,19.745963,0.063999,
1,19.681964,19.745975,0.064011,
1,19.681964,19.745987,0.064023,
1,19.681964,19.745999,0.064035,
1,19.681964,19.746029,0.064065,
1,19.681964,19.746042,0.064078,
1,19.681964,19.746054,0.06409,
1,19.681964,19.746066,0.064102,
1,19.681964,19.746078,0.064114,
1,19.681964,19.746104,0.06414,
1,19.681964,19.746116,0.064152,
1,19.681964,19.746128,0.064164,
1,19.681964,19.746139,0.064175,
1,19.681964,19.746162,0.064198,
1,19.681964,19.746174,0.06421,
1,19.681964,19.746186,0.064222,
1,19.681964,19.746198,0.064234,
1,19.681964,19.746222,0.064258,
1,19.681964,19.746234,0.06427,
1,19.681964,19.746245,0.064281,
1,19.681964,19.746257,0.064293,
1,19.681964,19.746269,0.064305,
1,19.681964,19.746292,0.064328,
1,19.681964,19.746304,0.06434,
1,19.681964,19.746319,0.064355,
1,19.681964,19.746331,0.064367,
1,19.681964,19.746343,0.064379,
1,19.681964,19.746355,0.064391,
1,19.681964,19.746367,0.064403,
1,19.681964,19.746379,0.064415,
1,19.681964,19.746391,0.064427,
1,19.681964,19.746403,0.064439,
1,19.681964,19.746415,0.064451,
1,19.681964,19.746427,0.064463,
1,19.681964,19.746439,0.064475,
1,19.681964,19.746451,0.064487,
1,19.681964,19.746463,0.064499,
1,19.681964,19.746475,0.064511,
1,19.681964,19.746487,0.064523,
1,19.681964,19.746499,0.064535,
1,19.681964,19.746529,0.064565,
1,19.681964,19.746541,0.064577,
1,19.681964,19.746557,0.064593,
1,19.681964,19.746569,0.064605,
1,19.681964,19.746581,0.064617,
1,19.681964,19.746593,0.064629,
1,19.681964,19.746604,0.06464,
1,19.681964,19.746616,0.064652,
1,19.681964,19.746628,0.064664,
1,19.681964,19.746652,0.064688,
1,19.681964,19.746664,0.0647,
1,19.681964,19.746675,0.064711,
1,19.681964,19.746687,0.064723,
1,19.681964,19.746699,0.064735,
1,19.681964,19.746711,0.064747,
1,19.681964,19.746723,0.064759,
1,19.681964,19.746735,0.064771,
1,19.681964,19.746747,0.064783,
1,19.681964,19.746762,0.064798,
1,19.681964,19.746774,0.06481,
1,19.681964,19.746786,0.064822,
1,19.681964,19.746798,0.064834,
1,19.681964,19.746822,0.064858,
1,19.681964,19.746834,0.06487,
1,19.681964,19.746846,0.064882,
1,19.681964,19.746858,0.064894,
1,19.681964,19.746881,0.064917,
1,19.681964,19.746893,0.064929,
1,19.681964,19.746905,0.064941,
1,19.681964,19.746917,0.064953,
1,19.681964,19.746928,0.064964,
1,19.681964,19.746952,0.064988,
1,19.681964,19.746964,0.065,
1,19.681964,19.746979,0.065015,
1,19.681964,19.746991,0.065027,
1,19.681964,19.747003,0.065039,
1,19.681964,19.747049,0.065085,
1,19.681964,19.747062,0.065098,
1,19.681964,19.747073,0.065109,
1,19.681964,19.747085,0.065121,
1,19.681964,19.747096,0.065132,
1,19.681964,19.747108,0.065144,
1,19.681964,19.747132,0.065168,
1,19.681964,19.747143,0.065179,
1,19.681964,19.747155,0.065191,
1,19.681964,19.747167,0.065203,
1,19.681964,19.747191,0.065227,
1,19.681964,19.747204,0.06524,
1,19.681964,19.747215,0.065251,
1,19.681964,19.747231,0.065267,
1,19.681964,19.747243,0.065279,
1,19.681964,19.747255,0.065291,
1,19.681964,19.747267,0.065303,
1,19.681964,19.747279,0.065315,
1,19.681964,19.747291,0.065327,
1,19.681964,19.747303,0.065339,
1,19.681964,19.747315,0.065351,
1,19.681964,19.747327,0.065363,
1,19.681964,19.747339,0.065375,
1,19.681964,19.747362,0.065398,
1,19.681964,19.747374,0.06541,
1,19.681964,19.747386,0.065422,
1,19.681964,19.747398,0.065434,
1,19.681964,19.747422,0.065458,
1,19.681964,19.747436,0.065472,
1,19.681964,19.747449,0.065485,
1,19.681964,19.747461,0.065497,
1,19.681964,19.747473,0.065509,
1,19.681964,19.747485,0.065521,
1,19.681964,19.747497,0.065533,
1,19.681964,19.747509,0.065545,
1,19.681964,19.747521,0.065557,
1,19.681964,19.747552,0.065588,
1,19.681964,19.747565,0.065601,
1,19.681964,19.747576,0.065612,
1,19.681964,19.747588,0.065624,
1,19.681964,19.747612,0.065648,
1,19.681964,19.747624,0.06566,
1,19.681964,19.747636,0.065672,
1,19.681964,19.747648,0.065684,
1,19.681964,19.747675,0.065711,
1,19.681964,19.747687,0.065723,
1,19.681964,19.747699,0.065735,
1,19.681964,19.747711,0.065747,
1,19.681964,19.747724,0.06576,
1,19.681964,19.747735,0.065771,
1,19.681964,19.747747,0.065783,
1,19.681964,19.747759,0.065795,
1,19.681964,19.747771,0.065807,
1,19.681964,19.747785,0.065821,
1,19.681964,19.747798,0.065834,
1,19.681964,19.747821,0.065857,
1,19.681964,19.747833,0.065869,
1,19.681964,19.747845,0.065881,
1,19.681964,19.747857,0.065893,
1,19.681964,19.747869,0.065905,
1,19.681964,19.747883,0.065919,
1,19.681964,19.747895,0.065931,
1,19.681964,19.747907,0.065943,
1,19.681964,19.747919,0.065955,
1,19.681964,19.747931,0.065967,
1,19.681964,19.747942,0.065978,
1,19.681964,19.747954,0.06599,
1,19.681964,19.747966,0.066002,
1,19.681964,19.747978,0.066014,
1,19.681964,19.748001,0.066037,
1,19.681964,19.748013,0.066049,
1,19.681964,19.748025,0.066061,
1,19.681964,19.748056,0.066092,
1,19.681964,19.748068,0.066104,
1,19.681964,19.748092,0.066128,
1,19.681964,19.748104,0.06614,
1,19.681964,19.748119,0.066155,
1,19.681964,19.748131,0.066167,
1,19.681964,19.748143,0.066179,
1,19.681964,19.748155,0.066191,
1,19.681964,19.748167,0.066203,
