5163,1,6,2021-04-24 14:19:11.261977,2021-04-24 14:19:13.51839
5164,1,6,2021-04-24 14:19:11.261987,2021-04-24 14:19:13.532175
5165,1,6,2021-04-24 14:19:11.261997,2021-04-24 14:19:13.535961
5166,1,6,2021-04-24 14:19:11.262007,2021-04-24 14:19:13.539739
5167,1,6,2021-04-24 14:19:11.262018,2021-04-24 14:19:13.563028
5168,1,6,2021-04-24 14:19:11.262028,2021-04-24 14:19:13.567068
5169,1,6,2021-04-24 14:19:11.262038,2021-04-24 14:19:13.570855
5170,1,6,2021-04-24 14:19:11.262048,2021-04-24 14:19:13.596217
5171,1,6,2021-04-24 14:19:11.262059,2021-04-24 14:19:13.600014
5172,1,6,2021-04-24 14:19:11.262069,2021-04-24 14:19:13.614803
5173,1,6,2021-04-24 14:19:11.26208,2021-04-24 14:19:13.618599
5174,1,6,2021-04-24 14:19:11.26209,2021-04-24 14:19:13.622393
5175,1,6,2021-04-24 14:19:11.262101,2021-04-24 14:19:13.6388
5176,1,6,2021-04-24 14:19:11.262111,2021-04-24 14:19:13.64258
5177,1,6,2021-04-24 14:19:11.262121,2021-04-24 14:19:13.646379
5178,1,6,2021-04-24 14:19:11.262132,2021-04-24 14:19:13.674842
5179,1,6,2021-04-24 14:19:11.262142,2021-04-24 14:19:13.678649
5180,1,6,2021-04-24 14:19:11.262152,2021-04-24 14:19:13.703337
5181,1,6,2021-04-24 14:19:11.262163,2021-04-24 14:19:13.707155
5182,1,6,2021-04-24 14:19:11.262173,2021-04-24 14:19:13.710974
5183,1,6,2021-04-24 14:19:11.262201,2021-04-24 14:19:13.725116
5184,1,6,2021-04-24 14:19:11.262213,2021-04-24 14:19:13.728917
5185,1,6,2021-04-24 14:19:11.262223,2021-04-24 14:19:13.748088
5186,1,6,2021-04-24 14:19:11.262234,2021-04-24 14:19:13.751908
5187,1,6,2021-04-24 14:19:11.262244,2021-04-24 14:19:13.755815
5188,1,6,2021-04-24 14:19:11.262255,2021-04-24 14:19:13.770113
5189,1,6,2021-04-24 14:19:11.262265,2021-04-24 14:19:13.773999
5190,1,6,2021-04-24 14:19:11.262275,2021-04-24 14:19:13.777814
5191,1,6,2021-04-24 14:19:11.262286,2021-04-24 14:19:13.802866
5192,1,6,2021-04-24 14:19:11.262297,2021-04-24 14:19:13.806685
5193,1,6,2021-04-24 14:19:11.262307,2021-04-24 14:19:13.818622
5194,1,6,2021-04-24 14:19:11.262318,2021-04-24 14:19:13.822444
5195,1,6,2021-04-24 14:19:11.262329,2021-04-24 14:19:13.826256
5196,1,6,2021-04-24 14:19:11.262339,2021-04-24 14:19:13.843801
5197,1,6,2021-04-24 14:19:11.26235,2021-04-24 14:19:13.847629
5198,1,6,2021-04-24 14:19:11.26236,2021-04-24 14:19:13.857571
5199,1,6,2021-04-24 14:19:11.262371,2021-04-24 14:19:13.881034
5200,1,6,2021-04-24 14:19:11.262381,2021-04-24 14:19:13.884867
5201,1,6,2021-04-24 14:19:11.262395,2021-04-24 14:19:13.888695
5202,1,6,2021-04-24 14:19:11.262406,2021-04-24 14:19:13.899558
5203,1,6,2021-04-24 14:19:11.262417,2021-04-24 14:19:13.903733
5204,1,6,2021-04-24 14:19:11.262427,2021-04-24 14:19:13.919814
5205,1,6,2021-04-24 14:19:11.262438,2021-04-24 14:19:13.923656
5206,1,6,2021-04-24 14:19:11.262448,2021-04-24 14:19:13.927493
5207,1,6,2021-04-24 14:19:11.262458,2021-04-24 14:19:13.947033
5208,1,6,2021-04-24 14:19:11.262469,2021-04-24 14:19:13.950876
5209,1,6,2021-04-24 14:19:11.262479,2021-04-24 14:19:13.969464
5210,1,6,2021-04-24 14:19:11.26249,2021-04-24 14:19:13.973426
5211,1,6,2021-04-24 14:19:11.2625,2021-04-24 14:19:13.977271
5212,1,6,2021-04-24 14:19:11.26251,2021-04-24 14:19:13.993645
5213,1,6,2021-04-24 14:19:11.262521,2021-04-24 14:19:13.997493
5214,1,6,2021-04-24 14:19:11.262531,2021-04-24 14:19:14.001341
5215,1,6,2021-04-24 14:19:11.262542,2021-04-24 14:19:14.022051
5216,1,6,2021-04-24 14:19:11.262552,2021-04-24 14:19:14.025903
5217,1,6,2021-04-24 14:19:11.262562,2021-04-24 14:19:14.047791
5218,1,6,2021-04-24 14:19:11.262573,2021-04-24 14:19:14.051674
5219,1,6,2021-04-24 14:19:11.262583,2021-04-24 14:19:14.05391
5220,1,6,2021-04-24 14:19:11.262594,2021-04-24 14:19:14.056044
5221,1,6,2021-04-24 14:19:11.262605,2021-04-24 14:19:14.070159
5222,1,6,2021-04-24 14:19:11.262615,2021-04-24 14:19:14.074016
5223,1,6,2021-04-24 14:19:11.262625,2021-04-24 14:19:14.087896
5224,1,6,2021-04-24 14:19:11.262636,2021-04-24 14:19:14.091753
5225,1,6,2021-04-24 14:19:11.262646,2021-04-24 14:19:14.095599
5226,1,6,2021-04-24 14:19:11.262657,2021-04-24 14:19:14.119505
5227,1,6,2021-04-24 14:19:11.262667,2021-04-24 14:19:14.123385
5228,1,6,2021-04-24 14:19:11.262677,2021-04-24 14:19:14.127286
5229,1,6,2021-04-24 14:19:11.262687,2021-04-24 14:19:14.141166
5230,1,6,2021-04-24 14:19:11.262697,2021-04-24 14:19:14.14773
5231,1,6,2021-04-24 14:19:11.262708,2021-04-24 14:19:14.151599
5232,1,6,2021-04-24 14:19:11.262719,2021-04-24 14:19:14.184059
5233,1,6,2021-04-24 14:19:11.262729,2021-04-24 14:19:14.187944
5234,1,6,2021-04-24 14:19:11.262739,2021-04-24 14:19:14.191801
5235,1,6,2021-04-24 14:19:11.26275,2021-04-24 14:19:14.207595
5236,1,6,2021-04-24 14:19:11.26276,2021-04-24 14:19:14.211475
5237,1,6,2021-04-24 14:19:11.262771,2021-04-24 14:19:14.233625
5238,1,6,2021-04-24 14:19:11.262781,2021-04-24 14:19:14.261633
5239,1,6,2021-04-24 14:19:11.262791,2021-04-24 14:19:14.265519
5240,1,6,2021-04-24 14:19:11.262802,2021-04-24 14:19:14.285211
5241,1,6,2021-04-24 14:19:11.262812,2021-04-24 14:19:14.289108
5242,1,6,2021-04-24 14:19:11.262822,2021-04-24 14:19:14.292998
5243,1,6,2021-04-24 14:19:11.262833,2021-04-24 14:19:14.297466
5244,1,6,2021-04-24 14:19:11.262843,2021-04-24 14:19:14.301394
5245,1,6,2021-04-24 14:19:11.262854,2021-04-24 14:19:14.315892
5246,1,6,2021-04-24 14:19:11.262864,2021-04-24 14:19:14.319793
5247,1,6,2021-04-24 14:19:11.262875,2021-04-24 14:19:14.323692
5248,1,6,2021-04-24 14:19:11.262885,2021-04-24 14:19:14.34015
5249,1,6,2021-04-24 14:19:11.262895,2021-04-24 14:19:14.344063
5250,1,6,2021-04-24 14:19:11.262905,2021-04-24 14:19:14.36612
5251,1,6,2021-04-24 14:19:11.262916,2021-04-24 14:19:14.37494
5252,1,6,2021-04-24 14:19:11.262931,2021-04-24 14:19:14.378821
5253,1,6,2021-04-24 14:19:11.262941,2021-04-24 14:19:14.386557
5254,1,6,2021-04-24 14:19:11.262952,2021-04-24 14:19:14.410025
5255,1,6,2021-04-24 14:19:11.262962,2021-04-24 14:19:14.413938
5256,1,6,2021-04-24 14:19:11.262973,2021-04-24 14:19:14.437911
5257,1,6,2021-04-24 14:19:11.262983,2021-04-24 14:19:14.441841
5258,1,6,2021-04-24 14:19:11.262993,2021-04-24 14:19:14.445757
5259,1,6,2021-04-24 14:19:11.263003,2021-04-24 14:19:14.463879
5260,1,6,2021-04-24 14:19:11.263013,2021-04-24 14:19:14.46781
5261,1,6,2021-04-24 14:19:11.263023,2021-04-24 14:19:14.471731
5262,1,6,2021-04-24 14:19:11.263034,2021-04-24 14:19:14.495687
5263,1,6,2021-04-24 14:19:11.263044,2021-04-24 14:19:14.500038
5264,1,6,2021-04-24 14:19:11.263054,2021-04-24 14:19:14.520895
5265,1,6,2021-04-24 14:19:11.263065,2021-04-24 14:19:14.524823
5266,1,6,2021-04-24 14:19:11.263075,2021-04-24 14:19:14.528745
5267,1,6,2021-04-24 14:19:11.263085,2021-04-24 14:19:14.548334
5268,1,6,2021-04-24 14:19:11.263096,2021-04-24 14:19:14.552324
5269,1,6,2021-04-24 14:19:11.263106,2021-04-24 14:19:14.580103
5270,1,6,2021-04-24 14:19:11.263116,2021-04-24 14:19:14.58408
5271,1,6,2021-04-24 14:19:11.263127,2021-04-24 14:19:14.588022
5272,1,6,2021-04-24 14:19:11.263137,2021-04-24 14:19:14.611584
5273,1,6,2021-04-24 14:19:11.263147,2021-04-24 14:19:14.645195
5274,1,6,2021-04-24 14:19:11.263158,2021-04-24 14:19:14.649069
5275,1,6,2021-04-24 14:19:11.263168,2021-04-24 14:19:14.663059
5276,1,6,2021-04-24 14:19:11.263179,2021-04-24 14:19:14.667015
5277,1,6,2021-04-24 14:19:11.26319,2021-04-24 14:19:14.671081
6141,1,7,2021-04-24 14:19:11.272509,2021-04-24 14:19:13.374127
6142,1,7,2021-04-24 14:19:11.272519,2021-04-24 14:19:13.37811
6143,1,7,2021-04-24 14:19:11.27253,2021-04-24 14:19:13.395289
6144,1,7,2021-04-24 14:19:11.27254,2021-04-24 14:19:13.399879
6145,1,7,2021-04-24 14:19:11.272551,2021-04-24 14:19:13.418052
6146,1,7,2021-04-24 14:19:11.272561,2021-04-24 14:19:13.422039
6147,1,7,2021-04-24 14:19:11.272571,2021-04-24 14:19:13.425959
6148,1,7,2021-04-24 14:19:11.272582,2021-04-24 14:19:13.440091
6149,1,7,2021-04-24 14:19:11.272593,2021-04-24 14:19:13.464165
6150,1,7,2021-04-24 14:19:11.272603,2021-04-24 14:19:13.468088
6151,1,7,2021-04-24 14:19:11.272613,2021-04-24 14:19:13.489663
6152,1,7,2021-04-24 14:19:11.272624,2021-04-24 14:19:13.504084
6153,1,7,2021-04-24 14:19:11.272634,2021-04-24 14:19:13.508022
6154,1,7,2021-04-24 14:19:11.272645,2021-04-24 14:19:13.511957
6155,1,7,2021-04-24 14:19:11.272655,2021-04-24 14:19:13.516421
6156,1,7,2021-04-24 14:19:11.272666,2021-04-24 14:19:13.520358
6157,1,7,2021-04-24 14:19:11.272676,2021-04-24 14:19:13.540574
6158,1,7,2021-04-24 14:19:11.272686,2021-04-24 14:19:13.557446
6159,1,7,2021-04-24 14:19:11.272696,2021-04-24 14:19:13.561681
6160,1,7,2021-04-24 14:19:11.272707,2021-04-24 14:19:13.584877
6161,1,7,2021-04-24 14:19:11.272718,2021-04-24 14:19:13.58894
6162,1,7,2021-04-24 14:19:11.272729,2021-04-24 14:19:13.592876
6163,1,7,2021-04-24 14:19:11.272739,2021-04-24 14:19:13.607433
6164,1,7,2021-04-24 14:19:11.272749,2021-04-24 14:19:13.611373
6165,1,7,2021-04-24 14:19:11.27276,2021-04-24 14:19:13.62535
6166,1,7,2021-04-24 14:19:11.27277,2021-04-24 14:19:13.629284
6167,1,7,2021-04-24 14:19:11.27278,2021-04-24 14:19:13.646064
6168,1,7,2021-04-24 14:19:11.27279,2021-04-24 14:19:13.649949
6169,1,7,2021-04-24 14:19:11.2728,2021-04-24 14:19:13.653907
6170,1,7,2021-04-24 14:19:11.272811,2021-04-24 14:19:13.667877
6171,1,7,2021-04-24 14:19:11.272826,2021-04-24 14:19:13.67184
6172,1,7,2021-04-24 14:19:11.272836,2021-04-24 14:19:13.675793
6173,1,7,2021-04-24 14:19:11.272847,2021-04-24 14:19:13.697844
6174,1,7,2021-04-24 14:19:11.272857,2021-04-24 14:19:13.702362
6175,1,7,2021-04-24 14:19:11.272868,2021-04-24 14:19:13.718535
6176,1,7,2021-04-24 14:19:11.272878,2021-04-24 14:19:13.722504
6177,1,7,2021-04-24 14:19:11.272889,2021-04-24 14:19:13.726458
6178,1,7,2021-04-24 14:19:11.272899,2021-04-24 14:19:13.747725
6179,1,7,2021-04-24 14:19:11.272909,2021-04-24 14:19:13.751685
6180,1,7,2021-04-24 14:19:11.27292,2021-04-24 14:19:13.768926
6181,1,7,2021-04-24 14:19:11.27293,2021-04-24 14:19:13.772883
6182,1,7,2021-04-24 14:19:11.27294,2021-04-24 14:19:13.776856
6183,1,7,2021-04-24 14:19:11.272951,2021-04-24 14:19:13.800198
6184,1,7,2021-04-24 14:19:11.272961,2021-04-24 14:19:13.804172
6185,1,7,2021-04-24 14:19:11.272972,2021-04-24 14:19:13.813528
6186,1,7,2021-04-24 14:19:11.272982,2021-04-24 14:19:13.817496
6187,1,7,2021-04-24 14:19:11.272993,2021-04-24 14:19:13.821464
6188,1,7,2021-04-24 14:19:11.273003,2021-04-24 14:19:13.83588
6189,1,7,2021-04-24 14:19:11.273013,2021-04-24 14:19:13.839863
6190,1,7,2021-04-24 14:19:11.273024,2021-04-24 14:19:13.856012
6191,1,7,2021-04-24 14:19:11.273034,2021-04-24 14:19:13.871454
6192,1,7,2021-04-24 14:19:11.273048,2021-04-24 14:19:13.875316
6193,1,7,2021-04-24 14:19:11.273059,2021-04-24 14:19:13.889319
6194,1,7,2021-04-24 14:19:11.273069,2021-04-24 14:19:13.893287
6195,1,7,2021-04-24 14:19:11.27308,2021-04-24 14:19:13.907301
6196,1,7,2021-04-24 14:19:11.273092,2021-04-24 14:19:13.921301
6197,1,7,2021-04-24 14:19:11.273103,2021-04-24 14:19:13.925294
6198,1,7,2021-04-24 14:19:11.273113,2021-04-24 14:19:13.939308
6199,1,7,2021-04-24 14:19:11.273124,2021-04-24 14:19:13.94331
6200,1,7,2021-04-24 14:19:11.273134,2021-04-24 14:19:13.947299
6201,1,7,2021-04-24 14:19:11.273145,2021-04-24 14:19:13.97652
6202,1,7,2021-04-24 14:19:11.273155,2021-04-24 14:19:13.980523
6203,1,7,2021-04-24 14:19:11.273165,2021-04-24 14:19:13.99676
6204,1,7,2021-04-24 14:19:11.273176,2021-04-24 14:19:14.000682
6205,1,7,2021-04-24 14:19:11.273186,2021-04-24 14:19:14.004674
6206,1,7,2021-04-24 14:19:11.273196,2021-04-24 14:19:14.01869
6207,1,7,2021-04-24 14:19:11.273207,2021-04-24 14:19:14.0227
6208,1,7,2021-04-24 14:19:11.273217,2021-04-24 14:19:14.046365
6209,1,7,2021-04-24 14:19:11.273227,2021-04-24 14:19:14.050895
6210,1,7,2021-04-24 14:19:11.273237,2021-04-24 14:19:14.05607
6211,1,7,2021-04-24 14:19:11.273248,2021-04-24 14:19:14.07919
6212,1,7,2021-04-24 14:19:11.273258,2021-04-24 14:19:14.083194
6213,1,7,2021-04-24 14:19:11.273268,2021-04-24 14:19:14.104002
6214,1,7,2021-04-24 14:19:11.273279,2021-04-24 14:19:14.10802
6215,1,7,2021-04-24 14:19:11.273289,2021-04-24 14:19:14.112033
6216,1,7,2021-04-24 14:19:11.273299,2021-04-24 14:19:14.130239
6217,1,7,2021-04-24 14:19:11.27331,2021-04-24 14:19:14.134254
6218,1,7,2021-04-24 14:19:11.273321,2021-04-24 14:19:14.158161
6219,1,7,2021-04-24 14:19:11.273331,2021-04-24 14:19:14.162068
6220,1,7,2021-04-24 14:19:11.273342,2021-04-24 14:19:14.166082
6221,1,7,2021-04-24 14:19:11.273353,2021-04-24 14:19:14.184582
6222,1,7,2021-04-24 14:19:11.273366,2021-04-24 14:19:14.18862
6223,1,7,2021-04-24 14:19:11.273377,2021-04-24 14:19:14.219955
6224,1,7,2021-04-24 14:19:11.273387,2021-04-24 14:19:14.224004
6225,1,7,2021-04-24 14:19:11.273398,2021-04-24 14:19:14.251511
6226,1,7,2021-04-24 14:19:11.273408,2021-04-24 14:19:14.255551
6227,1,7,2021-04-24 14:19:11.273419,2021-04-24 14:19:14.276048
6228,1,7,2021-04-24 14:19:11.273429,2021-04-24 14:19:14.280095
6229,1,7,2021-04-24 14:19:11.27344,2021-04-24 14:19:14.284157
6230,1,7,2021-04-24 14:19:11.27345,2021-04-24 14:19:14.288212
6231,1,7,2021-04-24 14:19:11.27346,2021-04-24 14:19:14.29226
6232,1,7,2021-04-24 14:19:11.27347,2021-04-24 14:19:14.315036
6233,1,7,2021-04-24 14:19:11.273481,2021-04-24 14:19:14.31912
6234,1,7,2021-04-24 14:19:11.273491,2021-04-24 14:19:14.32318
6235,1,7,2021-04-24 14:19:11.273501,2021-04-24 14:19:14.338612
6236,1,7,2021-04-24 14:19:11.273512,2021-04-24 14:19:14.342671
6237,1,7,2021-04-24 14:19:11.273523,2021-04-24 14:19:14.356741
6238,1,7,2021-04-24 14:19:11.273533,2021-04-24 14:19:14.360797
6239,1,7,2021-04-24 14:19:11.273543,2021-04-24 14:19:14.364844
6240,1,7,2021-04-24 14:19:11.273554,2021-04-24 14:19:14.384521
6241,1,7,2021-04-24 14:19:11.273564,2021-04-24 14:19:14.390879
6242,1,7,2021-04-24 14:19:11.273575,2021-04-24 14:19:14.406167
6243,1,7,2021-04-24 14:19:11.273585,2021-04-24 14:19:14.410156
6244,1,7,2021-04-24 14:19:11.273596,2021-04-24 14:19:14.414226
6245,1,7,2021-04-24 14:19:11.273606,2021-04-24 14:19:14.439505
6246,1,7,2021-04-24 14:19:11.273617,2021-04-24 14:19:14.443586
6247,1,7,2021-04-24 14:19:11.273627,2021-04-24 14:19:14.44766
6248,1,7,2021-04-24 14:19:11.273638,2021-04-24 14:19:14.472629
6249,1,7,2021-04-24 14:19:11.273648,2021-04-24 14:19:14.476704
6250,1,7,2021-04-24 14:19:11.273658,2021-04-24 14:19:14.493491
6251,1,7,2021-04-24 14:19:11.273669,2021-04-24 14:19:14.49755
6252,1,7,2021-04-24 14:19:11.27368,2021-04-24 14:19:14.501535
6253,1,7,2021-04-24 14:19:11.273691,2021-04-24 14:19:14.515565
6254,1,7,2021-04-24 14:19:11.273701,2021-04-24 14:19:14.51965
6255,1,7,2021-04-24 14:19:11.273712,2021-04-24 14:19:14.541162
6256,1,7,2021-04-24 14:19:11.273722,2021-04-24 14:19:14.545251
6257,1,7,2021-04-24 14:19:11.273733,2021-04-24 14:19:14.549321
6258,1,7,2021-04-24 14:19:11.273743,2021-04-24 14:19:14.572941
6259,1,7,2021-04-24 14:19:11.273754,2021-04-24 14:19:14.577041
6260,1,7,2021-04-24 14:19:11.273764,2021-04-24 14:19:14.591794
6261,1,7,2021-04-24 14:19:11.273774,2021-04-24 14:19:14.595892
6262,1,7,2021-04-24 14:19:11.273784,2021-04-24 14:19:14.599978
6263,1,7,2021-04-24 14:19:11.273795,2021-04-24 14:19:14.614529
6264,1,7,2021-04-24 14:19:11.273806,2021-04-24 14:19:14.618629
6265,1,7,2021-04-24 14:19:11.273817,2021-04-24 14:19:14.633339
6266,1,7,2021-04-24 14:19:11.273827,2021-04-24 14:19:14.637794
6267,1,7,2021-04-24 14:19:11.273838,2021-04-24 14:19:14.653142
6268,1,7,2021-04-24 14:19:11.273848,2021-04-24 14:19:14.657245
6269,1,7,2021-04-24 14:19:11.273858,2021-04-24 14:19:14.661354
6270,1,7,2021-04-24 14:19:11.273869,2021-04-24 14:19:14.684496
6271,1,7,2021-04-24 14:19:11.273879,2021-04-24 14:19:14.688606
6272,1,7,2021-04-24 14:19:11.27389,2021-04-24 14:19:14.702738
6273,1,7,2021-04-24 14:19:11.273904,2021-04-24 14:19:14.706845
6274,1,7,2021-04-24 14:19:11.273915,2021-04-24 14:19:14.710949
6275,1,7,2021-04-24 14:19:11.273926,2021-04-24 14:19:14.726976
6276,1,7,2021-04-24 14:19:11.273936,2021-04-24 14:19:14.731086
7141,1,8,2021-04-24 14:19:11.283975,2021-04-24 14:19:13.434407
7142,1,8,2021-04-24 14:19:11.283986,2021-04-24 14:19:13.448545
7143,1,8,2021-04-24 14:19:11.283996,2021-04-24 14:19:13.452632
7144,1,8,2021-04-24 14:19:11.284007,2021-04-24 14:19:13.456675
7145,1,8,2021-04-24 14:19:11.284017,2021-04-24 14:19:13.470761
7146,1,8,2021-04-24 14:19:11.284028,2021-04-24 14:19:13.474831
7147,1,8,2021-04-24 14:19:11.284038,2021-04-24 14:19:13.490234
7148,1,8,2021-04-24 14:19:11.284048,2021-04-24 14:19:13.50566
7149,1,8,2021-04-24 14:19:11.284059,2021-04-24 14:19:13.509736
7150,1,8,2021-04-24 14:19:11.284069,2021-04-24 14:19:13.532675
7151,1,8,2021-04-24 14:19:11.28408,2021-04-24 14:19:13.536758
7152,1,8,2021-04-24 14:19:11.28409,2021-04-24 14:19:13.540837
7153,1,8,2021-04-24 14:19:11.284101,2021-04-24 14:19:13.555514
7154,1,8,2021-04-24 14:19:11.284111,2021-04-24 14:19:13.559601
7155,1,8,2021-04-24 14:19:11.284122,2021-04-24 14:19:13.575295
7156,1,8,2021-04-24 14:19:11.284132,2021-04-24 14:19:13.579392
7157,1,8,2021-04-24 14:19:11.284142,2021-04-24 14:19:13.583411
7158,1,8,2021-04-24 14:19:11.284153,2021-04-24 14:19:13.614236
7159,1,8,2021-04-24 14:19:11.284163,2021-04-24 14:19:13.618311
7160,1,8,2021-04-24 14:19:11.284174,2021-04-24 14:19:13.63609
7161,1,8,2021-04-24 14:19:11.284184,2021-04-24 14:19:13.640194
7162,1,8,2021-04-24 14:19:11.284195,2021-04-24 14:19:13.654528
7163,1,8,2021-04-24 14:19:11.284206,2021-04-24 14:19:13.658627
7164,1,8,2021-04-24 14:19:11.284216,2021-04-24 14:19:13.662717
7165,1,8,2021-04-24 14:19:11.284226,2021-04-24 14:19:13.679359
7166,1,8,2021-04-24 14:19:11.284237,2021-04-24 14:19:13.683461
7167,1,8,2021-04-24 14:19:11.284247,2021-04-24 14:19:13.697552
7168,1,8,2021-04-24 14:19:11.284257,2021-04-24 14:19:13.701529
7169,1,8,2021-04-24 14:19:11.284268,2021-04-24 14:19:13.705609
7170,1,8,2021-04-24 14:19:11.284279,2021-04-24 14:19:13.72157
7171,1,8,2021-04-24 14:19:11.284289,2021-04-24 14:19:13.725687
7172,1,8,2021-04-24 14:19:11.2843,2021-04-24 14:19:13.739818
7173,1,8,2021-04-24 14:19:11.28431,2021-04-24 14:19:13.743935
7174,1,8,2021-04-24 14:19:11.284321,2021-04-24 14:19:13.748037
7175,1,8,2021-04-24 14:19:11.284331,2021-04-24 14:19:13.763465
7176,1,8,2021-04-24 14:19:11.284341,2021-04-24 14:19:13.781447
7177,1,8,2021-04-24 14:19:11.284352,2021-04-24 14:19:13.78552
7178,1,8,2021-04-24 14:19:11.284362,2021-04-24 14:19:13.799647
7179,1,8,2021-04-24 14:19:11.284372,2021-04-24 14:19:13.803778
7180,1,8,2021-04-24 14:19:11.284383,2021-04-24 14:19:13.817688
7181,1,8,2021-04-24 14:19:11.284394,2021-04-24 14:19:13.821814
7182,1,8,2021-04-24 14:19:11.284404,2021-04-24 14:19:13.825922
7183,1,8,2021-04-24 14:19:11.284415,2021-04-24 14:19:13.841154
7184,1,8,2021-04-24 14:19:11.284425,2021-04-24 14:19:13.871303
7185,1,8,2021-04-24 14:19:11.284435,2021-04-24 14:19:13.875418
7186,1,8,2021-04-24 14:19:11.284446,2021-04-24 14:19:13.890133
7187,1,8,2021-04-24 14:19:11.284457,2021-04-24 14:19:13.894269
7188,1,8,2021-04-24 14:19:11.284467,2021-04-24 14:19:13.906896
7189,1,8,2021-04-24 14:19:11.284478,2021-04-24 14:19:13.922486
7190,1,8,2021-04-24 14:19:11.284488,2021-04-24 14:19:13.92663
7191,1,8,2021-04-24 14:19:11.284498,2021-04-24 14:19:13.94079
7192,1,8,2021-04-24 14:19:11.284512,2021-04-24 14:19:13.944933
7193,1,8,2021-04-24 14:19:11.284523,2021-04-24 14:19:13.949073
7194,1,8,2021-04-24 14:19:11.284533,2021-04-24 14:19:13.968448
7195,1,8,2021-04-24 14:19:11.284544,2021-04-24 14:19:13.972575
7196,1,8,2021-04-24 14:19:11.284554,2021-04-24 14:19:13.988922
7197,1,8,2021-04-24 14:19:11.284564,2021-04-24 14:19:13.993073
7198,1,8,2021-04-24 14:19:11.284574,2021-04-24 14:19:14.009255
7199,1,8,2021-04-24 14:19:11.284587,2021-04-24 14:19:14.013411
7200,1,8,2021-04-24 14:19:11.284598,2021-04-24 14:19:14.017556
7201,1,8,2021-04-24 14:19:11.284609,2021-04-24 14:19:14.039701
7202,1,8,2021-04-24 14:19:11.284619,2021-04-24 14:19:14.043869
7203,1,8,2021-04-24 14:19:11.284629,2021-04-24 14:19:14.065137
7204,1,8,2021-04-24 14:19:11.28464,2021-04-24 14:19:14.069301
7205,1,8,2021-04-24 14:19:11.28465,2021-04-24 14:19:14.073452
7206,1,8,2021-04-24 14:19:11.284661,2021-04-24 14:19:14.090907
7207,1,8,2021-04-24 14:19:11.284671,2021-04-24 14:19:14.095093
7208,1,8,2021-04-24 14:19:11.284682,2021-04-24 14:19:14.110218
7209,1,8,2021-04-24 14:19:11.284693,2021-04-24 14:19:14.114385
7210,1,8,2021-04-24 14:19:11.284703,2021-04-24 14:19:14.128554
7211,1,8,2021-04-24 14:19:11.284713,2021-04-24 14:19:14.132723
7212,1,8,2021-04-24 14:19:11.284723,2021-04-24 14:19:14.136887
7213,1,8,2021-04-24 14:19:11.284733,2021-04-24 14:19:14.165302
7214,1,8,2021-04-24 14:19:11.284744,2021-04-24 14:19:14.169642
7215,1,8,2021-04-24 14:19:11.284754,2021-04-24 14:19:14.18933
7216,1,8,2021-04-24 14:19:11.284765,2021-04-24 14:19:14.194691
7217,1,8,2021-04-24 14:19:11.284775,2021-04-24 14:19:14.19887
7218,1,8,2021-04-24 14:19:11.284786,2021-04-24 14:19:14.21751
7219,1,8,2021-04-24 14:19:11.284796,2021-04-24 14:19:14.221691
7220,1,8,2021-04-24 14:19:11.284806,2021-04-24 14:19:14.240932
7221,1,8,2021-04-24 14:19:11.284816,2021-04-24 14:19:14.245121
7222,1,8,2021-04-24 14:19:11.284826,2021-04-24 14:19:14.249322
7223,1,8,2021-04-24 14:19:11.284837,2021-04-24 14:19:14.269973
7224,1,8,2021-04-24 14:19:11.284867,2021-04-24 14:19:14.274158
7225,1,8,2021-04-24 14:19:11.284878,2021-04-24 14:19:14.298337
7226,1,8,2021-04-24 14:19:11.284889,2021-04-24 14:19:14.302505
7227,1,8,2021-04-24 14:19:11.284899,2021-04-24 14:19:14.316621
7228,1,8,2021-04-24 14:19:11.284909,2021-04-24 14:19:14.320821
7229,1,8,2021-04-24 14:19:11.28492,2021-04-24 14:19:14.32502
7230,1,8,2021-04-24 14:19:11.28493,2021-04-24 14:19:14.349186
7231,1,8,2021-04-24 14:19:11.284941,2021-04-24 14:19:14.353386
7232,1,8,2021-04-24 14:19:11.284951,2021-04-24 14:19:14.368315
7233,1,8,2021-04-24 14:19:11.284962,2021-04-24 14:19:14.383559
7234,1,8,2021-04-24 14:19:11.284973,2021-04-24 14:19:14.398571
7235,1,8,2021-04-24 14:19:11.284983,2021-04-24 14:19:14.402778
7236,1,8,2021-04-24 14:19:11.284993,2021-04-24 14:19:14.416374
7237,1,8,2021-04-24 14:19:11.285004,2021-04-24 14:19:14.420556
7238,1,8,2021-04-24 14:19:11.285015,2021-04-24 14:19:14.424768
7239,1,8,2021-04-24 14:19:11.285025,2021-04-24 14:19:14.45149
7240,1,8,2021-04-24 14:19:11.285036,2021-04-24 14:19:14.481326
7241,1,8,2021-04-24 14:19:11.285046,2021-04-24 14:19:14.486046
7242,1,8,2021-04-24 14:19:11.285056,2021-04-24 14:19:14.504622
7243,1,8,2021-04-24 14:19:11.285071,2021-04-24 14:19:14.508845
7244,1,8,2021-04-24 14:19:11.285082,2021-04-24 14:19:14.527041
7245,1,8,2021-04-24 14:19:11.285092,2021-04-24 14:19:14.531263
7246,1,8,2021-04-24 14:19:11.285103,2021-04-24 14:19:14.538563
7247,1,8,2021-04-24 14:19:11.285114,2021-04-24 14:19:14.542793
