Row number,Reader number,Writer number,start_time,end_time
514,3,6,2021-04-22 13:18:49.794794,2021-04-22 13:18:51.862062
514,4,6,2021-04-22 13:18:49.818769,2021-04-22 13:18:51.862322
514,5,6,2021-04-22 13:18:49.844257,2021-04-22 13:18:51.862577
514,6,6,2021-04-22 13:18:49.868033,2021-04-22 13:18:51.862829
515,7,6,2021-04-22 13:18:49.794804,2021-04-22 13:18:51.86569
515,8,6,2021-04-22 13:18:49.818778,2021-04-22 13:18:51.865945
515,9,6,2021-04-22 13:18:49.844266,2021-04-22 13:18:51.866196
515,10,6,2021-04-22 13:18:49.868042,2021-04-22 13:18:51.866444
516,11,6,2021-04-22 13:18:49.794813,2021-04-22 13:18:51.869305
516,12,6,2021-04-22 13:18:49.818788,2021-04-22 13:18:51.869568
516,13,6,2021-04-22 13:18:49.844275,2021-04-22 13:18:51.869857
516,14,6,2021-04-22 13:18:49.868052,2021-04-22 13:18:51.870111
517,15,6,2021-04-22 13:18:49.794822,2021-04-22 13:18:51.872976
517,16,6,2021-04-22 13:18:49.818797,2021-04-22 13:18:51.873229
517,17,6,2021-04-22 13:18:49.844284,2021-04-22 13:18:51.873478
517,18,6,2021-04-22 13:18:49.868062,2021-04-22 13:18:51.873723
518,19,6,2021-04-22 13:18:49.794831,2021-04-22 13:18:51.87653
518,20,6,2021-04-22 13:18:49.818807,2021-04-22 13:18:51.87678
518,21,6,2021-04-22 13:18:49.844294,2021-04-22 13:18:51.877032
518,22,6,2021-04-22 13:18:49.868071,2021-04-22 13:18:51.877278
519,23,6,2021-04-22 13:18:49.79484,2021-04-22 13:18:51.880281
519,24,6,2021-04-22 13:18:49.818816,2021-04-22 13:18:51.880551
519,25,6,2021-04-22 13:18:49.844303,2021-04-22 13:18:51.884078
519,1,6,2021-04-22 13:18:49.86808,2021-04-22 13:18:51.884874
520,2,6,2021-04-22 13:18:49.79485,2021-04-22 13:18:51.890839
520,3,6,2021-04-22 13:18:49.818825,2021-04-22 13:18:51.891195
520,4,6,2021-04-22 13:18:49.844312,2021-04-22 13:18:51.891539
520,5,6,2021-04-22 13:18:49.86809,2021-04-22 13:18:51.89188
521,6,6,2021-04-22 13:18:49.794861,2021-04-22 13:18:51.895391
521,7,6,2021-04-22 13:18:49.818835,2021-04-22 13:18:51.895677
521,8,6,2021-04-22 13:18:49.844322,2021-04-22 13:18:51.895954
521,9,6,2021-04-22 13:18:49.868099,2021-04-22 13:18:51.896238
522,10,6,2021-04-22 13:18:49.79487,2021-04-22 13:18:51.899433
522,11,6,2021-04-22 13:18:49.818878,2021-04-22 13:18:51.899726
522,12,6,2021-04-22 13:18:49.844331,2021-04-22 13:18:51.900015
522,13,6,2021-04-22 13:18:49.868109,2021-04-22 13:18:51.900298
523,14,6,2021-04-22 13:18:49.794879,2021-04-22 13:18:51.903316
523,15,6,2021-04-22 13:18:49.818891,2021-04-22 13:18:51.903577
523,16,6,2021-04-22 13:18:49.84434,2021-04-22 13:18:51.903834
523,17,6,2021-04-22 13:18:49.868118,2021-04-22 13:18:51.904084
524,18,6,2021-04-22 13:18:49.794889,2021-04-22 13:18:51.906939
524,19,6,2021-04-22 13:18:49.8189,2021-04-22 13:18:51.907193
524,20,6,2021-04-22 13:18:49.84435,2021-04-22 13:18:51.907441
524,21,6,2021-04-22 13:18:49.868127,2021-04-22 13:18:51.907689
525,22,6,2021-04-22 13:18:49.794898,2021-04-22 13:18:51.910506
525,23,6,2021-04-22 13:18:49.81891,2021-04-22 13:18:51.910801
525,24,6,2021-04-22 13:18:49.844359,2021-04-22 13:18:51.911055
525,25,6,2021-04-22 13:18:49.868136,2021-04-22 13:18:51.911306
526,1,6,2021-04-22 13:18:49.794907,2021-04-22 13:18:51.914177
526,2,6,2021-04-22 13:18:49.818919,2021-04-22 13:18:51.914432
526,3,6,2021-04-22 13:18:49.84437,2021-04-22 13:18:51.914682
526,4,6,2021-04-22 13:18:49.868146,2021-04-22 13:18:51.914933
527,5,6,2021-04-22 13:18:49.794917,2021-04-22 13:18:51.917761
527,6,6,2021-04-22 13:18:49.818928,2021-04-22 13:18:51.918014
527,7,6,2021-04-22 13:18:49.84438,2021-04-22 13:18:51.91826
527,8,6,2021-04-22 13:18:49.868175,2021-04-22 13:18:51.918507
528,9,6,2021-04-22 13:18:49.794926,2021-04-22 13:18:51.921378
528,10,6,2021-04-22 13:18:49.818937,2021-04-22 13:18:51.921635
528,11,6,2021-04-22 13:18:49.84439,2021-04-22 13:18:51.921889
528,12,6,2021-04-22 13:18:49.868187,2021-04-22 13:18:51.922148
529,13,6,2021-04-22 13:18:49.794935,2021-04-22 13:18:51.925086
529,14,6,2021-04-22 13:18:49.818947,2021-04-22 13:18:51.925366
529,15,6,2021-04-22 13:18:49.844399,2021-04-22 13:18:51.925641
529,16,6,2021-04-22 13:18:49.868197,2021-04-22 13:18:51.925969
530,17,6,2021-04-22 13:18:49.794944,2021-04-22 13:18:51.930002
530,18,6,2021-04-22 13:18:49.818956,2021-04-22 13:18:51.930344
530,19,6,2021-04-22 13:18:49.844409,2021-04-22 13:18:51.930631
530,20,6,2021-04-22 13:18:49.868207,2021-04-22 13:18:51.930915
531,21,6,2021-04-22 13:18:49.794953,2021-04-22 13:18:51.933929
531,22,6,2021-04-22 13:18:49.818965,2021-04-22 13:18:51.934185
531,23,6,2021-04-22 13:18:49.844418,2021-04-22 13:18:51.934432
531,24,6,2021-04-22 13:18:49.868216,2021-04-22 13:18:51.934685
532,25,6,2021-04-22 13:18:49.794962,2021-04-22 13:18:51.937517
532,1,6,2021-04-22 13:18:49.818975,2021-04-22 13:18:51.937776
532,2,6,2021-04-22 13:18:49.844427,2021-04-22 13:18:51.938029
532,3,6,2021-04-22 13:18:49.868225,2021-04-22 13:18:51.938326
533,4,6,2021-04-22 13:18:49.794972,2021-04-22 13:18:51.941963
533,5,6,2021-04-22 13:18:49.818984,2021-04-22 13:18:51.942247
533,6,6,2021-04-22 13:18:49.844437,2021-04-22 13:18:51.942523
533,7,6,2021-04-22 13:18:49.868235,2021-04-22 13:18:51.942795
534,8,6,2021-04-22 13:18:49.794981,2021-04-22 13:18:51.945876
534,9,6,2021-04-22 13:18:49.818993,2021-04-22 13:18:51.946136
534,10,6,2021-04-22 13:18:49.844446,2021-04-22 13:18:51.946391
534,11,6,2021-04-22 13:18:49.868244,2021-04-22 13:18:51.946653
535,12,6,2021-04-22 13:18:49.794991,2021-04-22 13:18:51.949536
535,13,6,2021-04-22 13:18:49.819002,2021-04-22 13:18:51.949787
535,14,6,2021-04-22 13:18:49.844455,2021-04-22 13:18:51.950033
535,15,6,2021-04-22 13:18:49.868254,2021-04-22 13:18:51.950289
536,16,6,2021-04-22 13:18:49.795,2021-04-22 13:18:51.95313
536,17,6,2021-04-22 13:18:49.819011,2021-04-22 13:18:51.95338
536,18,6,2021-04-22 13:18:49.844464,2021-04-22 13:18:51.953624
536,19,6,2021-04-22 13:18:49.868263,2021-04-22 13:18:51.95387
537,20,6,2021-04-22 13:18:49.795009,2021-04-22 13:18:51.95676
537,21,6,2021-04-22 13:18:49.81902,2021-04-22 13:18:51.957011
537,22,6,2021-04-22 13:18:49.844474,2021-04-22 13:18:51.957257
537,23,6,2021-04-22 13:18:49.868272,2021-04-22 13:18:51.95751
538,24,6,2021-04-22 13:18:49.795018,2021-04-22 13:18:51.960359
538,25,6,2021-04-22 13:18:49.819029,2021-04-22 13:18:51.960609
538,1,6,2021-04-22 13:18:49.844483,2021-04-22 13:18:51.960878
538,2,6,2021-04-22 13:18:49.868281,2021-04-22 13:18:51.961137
539,3,6,2021-04-22 13:18:49.795027,2021-04-22 13:18:51.964063
539,4,6,2021-04-22 13:18:49.819039,2021-04-22 13:18:51.96432
539,5,6,2021-04-22 13:18:49.844492,2021-04-22 13:18:51.964568
539,6,6,2021-04-22 13:18:49.86829,2021-04-22 13:18:51.964818
540,7,6,2021-04-22 13:18:49.795038,2021-04-22 13:18:51.967873
540,8,6,2021-04-22 13:18:49.819048,2021-04-22 13:18:51.968138
540,9,6,2021-04-22 13:18:49.844502,2021-04-22 13:18:51.968394
540,10,6,2021-04-22 13:18:49.8683,2021-04-22 13:18:51.968652
541,11,6,2021-04-22 13:18:49.795047,2021-04-22 13:18:51.971653
541,12,6,2021-04-22 13:18:49.819057,2021-04-22 13:18:51.971909
541,13,6,2021-04-22 13:18:49.844511,2021-04-22 13:18:51.972155
541,14,6,2021-04-22 13:18:49.868309,2021-04-22 13:18:51.972401
542,15,6,2021-04-22 13:18:49.795074,2021-04-22 13:18:51.97525
542,16,6,2021-04-22 13:18:49.819066,2021-04-22 13:18:51.975497
542,17,6,2021-04-22 13:18:49.84452,2021-04-22 13:18:51.975746
542,18,6,2021-04-22 13:18:49.868319,2021-04-22 13:18:51.975991
543,19,6,2021-04-22 13:18:49.795084,2021-04-22 13:18:51.978951
543,20,6,2021-04-22 13:18:49.819077,2021-04-22 13:18:51.979207
543,21,6,2021-04-22 13:18:49.844529,2021-04-22 13:18:51.979457
543,22,6,2021-04-22 13:18:49.868328,2021-04-22 13:18:51.979705
544,23,6,2021-04-22 13:18:49.795094,2021-04-22 13:18:51.982609
544,24,6,2021-04-22 13:18:49.819087,2021-04-22 13:18:51.982859
544,25,6,2021-04-22 13:18:49.844538,2021-04-22 13:18:51.983106
544,1,6,2021-04-22 13:18:49.868337,2021-04-22 13:18:51.983352
545,2,6,2021-04-22 13:18:49.795103,2021-04-22 13:18:51.986212
545,3,6,2021-04-22 13:18:49.819096,2021-04-22 13:18:51.98646
545,4,6,2021-04-22 13:18:49.844548,2021-04-22 13:18:51.986704
545,5,6,2021-04-22 13:18:49.868347,2021-04-22 13:18:51.986948
546,6,6,2021-04-22 13:18:49.795112,2021-04-22 13:18:51.989817
546,7,6,2021-04-22 13:18:49.819105,2021-04-22 13:18:51.990065
546,8,6,2021-04-22 13:18:49.844559,2021-04-22 13:18:51.990309
546,9,6,2021-04-22 13:18:49.868356,2021-04-22 13:18:51.990552
547,10,6,2021-04-22 13:18:49.795122,2021-04-22 13:18:51.9934
547,11,6,2021-04-22 13:18:49.819115,2021-04-22 13:18:51.993682
547,12,6,2021-04-22 13:18:49.84459,2021-04-22 13:18:51.993935
547,13,6,2021-04-22 13:18:49.868366,2021-04-22 13:18:51.994182
548,14,6,2021-04-22 13:18:49.795131,2021-04-22 13:18:51.997105
548,15,6,2021-04-22 13:18:49.819124,2021-04-22 13:18:51.997358
548,16,6,2021-04-22 13:18:49.8446,2021-04-22 13:18:51.997608
548,17,6,2021-04-22 13:18:49.868378,2021-04-22 13:18:51.997856
549,18,6,2021-04-22 13:18:49.79514,2021-04-22 13:18:52.000749
549,19,6,2021-04-22 13:18:49.819134,2021-04-22 13:18:52.000996
549,20,6,2021-04-22 13:18:49.84461,2021-04-22 13:18:52.001248
549,21,6,2021-04-22 13:18:49.868389,2021-04-22 13:18:52.001493
550,22,6,2021-04-22 13:18:49.79515,2021-04-22 13:18:52.004357
550,23,6,2021-04-22 13:18:49.819143,2021-04-22 13:18:52.004603
550,24,6,2021-04-22 13:18:49.844619,2021-04-22 13:18:52.004847
550,25,6,2021-04-22 13:18:49.868399,2021-04-22 13:18:52.005089
551,1,6,2021-04-22 13:18:49.795159,2021-04-22 13:18:52.007948
551,2,6,2021-04-22 13:18:49.819152,2021-04-22 13:18:52.008193
551,3,6,2021-04-22 13:18:49.844628,2021-04-22 13:18:52.008437
551,4,6,2021-04-22 13:18:49.86841,2021-04-22 13:18:52.008746
552,5,6,2021-04-22 13:18:49.795168,2021-04-22 13:18:52.01168
552,6,6,2021-04-22 13:18:49.819162,2021-04-22 13:18:52.011938
552,7,6,2021-04-22 13:18:49.844637,2021-04-22 13:18:52.012192
552,8,6,2021-04-22 13:18:49.868421,2021-04-22 13:18:52.012442
553,9,6,2021-04-22 13:18:49.795178,2021-04-22 13:18:52.015576
553,10,6,2021-04-22 13:18:49.819171,2021-04-22 13:18:52.01585
553,11,6,2021-04-22 13:18:49.844646,2021-04-22 13:18:52.016121
553,12,6,2021-04-22 13:18:49.868431,2021-04-22 13:18:52.016382
554,13,6,2021-04-22 13:18:49.795187,2021-04-22 13:18:52.019405
554,14,6,2021-04-22 13:18:49.81918,2021-04-22 13:18:52.01966
554,15,6,2021-04-22 13:18:49.844656,2021-04-22 13:18:52.019917
554,16,6,2021-04-22 13:18:49.868442,2021-04-22 13:18:52.020166
555,17,6,2021-04-22 13:18:49.795196,2021-04-22 13:18:52.023098
555,18,6,2021-04-22 13:18:49.819189,2021-04-22 13:18:52.023349
555,19,6,2021-04-22 13:18:49.844665,2021-04-22 13:18:52.023597
555,20,6,2021-04-22 13:18:49.868453,2021-04-22 13:18:52.023843
556,21,6,2021-04-22 13:18:49.795206,2021-04-22 13:18:52.026747
556,22,6,2021-04-22 13:18:49.819198,2021-04-22 13:18:52.027003
556,23,6,2021-04-22 13:18:49.844674,2021-04-22 13:18:52.027252
556,24,6,2021-04-22 13:18:49.868464,2021-04-22 13:18:52.027528
557,25,6,2021-04-22 13:18:49.795215,2021-04-22 13:18:52.031251
557,1,6,2021-04-22 13:18:49.819207,2021-04-22 13:18:52.031712
557,2,6,2021-04-22 13:18:49.844683,2021-04-22 13:18:52.032013
557,3,6,2021-04-22 13:18:49.868474,2021-04-22 13:18:52.032347
558,4,6,2021-04-22 13:18:49.795224,2021-04-22 13:18:52.035618
558,5,6,2021-04-22 13:18:49.819217,2021-04-22 13:18:52.035902
558,6,6,2021-04-22 13:18:49.844693,2021-04-22 13:18:52.036182
558,7,6,2021-04-22 13:18:49.868485,2021-04-22 13:18:52.036448
559,8,6,2021-04-22 13:18:49.795234,2021-04-22 13:18:52.039924
559,9,6,2021-04-22 13:18:49.819226,2021-04-22 13:18:52.040225
559,10,6,2021-04-22 13:18:49.844702,2021-04-22 13:18:52.040555
559,11,6,2021-04-22 13:18:49.868496,2021-04-22 13:18:52.040901
560,12,6,2021-04-22 13:18:49.795245,2021-04-22 13:18:52.044128
560,13,6,2021-04-22 13:18:49.819235,2021-04-22 13:18:52.044437
560,14,6,2021-04-22 13:18:49.844711,2021-04-22 13:18:52.044711
560,15,6,2021-04-22 13:18:49.868507,2021-04-22 13:18:52.044974
561,16,6,2021-04-22 13:18:49.795255,2021-04-22 13:18:52.04808
561,17,6,2021-04-22 13:18:49.819244,2021-04-22 13:18:52.048338
561,18,6,2021-04-22 13:18:49.84472,2021-04-22 13:18:52.048598
561,19,6,2021-04-22 13:18:49.868518,2021-04-22 13:18:52.048843
562,20,6,2021-04-22 13:18:49.795264,2021-04-22 13:18:52.05175
562,21,6,2021-04-22 13:18:49.819253,2021-04-22 13:18:52.051996
562,22,6,2021-04-22 13:18:49.84473,2021-04-22 13:18:52.052296
562,23,6,2021-04-22 13:18:49.868529,2021-04-22 13:18:52.052539
563,24,6,2021-04-22 13:18:49.795273,2021-04-22 13:18:52.055471
563,25,6,2021-04-22 13:18:49.819265,2021-04-22 13:18:52.055723
563,1,6,2021-04-22 13:18:49.84474,2021-04-22 13:18:52.055968
563,2,6,2021-04-22 13:18:49.868539,2021-04-22 13:18:52.056213
564,3,6,2021-04-22 13:18:49.795282,2021-04-22 13:18:52.059121
564,4,6,2021-04-22 13:18:49.819274,2021-04-22 13:18:52.059368
564,5,6,2021-04-22 13:18:49.844749,2021-04-22 13:18:52.059612
564,6,6,2021-04-22 13:18:49.86855,2021-04-22 13:18:52.059856
565,7,6,2021-04-22 13:18:49.795292,2021-04-22 13:18:52.062821
565,8,6,2021-04-22 13:18:49.819283,2021-04-22 13:18:52.063073
565,9,6,2021-04-22 13:18:49.844761,2021-04-22 13:18:52.06332
565,10,6,2021-04-22 13:18:49.868561,2021-04-22 13:18:52.063567
566,11,6,2021-04-22 13:18:49.795301,2021-04-22 13:18:52.066508
566,12,6,2021-04-22 13:18:49.819292,2021-04-22 13:18:52.066757
566,13,6,2021-04-22 13:18:49.84477,2021-04-22 13:18:52.067
566,14,6,2021-04-22 13:18:49.868571,2021-04-22 13:18:52.067249
567,15,6,2021-04-22 13:18:49.795311,2021-04-22 13:18:52.070237
567,16,6,2021-04-22 13:18:49.819321,2021-04-22 13:18:52.070513
567,17,6,2021-04-22 13:18:49.844779,2021-04-22 13:18:52.070777
567,18,6,2021-04-22 13:18:49.868582,2021-04-22 13:18:52.071066
568,19,6,2021-04-22 13:18:49.79532,2021-04-22 13:18:52.074089
568,20,6,2021-04-22 13:18:49.819331,2021-04-22 13:18:52.074343
568,21,6,2021-04-22 13:18:49.844789,2021-04-22 13:18:52.074589
568,22,6,2021-04-22 13:18:49.868594,2021-04-22 13:18:52.074833
569,23,6,2021-04-22 13:18:49.795329,2021-04-22 13:18:52.077778
569,24,6,2021-04-22 13:18:49.819341,2021-04-22 13:18:52.078032
569,25,6,2021-04-22 13:18:49.844798,2021-04-22 13:18:52.078277
569,1,6,2021-04-22 13:18:49.868604,2021-04-22 13:18:52.078521
570,2,6,2021-04-22 13:18:49.795338,2021-04-22 13:18:52.081567
570,3,6,2021-04-22 13:18:49.81935,2021-04-22 13:18:52.081832
570,4,6,2021-04-22 13:18:49.844807,2021-04-22 13:18:52.082083
570,5,6,2021-04-22 13:18:49.868613,2021-04-22 13:18:52.082335
571,6,6,2021-04-22 13:18:49.795347,2021-04-22 13:18:52.085315
571,7,6,2021-04-22 13:18:49.819359,2021-04-22 13:18:52.085566
571,8,6,2021-04-22 13:18:49.844816,2021-04-22 13:18:52.085812
571,9,6,2021-04-22 13:18:49.868623,2021-04-22 13:18:52.086056
572,10,6,2021-04-22 13:18:49.795356,2021-04-22 13:18:52.088984
572,11,6,2021-04-22 13:18:49.819369,2021-04-22 13:18:52.089231
572,12,6,2021-04-22 13:18:49.844826,2021-04-22 13:18:52.089473
572,13,6,2021-04-22 13:18:49.868655,2021-04-22 13:18:52.089715
573,14,6,2021-04-22 13:18:49.795365,2021-04-22 13:18:52.092615
573,15,6,2021-04-22 13:18:49.819378,2021-04-22 13:18:52.093011
573,16,6,2021-04-22 13:18:49.844835,2021-04-22 13:18:52.093271
573,17,6,2021-04-22 13:18:49.868666,2021-04-22 13:18:52.093524
574,18,6,2021-04-22 13:18:49.795375,2021-04-22 13:18:52.096567
574,19,6,2021-04-22 13:18:49.819387,2021-04-22 13:18:52.096821
574,20,6,2021-04-22 13:18:49.844844,2021-04-22 13:18:52.097067
574,21,6,2021-04-22 13:18:49.868675,2021-04-22 13:18:52.097318
575,22,6,2021-04-22 13:18:49.795384,2021-04-22 13:18:52.10041
575,23,6,2021-04-22 13:18:49.819396,2021-04-22 13:18:52.100676
575,24,6,2021-04-22 13:18:49.844854,2021-04-22 13:18:52.100933
575,25,6,2021-04-22 13:18:49.868685,2021-04-22 13:18:52.101189
576,1,6,2021-04-22 13:18:49.795393,2021-04-22 13:18:52.104249
576,2,6,2021-04-22 13:18:49.819405,2021-04-22 13:18:52.104505
576,3,6,2021-04-22 13:18:49.844863,2021-04-22 13:18:52.10475
576,4,6,2021-04-22 13:18:49.868695,2021-04-22 13:18:52.104996
577,5,6,2021-04-22 13:18:49.795403,2021-04-22 13:18:52.107934
577,6,6,2021-04-22 13:18:49.819414,2021-04-22 13:18:52.108179
577,7,6,2021-04-22 13:18:49.844872,2021-04-22 13:18:52.10842
577,8,6,2021-04-22 13:18:49.868704,2021-04-22 13:18:52.108662
578,9,6,2021-04-22 13:18:49.795412,2021-04-22 13:18:52.111641
578,10,6,2021-04-22 13:18:49.819423,2021-04-22 13:18:52.111891
578,11,6,2021-04-22 13:18:49.844881,2021-04-22 13:18:52.112136
578,12,6,2021-04-22 13:18:49.868713,2021-04-22 13:18:52.112383
579,13,6,2021-04-22 13:18:49.795421,2021-04-22 13:18:52.115334
579,14,6,2021-04-22 13:18:49.819432,2021-04-22 13:18:52.115582
579,15,6,2021-04-22 13:18:49.844891,2021-04-22 13:18:52.115824
579,16,6,2021-04-22 13:18:49.868723,2021-04-22 13:18:52.116066
580,17,6,2021-04-22 13:18:49.795433,2021-04-22 13:18:52.118981
580,18,6,2021-04-22 13:18:49.819441,2021-04-22 13:18:52.119226
580,19,6,2021-04-22 13:18:49.8449,2021-04-22 13:18:52.119471
580,20,6,2021-04-22 13:18:49.868732,2021-04-22 13:18:52.119713
581,21,6,2021-04-22 13:18:49.795443,2021-04-22 13:18:52.122699
581,22,6,2021-04-22 13:18:49.819451,2021-04-22 13:18:52.122949
581,23,6,2021-04-22 13:18:49.844909,2021-04-22 13:18:52.123194
581,24,6,2021-04-22 13:18:49.868742,2021-04-22 13:18:52.123439
582,25,6,2021-04-22 13:18:49.795452,2021-04-22 13:18:52.126372
582,1,6,2021-04-22 13:18:49.819462,2021-04-22 13:18:52.126617
582,2,6,2021-04-22 13:18:49.844918,2021-04-22 13:18:52.126856
582,3,6,2021-04-22 13:18:49.868751,2021-04-22 13:18:52.127095
583,4,6,2021-04-22 13:18:49.795461,2021-04-22 13:18:52.130098
583,5,6,2021-04-22 13:18:49.819472,2021-04-22 13:18:52.13035
583,6,6,2021-04-22 13:18:49.844928,2021-04-22 13:18:52.130595
583,7,6,2021-04-22 13:18:49.868761,2021-04-22 13:18:52.130841
584,8,6,2021-04-22 13:18:49.79547,2021-04-22 13:18:52.134034
584,9,6,2021-04-22 13:18:49.819481,2021-04-22 13:18:52.134346
584,10,6,2021-04-22 13:18:49.844937,2021-04-22 13:18:52.134751
584,11,6,2021-04-22 13:18:49.86877,2021-04-22 13:18:52.135224
585,12,6,2021-04-22 13:18:49.795479,2021-04-22 13:18:52.138923
585,13,6,2021-04-22 13:18:49.81949,2021-04-22 13:18:52.139276
585,14,6,2021-04-22 13:18:49.844949,2021-04-22 13:18:52.139616
585,15,6,2021-04-22 13:18:49.868779,2021-04-22 13:18:52.139973
586,16,6,2021-04-22 13:18:49.795488,2021-04-22 13:18:52.143367
586,17,6,2021-04-22 13:18:49.819499,2021-04-22 13:18:52.143637
586,18,6,2021-04-22 13:18:49.844958,2021-04-22 13:18:52.143902
586,19,6,2021-04-22 13:18:49.868788,2021-04-22 13:18:52.144182
587,20,6,2021-04-22 13:18:49.795517,2021-04-22 13:18:52.147233
587,21,6,2021-04-22 13:18:49.819508,2021-04-22 13:18:52.147482
587,22,6,2021-04-22 13:18:49.844968,2021-04-22 13:18:52.147737
587,23,6,2021-04-22 13:18:49.868801,2021-04-22 13:18:52.147981
588,24,6,2021-04-22 13:18:49.795528,2021-04-22 13:18:52.150938
588,25,6,2021-04-22 13:18:49.819517,2021-04-22 13:18:52.151183
588,1,6,2021-04-22 13:18:49.844977,2021-04-22 13:18:52.151424
588,2,6,2021-04-22 13:18:49.86881,2021-04-22 13:18:52.151701
589,3,6,2021-04-22 13:18:49.795537,2021-04-22 13:18:52.154666
589,4,6,2021-04-22 13:18:49.819526,2021-04-22 13:18:52.154908
589,5,6,2021-04-22 13:18:49.844986,2021-04-22 13:18:52.155148
589,6,6,2021-04-22 13:18:49.868819,2021-04-22 13:18:52.155388
590,7,6,2021-04-22 13:18:49.795546,2021-04-22 13:18:52.158335
590,8,6,2021-04-22 13:18:49.819535,2021-04-22 13:18:52.158579
590,9,6,2021-04-22 13:18:49.844996,2021-04-22 13:18:52.158818
590,10,6,2021-04-22 13:18:49.868829,2021-04-22 13:18:52.159065
591,11,6,2021-04-22 13:18:49.795555,2021-04-22 13:18:52.162101
591,12,6,2021-04-22 13:18:49.819545,2021-04-22 13:18:52.162356
591,13,6,2021-04-22 13:18:49.845005,2021-04-22 13:18:52.162605
591,14,6,2021-04-22 13:18:49.868838,2021-04-22 13:18:52.162851
592,15,6,2021-04-22 13:18:49.795565,2021-04-22 13:18:52.165965
592,16,6,2021-04-22 13:18:49.819554,2021-04-22 13:18:52.166225
592,17,6,2021-04-22 13:18:49.845035,2021-04-22 13:18:52.166549
592,18,6,2021-04-22 13:18:49.868848,2021-04-22 13:18:52.166813
593,19,6,2021-04-22 13:18:49.795574,2021-04-22 13:18:52.169914
593,20,6,2021-04-22 13:18:49.819563,2021-04-22 13:18:52.170166
593,21,6,2021-04-22 13:18:49.845044,2021-04-22 13:18:52.170417
593,22,6,2021-04-22 13:18:49.868857,2021-04-22 13:18:52.170659
594,23,6,2021-04-22 13:18:49.795583,2021-04-22 13:18:52.173645
594,24,6,2021-04-22 13:18:49.819572,2021-04-22 13:18:52.1739
594,25,6,2021-04-22 13:18:49.845053,2021-04-22 13:18:52.174141
594,1,6,2021-04-22 13:18:49.868866,2021-04-22 13:18:52.174442
595,2,6,2021-04-22 13:18:49.795593,2021-04-22 13:18:52.177458
595,3,6,2021-04-22 13:18:49.819581,2021-04-22 13:18:52.177711
595,4,6,2021-04-22 13:18:49.845063,2021-04-22 13:18:52.177961
595,5,6,2021-04-22 13:18:49.868876,2021-04-22 13:18:52.178208
596,6,6,2021-04-22 13:18:49.795603,2021-04-22 13:18:52.181223
596,7,6,2021-04-22 13:18:49.819591,2021-04-22 13:18:52.181468
596,8,6,2021-04-22 13:18:49.845072,2021-04-22 13:18:52.181712
596,9,6,2021-04-22 13:18:49.868885,2021-04-22 13:18:52.181954
597,10,6,2021-04-22 13:18:49.795612,2021-04-22 13:18:52.184972
597,11,6,2021-04-22 13:18:49.8196,2021-04-22 13:18:52.185216
597,12,6,2021-04-22 13:18:49.845081,2021-04-22 13:18:52.185461
597,13,6,2021-04-22 13:18:49.868894,2021-04-22 13:18:52.18571
598,14,6,2021-04-22 13:18:49.795621,2021-04-22 13:18:52.188731
598,15,6,2021-04-22 13:18:49.819609,2021-04-22 13:18:52.188974
598,16,6,2021-04-22 13:18:49.84509,2021-04-22 13:18:52.189217
598,17,6,2021-04-22 13:18:49.868904,2021-04-22 13:18:52.189457
599,18,6,2021-04-22 13:18:49.795633,2021-04-22 13:18:52.192423
599,19,6,2021-04-22 13:18:49.819618,2021-04-22 13:18:52.192671
599,20,6,2021-04-22 13:18:49.8451,2021-04-22 13:18:52.192912
