Label Identifying Reader Id,Writer Message timestamp,Read Start Timestamp,Read Finish Timestamp
reader2,06:30:27.808653,06:30:27.808986,06:30:27.809391
reader2,06:30:27.809491,06:30:27.809835,06:30:27.810267
reader2,06:30:27.810602,06:30:27.810749,06:30:27.811248
reader2,06:30:27.811379,06:30:27.811723,06:30:27.812167
reader2,06:30:27.812516,06:30:27.812707,06:30:27.813335
reader2,06:30:27.813534,06:30:27.813821,06:30:27.814251
reader2,06:30:27.814425,06:30:27.814734,06:30:27.815185
reader2,06:30:27.815387,06:30:27.815658,06:30:27.816093
reader2,06:30:27.816365,06:30:27.816543,06:30:27.816955
reader2,06:30:27.817043,06:30:27.817418,06:30:27.817847
reader2,06:30:27.818050,06:30:27.818332,06:30:27.818745
reader2,06:30:27.818890,06:30:27.819194,06:30:27.819589
reader2,06:30:27.819893,06:30:27.820053,06:30:27.820474
reader2,06:30:27.820757,06:30:27.820923,06:30:27.821303
reader2,06:30:27.821385,06:30:27.821742,06:30:27.822171
reader2,06:30:27.822517,06:30:27.822681,06:30:27.823119
reader2,06:30:27.823356,06:30:27.823586,06:30:27.823999
reader2,06:30:27.824158,06:30:27.824457,06:30:27.824855
reader2,06:30:27.824991,06:30:27.825290,06:30:27.825680
reader2,06:30:27.825851,06:30:27.826145,06:30:27.826622
reader2,06:30:27.826768,06:30:27.827078,06:30:27.827482
reader2,06:30:27.827811,06:30:27.827999,06:30:27.828443
reader2,06:30:27.828687,06:30:27.828918,06:30:27.829317
reader2,06:30:27.829593,06:30:27.829765,06:30:27.830177
reader2,06:30:27.830584,06:30:27.830738,06:30:27.831191
reader2,06:30:27.831445,06:30:27.831648,06:30:27.832037
reader2,06:30:27.832286,06:30:27.832508,06:30:27.832931
reader2,06:30:27.833120,06:30:27.833426,06:30:27.833820
reader2,06:30:27.833960,06:30:27.834280,06:30:27.834697
reader2,06:30:27.834948,06:30:27.835171,06:30:27.835568
reader2,06:30:27.835802,06:30:27.836017,06:30:27.836412
reader2,06:30:27.836698,06:30:27.836910,06:30:27.837304
reader2,06:30:27.837583,06:30:27.837780,06:30:27.838172
reader2,06:30:27.838465,06:30:27.838616,06:30:27.839054
reader2,06:30:27.839324,06:30:27.839497,06:30:27.839903
reader2,06:30:27.840135,06:30:27.840335,06:30:27.840734
reader2,06:30:27.841000,06:30:27.841156,06:30:27.841545
reader2,06:30:27.841789,06:30:27.841967,06:30:27.842398
reader2,06:30:27.842601,06:30:27.842873,06:30:27.843271
reader2,06:30:27.843419,06:30:27.843748,06:30:27.844186
reader2,06:30:27.844422,06:30:27.844694,06:30:27.845130
reader2,06:30:27.845297,06:30:27.845593,06:30:27.846016
reader2,06:30:27.846172,06:30:27.846476,06:30:27.846890
reader2,06:30:27.847082,06:30:27.847350,06:30:27.847745
reader2,06:30:27.847947,06:30:27.848212,06:30:27.848615
reader2,06:30:27.848782,06:30:27.849051,06:30:27.849436
reader2,06:30:27.849551,06:30:27.849908,06:30:27.850370
reader2,06:30:27.850598,06:30:27.850898,06:30:27.851399
reader2,06:30:27.851614,06:30:27.851894,06:30:27.852317
reader2,06:30:27.852634,06:30:27.852778,06:30:27.853239
reader2,06:30:27.853447,06:30:27.853722,06:30:27.854127
reader2,06:30:27.854390,06:30:27.854615,06:30:27.855033
reader2,06:30:27.855243,06:30:27.855448,06:30:27.855839
reader2,06:30:27.856044,06:30:27.856287,06:30:27.856690
reader2,06:30:27.856732,06:30:27.857131,06:30:27.857503
reader2,06:30:27.857647,06:30:27.857955,06:30:27.858376
reader2,06:30:27.858608,06:30:27.858839,06:30:27.859233
reader2,06:30:27.859455,06:30:27.859665,06:30:27.860084
reader2,06:30:27.860275,06:30:27.860533,06:30:27.860930
reader2,06:30:27.861078,06:30:27.861415,06:30:27.861807
reader2,06:30:27.862100,06:30:27.862271,06:30:27.862689
reader2,06:30:27.862881,06:30:27.863131,06:30:27.863531
reader2,06:30:27.863774,06:30:27.863968,06:30:27.864391
reader2,06:30:27.864805,06:30:27.864845,06:30:27.865406
reader2,06:30:27.865584,06:30:27.865890,06:30:27.866381
reader2,06:30:27.866549,06:30:27.866848,06:30:27.867251
reader2,06:30:27.867493,06:30:27.867750,06:30:27.868277
reader2,06:30:27.868445,06:30:27.868733,06:30:27.869179
reader2,06:30:27.869542,06:30:27.869679,06:30:27.870121
reader2,06:30:27.870321,06:30:27.870571,06:30:27.870955
reader2,06:30:27.871302,06:30:27.871444,06:30:27.872076
reader2,06:30:27.872367,06:30:27.872531,06:30:27.872929
reader2,06:30:27.873098,06:30:27.873393,06:30:27.873797
reader2,06:30:27.873952,06:30:27.874239,06:30:27.874627
reader2,06:30:27.874738,06:30:27.875072,06:30:27.875437
reader2,06:30:27.875664,06:30:27.875869,06:30:27.876291
reader2,06:30:27.876582,06:30:27.876747,06:30:27.877181
reader2,06:30:27.877350,06:30:27.877609,06:30:27.878004
reader2,06:30:27.878214,06:30:27.878455,06:30:27.878833
reader2,06:30:27.878997,06:30:27.879286,06:30:27.879668
reader2,06:30:27.879893,06:30:27.880087,06:30:27.880493
reader2,06:30:27.880807,06:30:27.880910,06:30:27.881415
reader2,06:30:27.881766,06:30:27.881925,06:30:27.882370
reader2,06:30:27.882682,06:30:27.882837,06:30:27.883259
reader2,06:30:27.883513,06:30:27.883685,06:30:27.884062
reader2,06:30:27.884285,06:30:27.884538,06:30:27.884937
reader2,06:30:27.885194,06:30:27.885384,06:30:27.885788
reader2,06:30:27.885822,06:30:27.886238,06:30:27.886633
reader2,06:30:27.886771,06:30:27.887084,06:30:27.887455
reader2,06:30:27.887724,06:30:27.887920,06:30:27.888310
reader2,06:30:27.888577,06:30:27.888728,06:30:27.889230
reader2,06:30:27.889614,06:30:27.889763,06:30:27.890221
reader2,06:30:27.890418,06:30:27.890690,06:30:27.891098
reader2,06:30:27.891338,06:30:27.891565,06:30:27.892011
reader2,06:30:27.892190,06:30:27.892513,06:30:27.892951
reader2,06:30:27.893312,06:30:27.893462,06:30:27.893907
reader2,06:30:27.894209,06:30:27.894423,06:30:27.894824
reader2,06:30:27.894963,06:30:27.895303,06:30:27.895689
reader2,06:30:27.895872,06:30:27.896192,06:30:27.896605
reader2,06:30:27.896752,06:30:27.897070,06:30:27.897480
reader2,06:30:27.897819,06:30:27.897995,06:30:27.898463
reader2,06:30:27.898740,06:30:27.898926,06:30:27.899353
reader2,06:30:27.899588,06:30:27.899819,06:30:27.900226
reader2,06:30:27.900520,06:30:27.900706,06:30:27.901109
reader2,06:30:27.901323,06:30:27.901554,06:30:27.901949
reader2,06:30:27.902041,06:30:27.902404,06:30:27.902815
reader2,06:30:27.903098,06:30:27.903274,06:30:27.903713
reader2,06:30:27.903951,06:30:27.904190,06:30:27.904595
reader2,06:30:27.904696,06:30:27.905057,06:30:27.905449
reader2,06:30:27.905812,06:30:27.905909,06:30:27.906489
reader2,06:30:27.906931,06:30:27.906953,06:30:27.907565
reader2,06:30:27.907905,06:30:27.908067,06:30:27.908479
reader2,06:30:27.908599,06:30:27.908938,06:30:27.909338
reader2,06:30:27.909547,06:30:27.909780,06:30:27.910251
reader2,06:30:27.910238,06:30:27.910710,06:30:27.911106
reader2,06:30:27.911251,06:30:27.911561,06:30:27.911965
reader2,06:30:27.912303,06:30:27.912461,06:30:27.912913
reader2,06:30:27.913119,06:30:27.913400,06:30:27.913808
reader2,06:30:27.913992,06:30:27.914282,06:30:27.914696
reader2,06:30:27.914828,06:30:27.915133,06:30:27.915540
reader2,06:30:27.915850,06:30:27.916048,06:30:27.916535
reader2,06:30:27.916712,06:30:27.916978,06:30:27.917404
reader2,06:30:27.917589,06:30:27.917853,06:30:27.918266
reader2,06:30:27.918456,06:30:27.918719,06:30:27.919183
reader2,06:30:27.919534,06:30:27.919750,06:30:27.920173
reader2,06:30:27.920291,06:30:27.920656,06:30:27.921075
reader2,06:30:27.921339,06:30:27.921535,06:30:27.921958
reader2,06:30:27.922278,06:30:27.922545,06:30:27.922958
reader2,06:30:27.923063,06:30:27.923407,06:30:27.923810
reader2,06:30:27.924090,06:30:27.924281,06:30:27.924682
reader2,06:30:27.924896,06:30:27.925139,06:30:27.925563
reader2,06:30:27.925994,06:30:27.926039,06:30:27.926590
reader2,06:30:27.926751,06:30:27.927065,06:30:27.927520
reader2,06:30:27.927782,06:30:27.928033,06:30:27.928463
reader2,06:30:27.928625,06:30:27.928928,06:30:27.929375
reader2,06:30:27.929682,06:30:27.929847,06:30:27.930264
reader2,06:30:27.930743,06:30:27.930757,06:30:27.931330
reader2,06:30:27.931491,06:30:27.931798,06:30:27.932245
reader2,06:30:27.932424,06:30:27.932713,06:30:27.933198
reader2,06:30:27.933387,06:30:27.933678,06:30:27.934088
reader2,06:30:27.934403,06:30:27.934615,06:30:27.935044
reader2,06:30:27.935370,06:30:27.935520,06:30:27.935951
reader2,06:30:27.936167,06:30:27.936449,06:30:27.936853
reader2,06:30:27.936954,06:30:27.937293,06:30:27.937686
reader2,06:30:27.937942,06:30:27.938147,06:30:27.938586
reader2,06:30:27.938835,06:30:27.939093,06:30:27.939529
reader2,06:30:27.939819,06:30:27.939995,06:30:27.940400
reader2,06:30:27.940531,06:30:27.940845,06:30:27.941245
reader2,06:30:27.941476,06:30:27.941700,06:30:27.942106
reader2,06:30:27.942241,06:30:27.942548,06:30:27.942963
reader2,06:30:27.943156,06:30:27.943440,06:30:27.943877
reader2,06:30:27.944153,06:30:27.944322,06:30:27.944719
reader2,06:30:27.944963,06:30:27.945186,06:30:27.945566
reader2,06:30:27.945852,06:30:27.946023,06:30:27.946430
reader2,06:30:27.946731,06:30:27.946871,06:30:27.947303
reader2,06:30:27.947545,06:30:27.947755,06:30:27.948120
reader2,06:30:27.948396,06:30:27.948558,06:30:27.948993
reader2,06:30:27.949280,06:30:27.949448,06:30:27.949840
reader2,06:30:27.950100,06:30:27.950290,06:30:27.950706
reader2,06:30:27.950921,06:30:27.951170,06:30:27.951556
reader2,06:30:27.951756,06:30:27.951985,06:30:27.952409
reader2,06:30:27.952682,06:30:27.952872,06:30:27.953280
reader2,06:30:27.953561,06:30:27.953711,06:30:27.954165
reader2,06:30:27.954424,06:30:27.954653,06:30:27.955046
reader2,06:30:27.955006,06:30:27.955476,06:30:27.955921
reader2,06:30:27.955996,06:30:27.956399,06:30:27.956784
reader2,06:30:27.956984,06:30:27.957245,06:30:27.957618
reader2,06:30:27.957815,06:30:27.958062,06:30:27.958480
reader2,06:30:27.958609,06:30:27.958906,06:30:27.959354
reader2,06:30:27.959556,06:30:27.959795,06:30:27.960199
reader2,06:30:27.960401,06:30:27.960653,06:30:27.961070
reader2,06:30:27.961408,06:30:27.961531,06:30:27.962027
reader2,06:30:27.962249,06:30:27.962475,06:30:27.962929
reader2,06:30:27.963134,06:30:27.963460,06:30:27.963903
reader2,06:30:27.964153,06:30:27.964385,06:30:27.964828
reader2,06:30:27.965029,06:30:27.965297,06:30:27.965718
reader2,06:30:27.965958,06:30:27.966233,06:30:27.966654
reader2,06:30:27.966901,06:30:27.967159,06:30:27.967606
reader2,06:30:27.967843,06:30:27.968093,06:30:27.968508
reader2,06:30:27.968818,06:30:27.968966,06:30:27.969401
reader2,06:30:27.969694,06:30:27.969874,06:30:27.970290
reader2,06:30:27.970438,06:30:27.970727,06:30:27.971121
reader2,06:30:27.971318,06:30:27.971571,06:30:27.971970
reader2,06:30:27.972151,06:30:27.972432,06:30:27.972853
reader2,06:30:27.973107,06:30:27.973322,06:30:27.973699
reader2,06:30:27.973797,06:30:27.974165,06:30:27.974586
reader2,06:30:27.975210,06:30:27.975356,06:30:27.975778
reader2,06:30:27.975950,06:30:27.976238,06:30:27.976665
reader2,06:30:27.976890,06:30:27.977100,06:30:27.977494
reader2,06:30:27.977729,06:30:27.977938,06:30:27.978370
reader2,06:30:27.978620,06:30:27.978839,06:30:27.979251
reader2,06:30:27.979507,06:30:27.979695,06:30:27.980149
reader2,06:30:27.980369,06:30:27.980637,06:30:27.981069
reader2,06:30:27.981400,06:30:27.981580,06:30:27.982038
reader2,06:30:27.982179,06:30:27.982466,06:30:27.982919
reader2,06:30:27.983090,06:30:27.983383,06:30:27.983796
reader2,06:30:27.984005,06:30:27.984252,06:30:27.984643
reader2,06:30:27.984741,06:30:27.985067,06:30:27.985461
reader2,06:30:27.985728,06:30:27.985916,06:30:27.986352
reader2,06:30:27.986502,06:30:27.986796,06:30:27.987211
reader2,06:30:27.987300,06:30:27.987637,06:30:27.988056
reader2,06:30:27.988262,06:30:27.988483,06:30:27.988859
reader2,06:30:27.988792,06:30:27.989277,06:30:27.989648
reader2,06:30:27.989791,06:30:27.990085,06:30:27.990472
reader2,06:30:27.990761,06:30:27.991021,06:30:27.991406
reader2,06:30:27.991577,06:30:27.991828,06:30:27.992229
reader2,06:30:27.992352,06:30:27.992679,06:30:27.993079
reader2,06:30:27.993326,06:30:27.993520,06:30:27.993942
reader2,06:30:27.994200,06:30:27.994387,06:30:27.994805
reader2,06:30:27.995025,06:30:27.995224,06:30:27.995754
reader2,06:30:27.996032,06:30:27.996219,06:30:27.996638
reader2,06:30:27.996831,06:30:27.997076,06:30:27.997470
reader2,06:30:27.997705,06:30:27.997920,06:30:27.998350
reader2,06:30:27.998560,06:30:27.998790,06:30:27.999208
reader2,06:30:27.999339,06:30:27.999637,06:30:28.000051
reader2,06:30:28.000239,06:30:28.000520,06:30:28.000928
reader2,06:30:28.001001,06:30:28.001369,06:30:28.001750
reader2,06:30:28.001724,06:30:28.002197,06:30:28.002602
reader2,06:30:28.002867,06:30:28.003040,06:30:28.003453
reader2,06:30:28.003478,06:30:28.003878,06:30:28.004280
reader2,06:30:28.004380,06:30:28.004699,06:30:28.005123
reader2,06:30:28.005294,06:30:28.005576,06:30:28.006018
reader2,06:30:28.006227,06:30:28.006516,06:30:28.006923
reader2,06:30:28.007126,06:30:28.007362,06:30:28.007765
reader2,06:30:28.008024,06:30:28.008251,06:30:28.008650
reader2,06:30:28.008710,06:30:28.009105,06:30:28.009532
reader2,06:30:28.009993,06:30:28.010028,06:30:28.010587
reader2,06:30:28.010924,06:30:28.011180,06:30:28.011703
reader2,06:30:28.011960,06:30:28.012220,06:30:28.012618
reader2,06:30:28.012796,06:30:28.013071,06:30:28.013469
reader2,06:30:28.013761,06:30:28.013908,06:30:28.014348
reader2,06:30:28.014583,06:30:28.014850,06:30:28.015270
reader2,06:30:28.015542,06:30:28.015714,06:30:28.016190
reader2,06:30:28.016366,06:30:28.016646,06:30:28.017040
reader2,06:30:28.017261,06:30:28.017531,06:30:28.017947
reader2,06:30:28.018125,06:30:28.018425,06:30:28.018843
reader2,06:30:28.019155,06:30:28.019297,06:30:28.019742
reader2,06:30:28.019915,06:30:28.020197,06:30:28.020654
reader2,06:30:28.020937,06:30:28.021110,06:30:28.021521
reader2,06:30:28.021762,06:30:28.022022,06:30:28.022391
reader2,06:30:28.022624,06:30:28.022898,06:30:28.023297
reader2,06:30:28.023389,06:30:28.023734,06:30:28.024118
reader2,06:30:28.024331,06:30:28.024578,06:30:28.024964
reader2,06:30:28.025176,06:30:28.025412,06:30:28.025798
reader2,06:30:28.025872,06:30:28.026232,06:30:28.026635
reader2,06:30:28.026898,06:30:28.027101,06:30:28.027511
reader2,06:30:28.027768,06:30:28.027979,06:30:28.028394
reader2,06:30:28.028545,06:30:28.028841,06:30:28.029242
reader2,06:30:28.029456,06:30:28.029684,06:30:28.030095
reader2,06:30:28.030368,06:30:28.030604,06:30:28.031023
reader2,06:30:28.031415,06:30:28.031534,06:30:28.032017
reader2,06:30:28.032274,06:30:28.032516,06:30:28.032950
reader2,06:30:28.033129,06:30:28.033424,06:30:28.033837
reader2,06:30:28.034037,06:30:28.034305,06:30:28.034723
reader2,06:30:28.034932,06:30:28.035195,06:30:28.035580
reader2,06:30:28.036129,06:30:28.036118,06:30:28.036719
reader2,06:30:28.036925,06:30:28.037192,06:30:28.037595
reader2,06:30:28.037714,06:30:28.038080,06:30:28.038574
reader2,06:30:28.038623,06:30:28.039062,06:30:28.039467
reader2,06:30:28.039804,06:30:28.039968,06:30:28.040405
reader2,06:30:28.040503,06:30:28.040872,06:30:28.041301
reader2,06:30:28.041551,06:30:28.041760,06:30:28.042213
reader2,06:30:28.042455,06:30:28.042706,06:30:28.043190
reader2,06:30:28.043541,06:30:28.043701,06:30:28.044174
reader2,06:30:28.044364,06:30:28.044669,06:30:28.045161
reader2,06:30:28.045501,06:30:28.045663,06:30:28.046124
reader2,06:30:28.046394,06:30:28.046620,06:30:28.047173
reader2,06:30:28.047432,06:30:28.047686,06:30:28.048159
reader2,06:30:28.048419,06:30:28.048664,06:30:28.049147
reader2,06:30:28.049332,06:30:28.049658,06:30:28.050082
reader2,06:30:28.050461,06:30:28.050609,06:30:28.051074
reader2,06:30:28.051433,06:30:28.051657,06:30:28.052139
reader2,06:30:28.052459,06:30:28.052648,06:30:28.053138
reader2,06:30:28.053540,06:30:28.053686,06:30:28.054183
reader2,06:30:28.054456,06:30:28.054669,06:30:28.055104
reader2,06:30:28.055455,06:30:28.055610,06:30:28.056040
reader2,06:30:28.056109,06:30:28.056514,06:30:28.056927
reader2,06:30:28.056992,06:30:28.057391,06:30:28.057795
reader2,06:30:28.058090,06:30:28.058353,06:30:28.058763
reader2,06:30:28.058917,06:30:28.059228,06:30:28.059625
reader2,06:30:28.059755,06:30:28.060072,06:30:28.060494
reader2,06:30:28.060410,06:30:28.060974,06:30:28.061390
reader2,06:30:28.061642,06:30:28.061849,06:30:28.062293
reader2,06:30:28.062482,06:30:28.062739,06:30:28.063212
reader2,06:30:28.063485,06:30:28.063664,06:30:28.064111
reader2,06:30:28.064328,06:30:28.064566,06:30:28.064990
reader2,06:30:28.065128,06:30:28.065451,06:30:28.065884
reader2,06:30:28.066215,06:30:28.066375,06:30:28.066803
reader2,06:30:28.067155,06:30:28.067284,06:30:28.067761
reader2,06:30:28.067889,06:30:28.068247,06:30:28.068654
reader2,06:30:28.068880,06:30:28.069121,06:30:28.069539
reader2,06:30:28.069880,06:30:28.070056,06:30:28.070515
reader2,06:30:28.070602,06:30:28.070995,06:30:28.071428
reader2,06:30:28.071556,06:30:28.071908,06:30:28.072331
reader2,06:30:28.072560,06:30:28.072802,06:30:28.073240
reader2,06:30:28.073379,06:30:28.073715,06:30:28.074170
reader2,06:30:28.074431,06:30:28.074654,06:30:28.075197
reader2,06:30:28.075402,06:30:28.075666,06:30:28.076091
reader2,06:30:28.076355,06:30:28.076593,06:30:28.077034
reader2,06:30:28.077383,06:30:28.077524,06:30:28.077970
reader2,06:30:28.078224,06:30:28.078484,06:30:28.078925
reader2,06:30:28.079268,06:30:28.079410,06:30:28.079926
reader2,06:30:28.080129,06:30:28.080434,06:30:28.080849
reader2,06:30:28.080984,06:30:28.081313,06:30:28.081722
reader2,06:30:28.082003,06:30:28.082248,06:30:28.082694
reader2,06:30:28.082994,06:30:28.083196,06:30:28.083621
reader2,06:30:28.083732,06:30:28.084102,06:30:28.084506
reader2,06:30:28.084762,06:30:28.084977,06:30:28.085439
reader2,06:30:28.085686,06:30:28.086005,06:30:28.086435
reader2,06:30:28.086555,06:30:28.086905,06:30:28.087334
reader2,06:30:28.087333,06:30:28.087810,06:30:28.088202
reader2,06:30:28.088411,06:30:28.088641,06:30:28.089062
reader2,06:30:28.089225,06:30:28.089543,06:30:28.089929
reader2,06:30:28.090137,06:30:28.090419,06:30:28.090813
reader2,06:30:28.091126,06:30:28.091317,06:30:28.091759
reader2,06:30:28.091935,06:30:28.092232,06:30:28.092664
reader2,06:30:28.092781,06:30:28.093125,06:30:28.093525
reader2,06:30:28.093729,06:30:28.094039,06:30:28.094437
reader2,06:30:28.094694,06:30:28.094892,06:30:28.095334
reader2,06:30:28.095444,06:30:28.095827,06:30:28.096237
reader2,06:30:28.096500,06:30:28.096684,06:30:28.097088
reader2,06:30:28.097107,06:30:28.097541,06:30:28.097939
reader2,06:30:28.098188,06:30:28.098407,06:30:28.098817
reader2,06:30:28.099030,06:30:28.099245,06:30:28.099622
reader2,06:30:28.099823,06:30:28.100069,06:30:28.100460
reader2,06:30:28.100616,06:30:28.100867,06:30:28.101243
reader2,06:30:28.101276,06:30:28.101691,06:30:28.102072
reader2,06:30:28.102108,06:30:28.102502,06:30:28.102892
reader2,06:30:28.102997,06:30:28.103323,06:30:28.103696
reader2,06:30:28.103795,06:30:28.104111,06:30:28.104497
reader2,06:30:28.104670,06:30:28.104904,06:30:28.105304
reader2,06:30:28.105414,06:30:28.105751,06:30:28.106215
reader2,06:30:28.106358,06:30:28.106670,06:30:28.107045
reader2,06:30:28.107316,06:30:28.107498,06:30:28.107894
reader2,06:30:28.108000,06:30:28.108333,06:30:28.108747
reader2,06:30:28.108934,06:30:28.109255,06:30:28.109644
reader2,06:30:28.109837,06:30:28.110096,06:30:28.110466
reader2,06:30:28.110550,06:30:28.110941,06:30:28.111367
reader2,06:30:28.111623,06:30:28.111813,06:30:28.112241
reader2,06:30:28.112491,06:30:28.112688,06:30:28.113076
reader2,06:30:28.113185,06:30:28.113497,06:30:28.113871
reader2,06:30:28.113882,06:30:28.114320,06:30:28.114712
reader2,06:30:28.114961,06:30:28.115205,06:30:28.115624
reader2,06:30:28.115942,06:30:28.116168,06:30:28.116545
reader2,06:30:28.116769,06:30:28.117009,06:30:28.117419
reader2,06:30:28.117493,06:30:28.117853,06:30:28.118255
reader2,06:30:28.118435,06:30:28.118691,06:30:28.119107
reader2,06:30:28.119199,06:30:28.119547,06:30:28.119949
reader2,06:30:28.120096,06:30:28.120408,06:30:28.120860
reader2,06:30:28.120933,06:30:28.121295,06:30:28.121704
reader2,06:30:28.121893,06:30:28.122201,06:30:28.122623
reader2,06:30:28.122847,06:30:28.123061,06:30:28.123456
reader2,06:30:28.123617,06:30:28.123898,06:30:28.124288
reader2,06:30:28.124423,06:30:28.124750,06:30:28.125170
reader2,06:30:28.125407,06:30:28.125665,06:30:28.126059
reader2,06:30:28.126224,06:30:28.126485,06:30:28.126875
reader2,06:30:28.127029,06:30:28.127334,06:30:28.127712
reader2,06:30:28.127959,06:30:28.128161,06:30:28.128552
reader2,06:30:28.128746,06:30:28.128981,06:30:28.129421
reader2,06:30:28.129491,06:30:28.129869,06:30:28.130281
reader2,06:30:28.130425,06:30:28.130706,06:30:28.131071
reader2,06:30:28.131082,06:30:28.131489,06:30:28.131849
reader2,06:30:28.131816,06:30:28.132261,06:30:28.132612
reader2,06:30:28.132675,06:30:28.133039,06:30:28.133423
reader2,06:30:28.133688,06:30:28.133927,06:30:28.134343
reader2,06:30:28.134478,06:30:28.134758,06:30:28.135173
reader2,06:30:28.135305,06:30:28.135703,06:30:28.136119
reader2,06:30:28.136174,06:30:28.136567,06:30:28.136937
reader2,06:30:28.137050,06:30:28.137368,06:30:28.137724
reader2,06:30:28.138100,06:30:28.138151,06:30:28.138687
reader2,06:30:28.138656,06:30:28.139118,06:30:28.139556
reader2,06:30:28.139767,06:30:28.140061,06:30:28.140492
reader2,06:30:28.140777,06:30:28.140964,06:30:28.141381
reader2,06:30:28.141626,06:30:28.141834,06:30:28.142250
reader2,06:30:28.142362,06:30:28.142693,06:30:28.143130
reader2,06:30:28.143280,06:30:28.143589,06:30:28.144011
reader2,06:30:28.144150,06:30:28.144460,06:30:28.144872
reader2,06:30:28.145115,06:30:28.145337,06:30:28.145745
reader2,06:30:28.145746,06:30:28.146188,06:30:28.146583
reader2,06:30:28.146653,06:30:28.147011,06:30:28.147373
reader2,06:30:28.147520,06:30:28.147785,06:30:28.148158
reader2,06:30:28.148303,06:30:28.148594,06:30:28.148995
reader2,06:30:28.149255,06:30:28.149481,06:30:28.149859
reader2,06:30:28.149922,06:30:28.150292,06:30:28.150680
reader2,06:30:28.150855,06:30:28.151130,06:30:28.151529
reader2,06:30:28.151682,06:30:28.151954,06:30:28.152373
reader2,06:30:28.152542,06:30:28.152819,06:30:28.153257
reader2,06:30:28.153486,06:30:28.153704,06:30:28.154119
reader2,06:30:28.154386,06:30:28.154671,06:30:28.155124
reader2,06:30:28.155383,06:30:28.155591,06:30:28.156027
reader2,06:30:28.156231,06:30:28.156653,06:30:28.157069
reader2,06:30:28.157206,06:30:28.157507,06:30:28.157937
reader2,06:30:28.158162,06:30:28.158428,06:30:28.158827
reader2,06:30:28.159050,06:30:28.159260,06:30:28.159686
reader2,06:30:28.159837,06:30:28.160116,06:30:28.160487
reader2,06:30:28.160619,06:30:28.160901,06:30:28.161307
reader2,06:30:28.161474,06:30:28.161899,06:30:28.162313
reader2,06:30:28.162579,06:30:28.162781,06:30:28.163193
reader2,06:30:28.163381,06:30:28.163644,06:30:28.164057
reader2,06:30:28.164193,06:30:28.164521,06:30:28.164894
reader2,06:30:28.165115,06:30:28.165319,06:30:28.165692
reader2,06:30:28.165846,06:30:28.166121,06:30:28.166490
reader2,06:30:28.166737,06:30:28.166940,06:30:28.167326
reader2,06:30:28.167436,06:30:28.167768,06:30:28.168173
reader2,06:30:28.168436,06:30:28.168614,06:30:28.169019
reader2,06:30:28.169239,06:30:28.169445,06:30:28.169826
reader2,06:30:28.170088,06:30:28.170279,06:30:28.170690
reader2,06:30:28.170849,06:30:28.171131,06:30:28.171503
reader2,06:30:28.171816,06:30:28.171979,06:30:28.172433
reader2,06:30:28.172563,06:30:28.172866,06:30:28.173267
reader2,06:30:28.173362,06:30:28.173699,06:30:28.174107
reader2,06:30:28.174355,06:30:28.174596,06:30:28.175122
reader2,06:30:28.175389,06:30:28.175573,06:30:28.175994
reader2,06:30:28.176160,06:30:28.176437,06:30:28.176837
reader2,06:30:28.177073,06:30:28.177267,06:30:28.177660
reader2,06:30:28.177915,06:30:28.178187,06:30:28.178597
reader2,06:30:28.178803,06:30:28.179064,06:30:28.179468
reader2,06:30:28.179724,06:30:28.179947,06:30:28.180391
reader2,06:30:28.180580,06:30:28.180821,06:30:28.181239
reader2,06:30:28.181404,06:30:28.181690,06:30:28.182114
reader2,06:30:28.182365,06:30:28.182606,06:30:28.183018
reader2,06:30:28.183190,06:30:28.183497,06:30:28.183895
reader2,06:30:28.184054,06:30:28.184356,06:30:28.184761
reader2,06:30:28.185008,06:30:28.185218,06:30:28.185667
reader2,06:30:28.185954,06:30:28.186196,06:30:28.186623
reader2,06:30:28.186835,06:30:28.187137,06:30:28.187544
reader2,06:30:28.187815,06:30:28.187992,06:30:28.188427
reader2,06:30:28.188642,06:30:28.188866,06:30:28.189285
reader2,06:30:28.189436,06:30:28.189725,06:30:28.190111
reader2,06:30:28.190514,06:30:28.190703,06:30:28.191112
reader2,06:30:28.191464,06:30:28.191540,06:30:28.192104
reader2,06:30:28.192236,06:30:28.192545,06:30:28.192933
reader2,06:30:28.193079,06:30:28.193350,06:30:28.193763
reader2,06:30:28.193748,06:30:28.194223,06:30:28.194686
reader2,06:30:28.194964,06:30:28.195192,06:30:28.195576
reader2,06:30:28.195591,06:30:28.196037,06:30:28.196425
reader2,06:30:28.196605,06:30:28.196848,06:30:28.197235
reader2,06:30:28.197316,06:30:28.197665,06:30:28.198109
reader2,06:30:28.198307,06:30:28.198599,06:30:28.198985
reader2,06:30:28.199212,06:30:28.199473,06:30:28.199862
reader2,06:30:28.200068,06:30:28.200320,06:30:28.200734
reader2,06:30:28.200865,06:30:28.201191,06:30:28.201593
reader2,06:30:28.201616,06:30:28.202041,06:30:28.202441
reader2,06:30:28.202519,06:30:28.202867,06:30:28.203267
reader2,06:30:28.203516,06:30:28.203742,06:30:28.204151
reader2,06:30:28.204333,06:30:28.204673,06:30:28.205067
reader2,06:30:28.205347,06:30:28.205520,06:30:28.205948
reader2,06:30:28.206121,06:30:28.206412,06:30:28.206802
reader2,06:30:28.207111,06:30:28.207322,06:30:28.207749
reader2,06:30:28.208017,06:30:28.208246,06:30:28.208732
