Label Identifying Reader Id,Writer Message timestamp,Read Start Timestamp,Read Finish Timestamp
reader1,06:30:25.668098,06:30:25.668467,06:30:25.668856
reader1,06:30:25.668982,06:30:25.669316,06:30:25.669718
reader1,06:30:25.669935,06:30:25.670184,06:30:25.670590
reader1,06:30:25.670757,06:30:25.671018,06:30:25.671455
reader1,06:30:25.671763,06:30:25.672062,06:30:25.672479
reader1,06:30:25.672582,06:30:25.672919,06:30:25.673333
reader1,06:30:25.673331,06:30:25.673803,06:30:25.674238
reader1,06:30:25.674481,06:30:25.674703,06:30:25.675141
reader1,06:30:25.675248,06:30:25.675647,06:30:25.676039
reader1,06:30:25.676135,06:30:25.676478,06:30:25.676895
reader1,06:30:25.677036,06:30:25.677351,06:30:25.677734
reader1,06:30:25.677832,06:30:25.678174,06:30:25.678594
reader1,06:30:25.678811,06:30:25.679066,06:30:25.679457
reader1,06:30:25.679861,06:30:25.679899,06:30:25.680493
reader1,06:30:25.680530,06:30:25.680924,06:30:25.681334
reader1,06:30:25.681466,06:30:25.681793,06:30:25.682218
reader1,06:30:25.682531,06:30:25.682714,06:30:25.683167
reader1,06:30:25.683092,06:30:25.683816,06:30:25.684288
reader1,06:30:25.684439,06:30:25.684768,06:30:25.685176
reader1,06:30:25.685472,06:30:25.685668,06:30:25.686085
reader1,06:30:25.686382,06:30:25.686581,06:30:25.686979
reader1,06:30:25.687214,06:30:25.687421,06:30:25.687850
reader1,06:30:25.688074,06:30:25.688283,06:30:25.688664
reader1,06:30:25.688841,06:30:25.689133,06:30:25.689530
reader1,06:30:25.689578,06:30:25.689991,06:30:25.690405
reader1,06:30:25.690675,06:30:25.690924,06:30:25.691361
reader1,06:30:25.691526,06:30:25.691853,06:30:25.692283
reader1,06:30:25.692550,06:30:25.692741,06:30:25.693209
reader1,06:30:25.693342,06:30:25.693703,06:30:25.694103
reader1,06:30:25.694167,06:30:25.694562,06:30:25.694959
reader1,06:30:25.695219,06:30:25.695433,06:30:25.695852
reader1,06:30:25.696160,06:30:25.696392,06:30:25.696833
reader1,06:30:25.697013,06:30:25.697290,06:30:25.697700
reader1,06:30:25.697525,06:30:25.698164,06:30:25.698868
reader1,06:30:25.699101,06:30:25.699332,06:30:25.699718
reader1,06:30:25.699927,06:30:25.700187,06:30:25.700590
reader1,06:30:25.701049,06:30:25.701330,06:30:25.701749
reader1,06:30:25.701803,06:30:25.702241,06:30:25.702673
reader1,06:30:25.702922,06:30:25.703152,06:30:25.703569
reader1,06:30:25.703810,06:30:25.704037,06:30:25.704431
reader1,06:30:25.704501,06:30:25.704838,06:30:25.705244
reader1,06:30:25.705376,06:30:25.705676,06:30:25.706068
reader1,06:30:25.706207,06:30:25.706517,06:30:25.706920
reader1,06:30:25.707022,06:30:25.707397,06:30:25.707776
reader1,06:30:25.708059,06:30:25.708231,06:30:25.708644
reader1,06:30:25.708857,06:30:25.709084,06:30:25.709480
reader1,06:30:25.709593,06:30:25.709907,06:30:25.710355
reader1,06:30:25.710480,06:30:25.710811,06:30:25.711223
reader1,06:30:25.711341,06:30:25.711668,06:30:25.712092
reader1,06:30:25.712170,06:30:25.712565,06:30:25.712962
reader1,06:30:25.713111,06:30:25.713403,06:30:25.713804
reader1,06:30:25.713902,06:30:25.714236,06:30:25.714628
reader1,06:30:25.714829,06:30:25.715149,06:30:25.715582
reader1,06:30:25.715829,06:30:25.716033,06:30:25.716507
reader1,06:30:25.716825,06:30:25.717059,06:30:25.717496
reader1,06:30:25.717490,06:30:25.717973,06:30:25.718432
reader1,06:30:25.718743,06:30:25.719003,06:30:25.719411
reader1,06:30:25.719814,06:30:25.720051,06:30:25.720610
reader1,06:30:25.720433,06:30:25.721067,06:30:25.721472
reader1,06:30:25.721514,06:30:25.721947,06:30:25.722376
reader1,06:30:25.722643,06:30:25.722847,06:30:25.723263
reader1,06:30:25.723505,06:30:25.723729,06:30:25.724221
reader1,06:30:25.724477,06:30:25.724707,06:30:25.725160
reader1,06:30:25.724477,06:30:25.725663,06:30:25.726089
reader1,06:30:25.726282,06:30:25.726579,06:30:25.727038
reader1,06:30:25.727277,06:30:25.727527,06:30:25.727922
reader1,06:30:25.728150,06:30:25.728375,06:30:25.728806
reader1,06:30:25.728992,06:30:25.729344,06:30:25.729738
reader1,06:30:25.730140,06:30:25.730654,06:30:25.731060
reader1,06:30:25.731302,06:30:25.731518,06:30:25.731908
reader1,06:30:25.732055,06:30:25.732358,06:30:25.732765
reader1,06:30:25.733172,06:30:25.733237,06:30:25.733789
reader1,06:30:25.733787,06:30:25.734250,06:30:25.734680
reader1,06:30:25.735058,06:30:25.735229,06:30:25.735691
reader1,06:30:25.735953,06:30:25.736169,06:30:25.736615
reader1,06:30:25.736917,06:30:25.737128,06:30:25.737559
reader1,06:30:25.737690,06:30:25.738010,06:30:25.738414
reader1,06:30:25.738566,06:30:25.738887,06:30:25.739303
reader1,06:30:25.739364,06:30:25.739781,06:30:25.740220
reader1,06:30:25.740606,06:30:25.740807,06:30:25.741254
reader1,06:30:25.741317,06:30:25.741695,06:30:25.742109
reader1,06:30:25.742090,06:30:25.742595,06:30:25.743041
reader1,06:30:25.743274,06:30:25.743508,06:30:25.743924
reader1,06:30:25.744344,06:30:25.744522,06:30:25.744971
reader1,06:30:25.745372,06:30:25.745800,06:30:25.746224
reader1,06:30:25.746403,06:30:25.746702,06:30:25.747125
reader1,06:30:25.747261,06:30:25.747568,06:30:25.747959
reader1,06:30:25.748175,06:30:25.748401,06:30:25.748804
reader1,06:30:25.749048,06:30:25.749287,06:30:25.749685
reader1,06:30:25.749827,06:30:25.750166,06:30:25.750586
reader1,06:30:25.750676,06:30:25.751025,06:30:25.751457
reader1,06:30:25.751607,06:30:25.751887,06:30:25.752274
reader1,06:30:25.752485,06:30:25.752751,06:30:25.753127
reader1,06:30:25.753270,06:30:25.753560,06:30:25.753935
reader1,06:30:25.753982,06:30:25.754412,06:30:25.754955
reader1,06:30:25.755519,06:30:25.755570,06:30:25.756313
reader1,06:30:25.756658,06:30:25.756770,06:30:25.757295
reader1,06:30:25.757424,06:30:25.757739,06:30:25.758143
reader1,06:30:25.758383,06:30:25.758608,06:30:25.759017
reader1,06:30:25.759175,06:30:25.759438,06:30:25.759842
reader1,06:30:25.760177,06:30:25.760327,06:30:25.760781
reader1,06:30:25.760927,06:30:25.761342,06:30:25.761758
reader1,06:30:25.762438,06:30:25.762242,06:30:25.763143
reader1,06:30:25.763414,06:30:25.763603,06:30:25.764032
reader1,06:30:25.764044,06:30:25.764489,06:30:25.764894
reader1,06:30:25.764044,06:30:25.765371,06:30:25.765763
reader1,06:30:25.765968,06:30:25.766247,06:30:25.766773
reader1,06:30:25.766956,06:30:25.767289,06:30:25.767703
reader1,06:30:25.767904,06:30:25.768208,06:30:25.768651
reader1,06:30:25.769032,06:30:25.769337,06:30:25.769743
reader1,06:30:25.769992,06:30:25.770248,06:30:25.770712
reader1,06:30:25.770950,06:30:25.771184,06:30:25.771611
reader1,06:30:25.771804,06:30:25.772089,06:30:25.772490
reader1,06:30:25.772599,06:30:25.772967,06:30:25.773363
reader1,06:30:25.773698,06:30:25.774144,06:30:25.774555
reader1,06:30:25.774726,06:30:25.775011,06:30:25.775427
reader1,06:30:25.775581,06:30:25.775907,06:30:25.776341
reader1,06:30:25.776397,06:30:25.776802,06:30:25.777225
reader1,06:30:25.777334,06:30:25.777674,06:30:25.778110
reader1,06:30:25.778229,06:30:25.778679,06:30:25.779095
reader1,06:30:25.779225,06:30:25.779524,06:30:25.779929
reader1,06:30:25.780024,06:30:25.780379,06:30:25.780758
reader1,06:30:25.780932,06:30:25.781219,06:30:25.781602
reader1,06:30:25.781849,06:30:25.782080,06:30:25.782479
reader1,06:30:25.782746,06:30:25.782956,06:30:25.783348
reader1,06:30:25.783606,06:30:25.783812,06:30:25.784241
reader1,06:30:25.784493,06:30:25.784694,06:30:25.785097
reader1,06:30:25.785407,06:30:25.785616,06:30:25.786036
reader1,06:30:25.786353,06:30:25.786531,06:30:25.786944
reader1,06:30:25.787035,06:30:25.787390,06:30:25.787821
reader1,06:30:25.788064,06:30:25.788271,06:30:25.788666
reader1,06:30:25.788907,06:30:25.789103,06:30:25.789460
reader1,06:30:25.789720,06:30:25.789894,06:30:25.790384
reader1,06:30:25.790635,06:30:25.790832,06:30:25.791249
reader1,06:30:25.791555,06:30:25.791706,06:30:25.792227
reader1,06:30:25.792444,06:30:25.792721,06:30:25.793148
reader1,06:30:25.793329,06:30:25.793661,06:30:25.794119
reader1,06:30:25.794343,06:30:25.794595,06:30:25.794975
reader1,06:30:25.795171,06:30:25.795438,06:30:25.795891
reader1,06:30:25.796196,06:30:25.796364,06:30:25.796845
reader1,06:30:25.797070,06:30:25.797307,06:30:25.797709
reader1,06:30:25.797973,06:30:25.798163,06:30:25.798575
reader1,06:30:25.798877,06:30:25.799038,06:30:25.799455
reader1,06:30:25.799596,06:30:25.799906,06:30:25.800317
reader1,06:30:25.800557,06:30:25.800803,06:30:25.801222
reader1,06:30:25.801455,06:30:25.801693,06:30:25.802116
reader1,06:30:25.802613,06:30:25.802796,06:30:25.803220
reader1,06:30:25.803345,06:30:25.803665,06:30:25.804047
reader1,06:30:25.804282,06:30:25.804535,06:30:25.804939
reader1,06:30:25.805174,06:30:25.805380,06:30:25.805878
reader1,06:30:25.806022,06:30:25.806379,06:30:25.806771
reader1,06:30:25.807161,06:30:25.807315,06:30:25.807781
reader1,06:30:25.808066,06:30:25.808291,06:30:25.808724
reader1,06:30:25.808928,06:30:25.809243,06:30:25.809646
reader1,06:30:25.809902,06:30:25.810173,06:30:25.810729
reader1,06:30:25.810916,06:30:25.811191,06:30:25.811605
reader1,06:30:25.811687,06:30:25.812066,06:30:25.812451
reader1,06:30:25.812680,06:30:25.812905,06:30:25.813289
reader1,06:30:25.813583,06:30:25.813778,06:30:25.814256
reader1,06:30:25.814411,06:30:25.814731,06:30:25.815140
reader1,06:30:25.815305,06:30:25.815582,06:30:25.815997
reader1,06:30:25.816128,06:30:25.816439,06:30:25.816840
reader1,06:30:25.817008,06:30:25.817318,06:30:25.817737
reader1,06:30:25.817912,06:30:25.818218,06:30:25.818642
reader1,06:30:25.818765,06:30:25.819092,06:30:25.819483
reader1,06:30:25.819615,06:30:25.819932,06:30:25.820318
reader1,06:30:25.820473,06:30:25.820766,06:30:25.821163
reader1,06:30:25.821416,06:30:25.821599,06:30:25.822066
reader1,06:30:25.822506,06:30:25.822699,06:30:25.823119
reader1,06:30:25.823336,06:30:25.823542,06:30:25.823932
reader1,06:30:25.824097,06:30:25.824486,06:30:25.824908
reader1,06:30:25.824997,06:30:25.825345,06:30:25.825725
reader1,06:30:25.825827,06:30:25.826208,06:30:25.826605
reader1,06:30:25.826711,06:30:25.827041,06:30:25.827448
reader1,06:30:25.827570,06:30:25.827955,06:30:25.828340
reader1,06:30:25.828603,06:30:25.828781,06:30:25.829229
reader1,06:30:25.829395,06:30:25.829704,06:30:25.830141
reader1,06:30:25.830281,06:30:25.830602,06:30:25.831028
reader1,06:30:25.831205,06:30:25.831472,06:30:25.831918
reader1,06:30:25.832218,06:30:25.832398,06:30:25.832821
reader1,06:30:25.832972,06:30:25.833269,06:30:25.833653
reader1,06:30:25.833895,06:30:25.834136,06:30:25.834582
reader1,06:30:25.834904,06:30:25.835029,06:30:25.835497
reader1,06:30:25.835727,06:30:25.835966,06:30:25.836382
reader1,06:30:25.836535,06:30:25.836817,06:30:25.837220
reader1,06:30:25.837277,06:30:25.837645,06:30:25.838062
reader1,06:30:25.838271,06:30:25.838540,06:30:25.838915
reader1,06:30:25.839105,06:30:25.839400,06:30:25.839847
reader1,06:30:25.840110,06:30:25.840320,06:30:25.840725
reader1,06:30:25.840958,06:30:25.841168,06:30:25.841570
reader1,06:30:25.841820,06:30:25.842019,06:30:25.842408
reader1,06:30:25.842654,06:30:25.842869,06:30:25.843273
reader1,06:30:25.843467,06:30:25.843716,06:30:25.844118
reader1,06:30:25.844261,06:30:25.844543,06:30:25.844925
reader1,06:30:25.845120,06:30:25.845373,06:30:25.845754
reader1,06:30:25.845997,06:30:25.846219,06:30:25.846638
reader1,06:30:25.846814,06:30:25.847082,06:30:25.847512
reader1,06:30:25.847615,06:30:25.847965,06:30:25.848370
reader1,06:30:25.848941,06:30:25.849136,06:30:25.849573
reader1,06:30:25.849720,06:30:25.850049,06:30:25.850425
reader1,06:30:25.850530,06:30:25.850860,06:30:25.851258
reader1,06:30:25.851448,06:30:25.851706,06:30:25.852102
reader1,06:30:25.852383,06:30:25.852597,06:30:25.852989
reader1,06:30:25.853136,06:30:25.853452,06:30:25.853867
reader1,06:30:25.854048,06:30:25.854297,06:30:25.854696
reader1,06:30:25.854874,06:30:25.855151,06:30:25.855565
reader1,06:30:25.855734,06:30:25.856024,06:30:25.856455
reader1,06:30:25.856596,06:30:25.856930,06:30:25.857354
reader1,06:30:25.857565,06:30:25.857796,06:30:25.858217
reader1,06:30:25.858403,06:30:25.858668,06:30:25.859058
reader1,06:30:25.859306,06:30:25.859482,06:30:25.859878
reader1,06:30:25.860070,06:30:25.860327,06:30:25.860735
reader1,06:30:25.860902,06:30:25.861185,06:30:25.861582
reader1,06:30:25.861909,06:30:25.862075,06:30:25.862554
reader1,06:30:25.862792,06:30:25.863021,06:30:25.863450
reader1,06:30:25.863746,06:30:25.863949,06:30:25.864354
reader1,06:30:25.864571,06:30:25.864791,06:30:25.865234
reader1,06:30:25.865488,06:30:25.865742,06:30:25.866176
reader1,06:30:25.866483,06:30:25.866628,06:30:25.867079
reader1,06:30:25.867257,06:30:25.867529,06:30:25.867928
reader1,06:30:25.868145,06:30:25.868394,06:30:25.868814
reader1,06:30:25.869025,06:30:25.869289,06:30:25.869692
reader1,06:30:25.870003,06:30:25.870158,06:30:25.870604
reader1,06:30:25.870797,06:30:25.871033,06:30:25.871445
reader1,06:30:25.871645,06:30:25.871919,06:30:25.872367
reader1,06:30:25.872482,06:30:25.872792,06:30:25.873232
reader1,06:30:25.873626,06:30:25.873743,06:30:25.874266
reader1,06:30:25.874444,06:30:25.874747,06:30:25.875150
reader1,06:30:25.875329,06:30:25.875565,06:30:25.875957
reader1,06:30:25.876142,06:30:25.876395,06:30:25.876778
reader1,06:30:25.876896,06:30:25.877218,06:30:25.877607
reader1,06:30:25.877747,06:30:25.878047,06:30:25.878451
reader1,06:30:25.878637,06:30:25.878898,06:30:25.879292
reader1,06:30:25.879710,06:30:25.879748,06:30:25.880294
reader1,06:30:25.880462,06:30:25.880731,06:30:25.881122
reader1,06:30:25.881263,06:30:25.881551,06:30:25.881964
reader1,06:30:25.882195,06:30:25.882459,06:30:25.882883
reader1,06:30:25.883164,06:30:25.883341,06:30:25.883752
reader1,06:30:25.883985,06:30:25.884170,06:30:25.884550
reader1,06:30:25.884851,06:30:25.884987,06:30:25.885419
reader1,06:30:25.885756,06:30:25.885896,06:30:25.886349
reader1,06:30:25.886491,06:30:25.886811,06:30:25.887246
reader1,06:30:25.887443,06:30:25.887710,06:30:25.888130
reader1,06:30:25.888369,06:30:25.888559,06:30:25.888982
reader1,06:30:25.889218,06:30:25.889447,06:30:25.889849
reader1,06:30:25.890009,06:30:25.890360,06:30:25.890748
reader1,06:30:25.891023,06:30:25.891263,06:30:25.891660
reader1,06:30:25.891857,06:30:25.892142,06:30:25.892556
reader1,06:30:25.892853,06:30:25.893021,06:30:25.893436
reader1,06:30:25.893620,06:30:25.893869,06:30:25.894269
reader1,06:30:25.894480,06:30:25.894708,06:30:25.895100
reader1,06:30:25.895265,06:30:25.895515,06:30:25.895894
reader1,06:30:25.896061,06:30:25.896307,06:30:25.896679
reader1,06:30:25.896915,06:30:25.897073,06:30:25.897501
reader1,06:30:25.897704,06:30:25.897928,06:30:25.898340
reader1,06:30:25.898409,06:30:25.898783,06:30:25.899136
reader1,06:30:25.899295,06:30:25.899574,06:30:25.899957
reader1,06:30:25.900120,06:30:25.900384,06:30:25.900792
reader1,06:30:25.901099,06:30:25.901253,06:30:25.901652
reader1,06:30:25.901827,06:30:25.902094,06:30:25.902457
reader1,06:30:25.902743,06:30:25.902934,06:30:25.903327
reader1,06:30:25.903505,06:30:25.903775,06:30:25.904210
reader1,06:30:25.904376,06:30:25.904654,06:30:25.905036
reader1,06:30:25.905380,06:30:25.905534,06:30:25.906033
reader1,06:30:25.906229,06:30:25.906492,06:30:25.906867
reader1,06:30:25.907067,06:30:25.907308,06:30:25.907699
reader1,06:30:25.907887,06:30:25.908182,06:30:25.908551
reader1,06:30:25.908798,06:30:25.909025,06:30:25.909405
reader1,06:30:25.909688,06:30:25.909848,06:30:25.910290
reader1,06:30:25.910455,06:30:25.910738,06:30:25.911123
reader1,06:30:25.911225,06:30:25.911542,06:30:25.911925
reader1,06:30:25.912243,06:30:25.912488,06:30:25.912936
reader1,06:30:25.913116,06:30:25.913426,06:30:25.913857
reader1,06:30:25.913963,06:30:25.914306,06:30:25.914672
reader1,06:30:25.914850,06:30:25.915185,06:30:25.915564
reader1,06:30:25.915682,06:30:25.915990,06:30:25.916375
reader1,06:30:25.916592,06:30:25.916799,06:30:25.917221
reader1,06:30:25.917498,06:30:25.917717,06:30:25.918160
reader1,06:30:25.918214,06:30:25.918602,06:30:25.919032
reader1,06:30:25.919281,06:30:25.919477,06:30:25.919953
reader1,06:30:25.920205,06:30:25.920375,06:30:25.920778
reader1,06:30:25.921065,06:30:25.921236,06:30:25.921704
reader1,06:30:25.921993,06:30:25.922216,06:30:25.922628
reader1,06:30:25.922861,06:30:25.923075,06:30:25.923515
reader1,06:30:25.923862,06:30:25.924032,06:30:25.924434
reader1,06:30:25.924640,06:30:25.924911,06:30:25.925341
reader1,06:30:25.925599,06:30:25.925765,06:30:25.926315
reader1,06:30:25.926654,06:30:25.926800,06:30:25.927231
reader1,06:30:25.927372,06:30:25.927661,06:30:25.928046
reader1,06:30:25.928374,06:30:25.928515,06:30:25.928974
reader1,06:30:25.929218,06:30:25.929433,06:30:25.929836
reader1,06:30:25.930139,06:30:25.930346,06:30:25.930750
reader1,06:30:25.931014,06:30:25.931188,06:30:25.931603
reader1,06:30:25.931859,06:30:25.932060,06:30:25.932458
reader1,06:30:25.932698,06:30:25.932921,06:30:25.933319
reader1,06:30:25.933427,06:30:25.933772,06:30:25.934175
reader1,06:30:25.934283,06:30:25.934657,06:30:25.935070
reader1,06:30:25.935273,06:30:25.935516,06:30:25.935934
reader1,06:30:25.936152,06:30:25.936360,06:30:25.936740
reader1,06:30:25.936900,06:30:25.937158,06:30:25.937538
reader1,06:30:25.937770,06:30:25.937999,06:30:25.938407
reader1,06:30:25.938505,06:30:25.938837,06:30:25.939245
reader1,06:30:25.939415,06:30:25.939705,06:30:25.940096
reader1,06:30:25.940226,06:30:25.940533,06:30:25.940907
reader1,06:30:25.941136,06:30:25.941380,06:30:25.941770
reader1,06:30:25.942033,06:30:25.942247,06:30:25.942639
reader1,06:30:25.942777,06:30:25.943072,06:30:25.943485
reader1,06:30:25.943724,06:30:25.943912,06:30:25.944339
reader1,06:30:25.944574,06:30:25.944773,06:30:25.945164
reader1,06:30:25.945409,06:30:25.945593,06:30:25.946038
reader1,06:30:25.946261,06:30:25.946468,06:30:25.946847
reader1,06:30:25.947037,06:30:25.947275,06:30:25.947639
reader1,06:30:25.947879,06:30:25.948070,06:30:25.948470
reader1,06:30:25.948759,06:30:25.948924,06:30:25.949334
reader1,06:30:25.949550,06:30:25.949784,06:30:25.950222
reader1,06:30:25.950532,06:30:25.950720,06:30:25.951127
reader1,06:30:25.951315,06:30:25.951572,06:30:25.951963
reader1,06:30:25.952236,06:30:25.952429,06:30:25.952843
reader1,06:30:25.953133,06:30:25.953289,06:30:25.953711
reader1,06:30:25.953672,06:30:25.954163,06:30:25.954597
reader1,06:30:25.954919,06:30:25.955085,06:30:25.955490
reader1,06:30:25.955618,06:30:25.955942,06:30:25.956347
reader1,06:30:25.956498,06:30:25.956789,06:30:25.957202
reader1,06:30:25.957326,06:30:25.957622,06:30:25.958009
reader1,06:30:25.958259,06:30:25.958442,06:30:25.958817
reader1,06:30:25.959096,06:30:25.959253,06:30:25.959663
reader1,06:30:25.959966,06:30:25.960127,06:30:25.960595
reader1,06:30:25.960757,06:30:25.961010,06:30:25.961411
reader1,06:30:25.961716,06:30:25.961874,06:30:25.962304
reader1,06:30:25.962577,06:30:25.962775,06:30:25.963211
reader1,06:30:25.963358,06:30:25.963669,06:30:25.964084
reader1,06:30:25.964326,06:30:25.964549,06:30:25.964951
reader1,06:30:25.965157,06:30:25.965482,06:30:25.965910
reader1,06:30:25.966186,06:30:25.966381,06:30:25.966776
reader1,06:30:25.967046,06:30:25.967225,06:30:25.967616
reader1,06:30:25.967725,06:30:25.968047,06:30:25.968416
reader1,06:30:25.968525,06:30:25.968860,06:30:25.969280
reader1,06:30:25.969381,06:30:25.969697,06:30:25.970090
reader1,06:30:25.970363,06:30:25.970569,06:30:25.970964
reader1,06:30:25.971135,06:30:25.971385,06:30:25.971782
reader1,06:30:25.971892,06:30:25.972210,06:30:25.972577
reader1,06:30:25.972898,06:30:25.973031,06:30:25.973477
reader1,06:30:25.973666,06:30:25.973937,06:30:25.974353
reader1,06:30:25.974637,06:30:25.974784,06:30:25.975219
reader1,06:30:25.975483,06:30:25.975683,06:30:25.976061
reader1,06:30:25.976355,06:30:25.976496,06:30:25.976914
reader1,06:30:25.977227,06:30:25.977348,06:30:25.977813
reader1,06:30:25.978043,06:30:25.978262,06:30:25.978659
reader1,06:30:25.978824,06:30:25.979095,06:30:25.979511
reader1,06:30:25.979720,06:30:25.979960,06:30:25.980345
reader1,06:30:25.980544,06:30:25.980767,06:30:25.981169
reader1,06:30:25.981300,06:30:25.981612,06:30:25.982014
reader1,06:30:25.982145,06:30:25.982468,06:30:25.982873
reader1,06:30:25.983024,06:30:25.983284,06:30:25.983664
reader1,06:30:25.983857,06:30:25.984080,06:30:25.984465
reader1,06:30:25.984654,06:30:25.984881,06:30:25.985232
reader1,06:30:25.985339,06:30:25.985633,06:30:25.986019
reader1,06:30:25.986231,06:30:25.986442,06:30:25.986816
reader1,06:30:25.987091,06:30:25.987247,06:30:25.987652
reader1,06:30:25.987920,06:30:25.988108,06:30:25.988516
reader1,06:30:25.988682,06:30:25.988951,06:30:25.989313
reader1,06:30:25.989502,06:30:25.989753,06:30:25.990124
reader1,06:30:25.990294,06:30:25.990557,06:30:25.990953
reader1,06:30:25.991141,06:30:25.991445,06:30:25.991845
reader1,06:30:25.991988,06:30:25.992261,06:30:25.992638
reader1,06:30:25.992749,06:30:25.993076,06:30:25.993460
reader1,06:30:25.993533,06:30:25.993903,06:30:25.994272
reader1,06:30:25.994426,06:30:25.994709,06:30:25.995134
reader1,06:30:25.995365,06:30:25.995583,06:30:25.995951
reader1,06:30:25.996034,06:30:25.996395,06:30:25.996775
reader1,06:30:25.997032,06:30:25.997232,06:30:25.997658
reader1,06:30:25.997929,06:30:25.998177,06:30:25.998587
reader1,06:30:25.998824,06:30:25.999026,06:30:25.999410
reader1,06:30:25.999742,06:30:25.999997,06:30:26.000432
reader1,06:30:26.000617,06:30:26.000886,06:30:26.001265
reader1,06:30:26.001438,06:30:26.001723,06:30:26.002125
reader1,06:30:26.002313,06:30:26.002557,06:30:26.002952
reader1,06:30:26.003084,06:30:26.003397,06:30:26.003764
reader1,06:30:26.003924,06:30:26.004216,06:30:26.004612
reader1,06:30:26.004591,06:30:26.005036,06:30:26.005432
reader1,06:30:26.005775,06:30:26.005930,06:30:26.006355
reader1,06:30:26.006517,06:30:26.006785,06:30:26.007230
reader1,06:30:26.007476,06:30:26.007700,06:30:26.008135
reader1,06:30:26.008283,06:30:26.008566,06:30:26.008944
reader1,06:30:26.009102,06:30:26.009374,06:30:26.009768
reader1,06:30:26.010093,06:30:26.010218,06:30:26.010738
reader1,06:30:26.010995,06:30:26.011188,06:30:26.011598
reader1,06:30:26.011817,06:30:26.012107,06:30:26.012521
reader1,06:30:26.012666,06:30:26.012993,06:30:26.013428
reader1,06:30:26.013677,06:30:26.013913,06:30:26.014316
reader1,06:30:26.014616,06:30:26.014796,06:30:26.015223
reader1,06:30:26.015336,06:30:26.015659,06:30:26.016077
reader1,06:30:26.016243,06:30:26.016523,06:30:26.016913
reader1,06:30:26.017132,06:30:26.017359,06:30:26.017761
reader1,06:30:26.018020,06:30:26.018260,06:30:26.018658
reader1,06:30:26.018710,06:30:26.019117,06:30:26.019555
reader1,06:30:26.019801,06:30:26.020054,06:30:26.020469
reader1,06:30:26.020740,06:30:26.020923,06:30:26.021358
reader1,06:30:26.021513,06:30:26.021814,06:30:26.022221
reader1,06:30:26.022365,06:30:26.022661,06:30:26.023074
reader1,06:30:26.023163,06:30:26.023493,06:30:26.023880
reader1,06:30:26.024053,06:30:26.024312,06:30:26.024715
reader1,06:30:26.024846,06:30:26.025160,06:30:26.025541
reader1,06:30:26.025779,06:30:26.026022,06:30:26.026448
reader1,06:30:26.026621,06:30:26.026896,06:30:26.027315
reader1,06:30:26.027401,06:30:26.027751,06:30:26.028130
reader1,06:30:26.028153,06:30:26.028566,06:30:26.028939
reader1,06:30:26.029082,06:30:26.029397,06:30:26.029779
reader1,06:30:26.029919,06:30:26.030236,06:30:26.030641
reader1,06:30:26.030768,06:30:26.031069,06:30:26.031471
reader1,06:30:26.031589,06:30:26.031890,06:30:26.032304
reader1,06:30:26.032568,06:30:26.032739,06:30:26.033150
reader1,06:30:26.033349,06:30:26.033578,06:30:26.033966
reader1,06:30:26.033981,06:30:26.034460,06:30:26.034868
reader1,06:30:26.034974,06:30:26.035383,06:30:26.035793
reader1,06:30:26.036064,06:30:26.036328,06:30:26.036719
reader1,06:30:26.036820,06:30:26.037146,06:30:26.037531
reader1,06:30:26.037705,06:30:26.037948,06:30:26.038363
reader1,06:30:26.038469,06:30:26.038802,06:30:26.039217
reader1,06:30:26.039302,06:30:26.039660,06:30:26.040039
reader1,06:30:26.040117,06:30:26.040520,06:30:26.040900
reader1,06:30:26.041199,06:30:26.041370,06:30:26.041772
reader1,06:30:26.042046,06:30:26.042234,06:30:26.042644
reader1,06:30:26.042683,06:30:26.043102,06:30:26.043530
reader1,06:30:26.043632,06:30:26.043962,06:30:26.044373
reader1,06:30:26.044506,06:30:26.044821,06:30:26.045209
reader1,06:30:26.045407,06:30:26.045650,06:30:26.046054
reader1,06:30:26.046313,06:30:26.046533,06:30:26.046916
reader1,06:30:26.046991,06:30:26.047362,06:30:26.047754
reader1,06:30:26.047894,06:30:26.048234,06:30:26.048637
reader1,06:30:26.048915,06:30:26.049075,06:30:26.049632
reader1,06:30:26.049765,06:30:26.050083,06:30:26.050484
reader1,06:30:26.050705,06:30:26.050997,06:30:26.051431
reader1,06:30:26.051571,06:30:26.051911,06:30:26.052339
reader1,06:30:26.052589,06:30:26.052789,06:30:26.053201
reader1,06:30:26.053369,06:30:26.053648,06:30:26.054066
reader1,06:30:26.054385,06:30:26.054540,06:30:26.054969
reader1,06:30:26.055428,06:30:26.055563,06:30:26.056032
reader1,06:30:26.056294,06:30:26.056475,06:30:26.056885
reader1,06:30:26.057098,06:30:26.057333,06:30:26.057731
reader1,06:30:26.057846,06:30:26.058180,06:30:26.058597
reader1,06:30:26.058854,06:30:26.059056,06:30:26.059468
reader1,06:30:26.059779,06:30:26.059927,06:30:26.060366
reader1,06:30:26.060601,06:30:26.060789,06:30:26.061255
reader1,06:30:26.061709,06:30:26.061862,06:30:26.062462
reader1,06:30:26.062737,06:30:26.062938,06:30:26.063388
reader1,06:30:26.063585,06:30:26.063808,06:30:26.064232
reader1,06:30:26.064433,06:30:26.064685,06:30:26.065127
reader1,06:30:26.065412,06:30:26.065577,06:30:26.066029
reader1,06:30:26.066186,06:30:26.066474,06:30:26.066874
